9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
18,Justus STRID,DEN,10,54.71,29.09,25.62,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A,,8.5,False,-2.57,-2,-3,-3,-3,-2,-2,-2,-3,-3,,5.93
2,3F+2T,,6.6,False,0.3,1,0,0,0,0,0,1,1,1,,6.9
3,3Lz,,6.0,False,-0.8,-1,-1,-1,-1,-1,0,-1,-2,-2,,5.2
4,CSSp3,,2.6,False,0.29,1,0,0,0,0,1,1,1,1,,2.89
5,CiSt2,,2.6,False,0.36,1,1,1,1,0,0,2,1,0,,2.96
6,FUSp2,,2.0,False,0.0,0,0,0,0,0,0,0,0,-1,,2.0
7,CCoSp3,,3.0,False,0.21,1,0,0,0,0,1,0,1,1,,3.21
,,,31.3,,,,,,,,,,,,,29.09
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.0,5.5,5.0,4.75,5.25,5.5,5.0,5.5,5.0,,5.18
,Transition / Linking Footwork  ,,,,1.0,4.75,5.0,4.5,4.5,5.0,4.75,4.25,5.0,4.75,,4.75
,Performance / Execution  ,,,,1.0,5.5,5.5,5.25,4.75,5.0,5.25,5.25,5.5,5.25,,5.29
,Choreography / Composition  ,,,,1.0,5.0,5.5,5.0,5.0,5.0,5.0,5.0,5.25,5.0,,5.04
,Interpretation  ,,,,1.0,5.75,5.5,5.25,5.0,5.25,5.5,5.5,5.5,5.0,,5.36
,,,,,,,,,,,,,,,,25.62
