ISU GP Rostelecom Cup 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Evgenia MEDVEDEVA RUS  12  80.75,42.69,38.06,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 FCSp4  3.20  1.14 2 2 3 2 2,3 2,3 2,4.34,
2 StSq4  3.90  2.00 3 3 3 2 3,2 3,3 3,5.90,
3 3F+3T  10.56 x  1.40 2 1 2 2 2,2 2,2 3,11.96,
4 3Lo  5.61 x  1.40 2 1 2 2 2,2 2,2 3,7.01,
5 2A  3.63 x  0.93 2 1 2 2 1,2 2,2 2,4.56,
6 CCoSp4  3.50  1.43 3 3 3 2 2,3 3,3 3,4.93,
7 LSp4  2.70  1.29 2 3 2 2 3,3 3,3 2,3.99,
33.10,,,42.69,
Program Components Factor,,,,
Skating Skills  0.80 9.50 9.25 9.25 9.25 9.50,9.00 9.50,9.75 9.25,9.36,
Transitions  0.80 9.50 9.25 9.00 9.25 9.50,9.50 9.50,9.50 9.75,9.43,
Performance  0.80 10.00 9.75 9.50 9.00 9.75,9.50 9.75,9.75 9.50,9.64,
Composition  0.80 9.75 9.25 9.25 9.25 9.50,9.50 9.75,10.00 9.75,9.54,
Interpretation of the Music  0.80 9.50 9.50 9.75 9.50 9.75,9.50 9.75,10.00 9.50,9.61,
Judges Total Program Component Score (factored),,,38.06,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Carolina KOSTNER ITA  6  74.62,37.93,36.69,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3T+3T  8.60  1.10 2 1 2 2 1,2 1,1 2,9.70,
2 3Lo  5.10  1.00 1 1 2 2 1,2 0,1 3,6.10,
3 FCSp4  3.20  0.93 2 2 2 2 1,2 1,2 2,4.13,
4 2A  3.63 x  0.71 2 1 2 2 1,1 1,1 3,4.34,
5 LSp4  2.70  0.93 2 2 2 2 1,2 2,1 2,3.63,
6 StSq4  3.90  1.70 2 3 3 3 2,2 2,2 3,5.60,
7 CCoSp4  3.50  0.93 2 2 2 2 2,1 2,1 2,4.43,
30.63,,,37.93,
Program Components Factor,,,,
Skating Skills  0.80 8.75 9.00 9.00 9.00 9.00,8.75 9.00,9.00 9.50,8.96,
Transitions  0.80 8.75 9.25 9.00 9.25 8.75,9.00 8.75,8.75 9.50,8.96,
Performance  0.80 9.00 9.50 9.50 9.25 9.25,9.50 9.25,9.00 9.75,9.32,
Composition  0.80 9.25 9.50 9.25 9.50 8.75,9.25 9.00,9.00 10.00,9.25,
Interpretation of the Music  0.80 9.25 9.75 9.50 9.50 9.00,9.50 9.00,9.00 10.00,9.36,
Judges Total Program Component Score (factored),,,36.69,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP Rostelecom Cup 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Wakaba HIGUCHI JPN  8  69.60,36.26,33.34,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 2A  3.30  1.00 2 2 2 2 2,2 2,1 2,4.30,
