ISU European Figure Skating Championships 2017,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
1 Aliona SAVCHENKO / Bruno MASSOT GER  13  148.59,,73.15,75.44,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,InJf6o J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw3  6.20  2.10 3 3 3 3 3,,3 3,3 3,8.30,
2 3T+2T+SEQ  4.48 -0.10 2 -1 1 -1 1,,0 -1,-2 0,4.38,
3 3S  4.40  1.00 3 1 1 0 2,,2 2,1 1,5.40,
4 2ATh  4.00  1.50 3 2 3 2 2,,2 2,2 2,5.50,
5 BoDs4  4.50  1.40 2 3 2 2 0,,2 2,2 2,5.90,
6 5ALi4  7.50  2.00 3 3 3 3 2,,3 3,3 2,9.50,
7 CCoSp4  3.50  0.86 2 2 3 1 1,,2 2,2 1,4.36,
8 ChSq1  2.00  1.60 3 2 3 3 2,,2 2,2 2,3.60,
9 3STh  4.50  1.50 3 2 2 2 3,,2 2,2 2,6.00,
10 5RLi4  7.50  1.50 2 3 2 2 2,,2 2,3 2,9.00,
11 3Li4  4.50  1.21 3 2 3 3 2,,2 2,3 2,5.71,
12 PCoSp4  4.50  1.00 2 2 2 2 2,,2 2,2 2,5.50,
57.58,,,,73.15,
Program Components Factor,,,,,
Skating Skills  1.60  9.75  9.25  9.25  9.75  9.25,,9.25  9.25,9.50  9.25,9.36,
Transitions  1.60  9.25  9.00  9.50  9.75  9.25,,9.00  9.00,9.25  8.75,9.18,
Performance  1.60  9.75  9.50  9.75  9.75  9.50,,9.25  9.25,9.75  9.25,9.54,
Composition  1.60  10.00  9.25  10.00  10.00  9.50,,9.50  9.00,9.50  9.25,9.57,
Interpretation of the Music  1.60  9.75  9.75  9.75  9.75  9.50,,9.25  9.25,9.25  9.25,9.50,
Judges Total Program Component Score (factored),,,,75.44,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
2 Evgenia TARASOVA / Vladimir MOROZOV RUS  15  146.76,,72.82,73.94,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw4  6.60  2.10 3 3 3 3 2,,3 3,3 3,8.70,
2 3S  4.40  1.40 2 2 2 1 2,,2 2,2 2,5.80,
3 3STh  4.50  1.60 3 3 2 2 2,,3 2,2 2,6.10,
4 3T+2T  5.60  1.20 3 2 1 1 2,,2 2,2 1,6.80,
5 5RLi4  7.50  1.40 3 2 1 1 2,,2 2,3 2,8.90,
6 FCCoSp4  3.50  0.50 1 1 1 1 1,,0 1,1 1,4.00,
7 ChSq1  2.00  1.40 2 2 2 1 2,,2 2,2 2,3.40,
8 3LoTh  5.00  2.10 3 3 3 3 3,,3 3,3 3,7.10,
9 BoDs2  3.50  1.00 2 2 1 1 1,,1 2,1 2,4.50,
10 5ALi4  7.50  1.80 3 3 3 2 2,,2 3,2 3,9.30,
11 3Li2  3.50  0.36 3 1 1 -1 1,,-3 0,2 1,3.86,
12 PCoSp2  3.50  0.86 2 2 1 1 2,,2 2,2 1,4.36,
57.10,,,,72.82,
Program Components Factor,,,,,
Skating Skills  1.60  9.75  9.25  9.00  9.50  9.25,,9.25  9.25,9.50  9.50,9.36,
Transitions  1.60  9.50  9.00  9.25  9.25  9.25,,9.00  9.00,9.25  9.00,9.14,
Performance  1.60  10.00  9.50  9.00  9.25  9.25,,9.00  9.00,9.50  9.50,9.29,
