ISU European Figure Skating Championships 2017,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
1 Javier FERNANDEZ ESP  22  190.59,,98.29,93.30,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30  2.71 2 3 2 2 3,,3 3,3 3,13.01,
2 4S+2T  11.80 -0.20 -2 1 0 0 0,,0 1,-1 -1,11.60,
3 3A+3T  12.80  0.86 1 1 1 1 0,,1 2,-1 1,13.66,
4 CSSp3  2.60  0.43 1 1 1 1 0,,1 2,0 1,3.03,
5 ChSq1  2.00  1.50 2 2 1 2 2,,3 3,2 2,3.50,
6 4S  11.55 x -4.00 -3 -3 -2 -3 -3,,-3 -3,-3 -3,7.55,
7 3A  9.35 x -0.86 -2 0 -1 -1 -1,,-1 2,-1 -1,8.49,
8 3Lz  6.60 x  1.10 1 2 1 1 2,,1 3,2 2,7.70,
9 3F+1Lo+3S !  11.22 x  0.00 0 0 0 0 -1,,0 1,0 0,11.22,
10 FCCoSp4  3.50  0.36 1 1 0 1 0,,1 1,1 0,3.86,
11 3Lo  5.61 x -0.80 -2 -1 -1 -1 -2,,-1 -1,-1 -1,4.81,
12 StSq4  3.90  1.60 3 2 1 2 2,,3 3,2 2,5.50,
13 CCoSp4  3.50  0.86 2 1 1 2 1,,2 2,2 2,4.36,
94.73,,,,98.29,
Program Components Factor,,,,,
Skating Skills  2.00  9.50  9.25  8.75  9.25  9.00,,9.00  9.50,9.50  9.50,9.29,
Transitions  2.00  9.75  9.00  8.75  9.25  8.75,,9.00  9.50,9.25  9.50,9.18,
Performance  2.00  9.75  9.00  9.00  9.50  9.00,,8.00  9.50,9.25  9.25,9.21,
Composition  2.00  9.50  9.50  9.25  9.50  9.25,,9.25  10.00,9.50  9.50,9.43,
Interpretation of the Music  2.00  10.00  9.25  8.50  9.50  9.50,,9.50  10.00,9.50  9.50,9.54,
Judges Total Program Component Score (factored),,,,93.30,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
2 Maxim KOVTUN RUS  23  172.27,,87.77,84.50,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4S  10.50  2.14 2 2 2 2 3,,2 3,2 2,12.64,
2 4T  10.30  2.00 1 2 1 3 3,,2 2,2 2,12.30,
3 2Lz  2.10  0.13 0 0 1 1 1,,0 1,0 0,2.23,
4 CCoSp4  3.50  0.50 1 1 2 1 1,,1 1,1 1,4.00,
5 3A  9.35 x  0.57 0 1 1 -1 0,,1 1,1 0,9.92,
6 3A+3T  14.08 x  0.57 0 0 1 0 0,,1 2,1 1,14.65,
7 3Lo  5.61 x  0.70 1 0 1 1 1,,1 1,1 1,6.31,
8 3S+2T  6.27 x  0.20 0 0 0 0 0,,1 1,1 0,6.47,
9 FCSp4  3.20  0.43 1 1 0 1 0,,1 1,1 1,3.63,
10 StSq3  3.30  0.86 2 2 0 2 2,,2 1,1 2,4.16,
11 ChSq1  2.00  0.90 1 1 0 1 2,,2 1,1 2,2.90,
12 2A+2T  5.06 x  0.00 0 0 1 0 0,,0 0,0 0,5.06,
13 CSSp4  3.00  0.50 1 1 1 1 1,,2 1,1 1,3.50,
78.27,,,,87.77,
Program Components Factor,,,,,
