ISU EUROPEAN FIGURE SKATING CHAMPIONSHIPS® 2017
"January 23 – 29, 2017, Ostrava / Czech Republic"
Communication No.: 27
ICE DANCE SHORT DANCE
INFORMATION REGARDING THE RESULT
"After review by the Referee and Technical Panel, it was confirmed that an additional element was"
performed by the couple Anna CAPPELLINI / Luca LANOTTE (ITA). The performance of an
additional element (Rotational Lift) in the Short Dance results in a -1.00 deduction for extra
element.
As a consequence the new Short Dance score for Anna CAPPELLINI / Luca LANOTTE is 75.65.
This also results in a change of the Short Dance placement. The revised results have been
published.
The couples placed 1 to 3 will redraw their starting order for the Free Dance.
"Ostrava, January 26, 2017"
Shawn RETTSTATT Michela CESARO
Referee Technical Controller
Official ISU Sponsors
ISU European Figure Skating Championships 2017,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  30  76.18,39.32,36.86,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 InJfo9 Ref,,Info
Elements Value,,,Panel,
1 STw4  6.60  1.80 3 3 3 3 3,3 3,2 3,8.40,
2 SlLi4  4.50  1.37 3 2 3 2 3,2 2,2 2,5.87,
3 1MB4+kpYYY  5.00  1.29 2 3 3 2 2,2 2,2 1,6.29,
4 PSt3  7.10  2.20 2 2 2 2 2,2 2,3 2,9.30,
5 NtDiSt3  7.10  2.36 2 3 2 2 2,2 3,2 2,9.46,
30.30,,,39.32,
Program Components Factor,,,,
Skating Skills  0.80  9.00  9.50  9.50  9.00  9.25,9.25  9.25,9.00  9.00,9.18,
Transitions  0.80  8.75  9.25  9.00  9.00  9.25,9.00  9.00,9.00  8.75,9.00,
Performance  0.80  9.00  9.75  9.50  9.25  9.25,9.25  9.50,9.25  9.00,9.29,
Composition  0.80  9.25  9.50  9.25  9.50  9.50,9.00  9.25,9.50  9.00,9.32,
Interpretation of the Music / Timing  0.80  9.25  9.50  9.50  9.00  9.50,9.25  9.00,9.50  9.00,9.29,
Judges Total Program Component Score (factored),,,36.86,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Anna CAPPELLINI / Luca LANOTTE ITA  29  75.65,40.22,36.43,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.37 3 3 3 2 2,2 2,1 2,7.97,
2 1MB4+kpYYY  5.00  1.03 3 2 2 2 2,1 1,1 2,6.03,
3 PSt4  8.60  2.20 2 2 2 2 2,1 2,2 3,10.80,
4 SlLi4  4.50  1.46 3 2 3 2 2,2 3,2 3,5.96,
5 NtMiSt3  7.10  2.36 3 2 2 2 2,2 2,2 3,9.46,
6 RoLi*  0.00  0.00 - - - - -,- -,- -,0.00,
31.80,,,40.22,
Program Components Factor,,,,
Skating Skills  0.80  9.50  9.00  9.00  8.75  9.25,9.00  9.00,8.25  9.25,9.04,
Transitions  0.80  9.50  9.25  9.00  8.75  9.25,8.75  8.75,8.25  9.00,8.96,
Performance  0.80  9.75  9.50  9.25  9.00  9.25,9.00  9.25,8.75  9.50,9.25,
Composition  0.80  9.75  9.00  9.25  9.25  9.00,8.75  9.00,8.25  9.00,9.04,
Interpretation of the Music / Timing  0.80  10.00  9.25  9.25  9.00  9.25,9.00  9.50,8.75  9.50,9.25,
Judges Total Program Component Score (factored),,,36.43,
Deductions Extra element by verif.: -1.00,,,-1.00,
Violation of choreography restrictions: (2 of 10),,,,
