12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Joannie ROCHETTE,CAN,0,56.6,29.71,26.89,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3F+COMBO,,5.5,False,-2.57,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-3,-3,,2.93
2,3Lz,,6.0,False,-0.14,0,0,-1,0,0,-1,0,0,0,0,1,1,,5.86
3,FSSp4,,3.0,False,0.36,1,1,0,1,0,1,0,1,1,1,1,1,,3.36
4,2A,,3.3,False,0.43,0,0,0,0,1,0,1,0,1,0,2,1,,3.73
5,LSp3,,2.4,False,0.29,1,1,1,1,0,1,0,0,0,1,1,1,,2.69
6,SlSt3,,3.1,False,0.43,0,0,1,1,1,1,1,1,1,0,2,1,,3.53
7,SpSq4,,3.4,False,0.71,0,1,1,1,0,1,1,1,0,0,1,1,,4.11
8,CCoSp4,,3.5,False,0.0,-1,0,-1,1,0,1,0,0,0,0,0,0,,3.5
,,,30.2,,,,,,,,,,,,,,,,29.71
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,6.75,6.75,7.0,6.5,6.75,6.75,7.25,6.75,7.0,6.75,7.0,6.75,,6.82
,Transition / Linking Footwork ,,,,0.8,6.5,6.5,6.25,6.5,6.5,6.5,6.75,6.25,6.75,6.5,7.0,6.75,,6.54
,Performance / Execution ,,,,0.8,6.75,7.0,6.75,6.5,6.75,6.75,6.75,6.5,6.75,6.5,7.5,7.0,,6.75
,Choreography / Composition ,,,,0.8,6.75,6.75,6.75,6.5,6.75,6.5,7.0,6.5,7.0,6.25,7.25,7.0,,6.75
,Interpretation ,,,,0.8,7.0,6.75,7.5,6.5,6.75,6.75,7.0,6.25,6.75,6.5,7.25,6.75,,6.75
,,,,,,,,,,,,,,,,,,,26.89
