ISU Four Continents Championships 2017,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
1 Tessa VIRTUE / Scott MOIR CAN  16  117.20,59.25,57.95,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6",InfJo7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 StaLi4  4.50  1.80 3 2 3 3 3 3,3,3 3,6.30,
2 STw4  6.60  1.37 2 3 2 3 3 1,2,2 2,7.97,
3 CiSt3  7.10  2.51 2 2 3 3 2 2,2,2 3,9.61,
4 RoLi4  4.50  1.54 3 2 3 3 3 2,2,2 3,6.04,
5 Sp4  5.60  1.46 3 3 2 2 3 2,2,2 3,7.06,
6 DiSt4  8.60  2.36 2 2 3 2 3 2,1,2 2,10.96,
7 ChTw1  0.70  1.80 3 3 3 3 3 2,1,2 2,2.50,
8 SlLi4  4.50  1.71 3 3 3 3 3 3,2,2 3,6.21,
9 ChLi1  0.70  1.90 2 2 3 3 3 2,3,3 3,2.60,
42.80,,,59.25,
Program Components Factor,,,,
Skating Skills  1.20  9.50  9.50  9.75  9.75  9.75  8.75,9.00,9.50  9.75,9.54,
Transitions  1.20  9.75  9.75  9.75  9.50  9.75  9.25,9.25,9.50  9.50,9.57,
Performance  1.20  9.50  9.50  10.00  9.50  10.00  9.00,9.50,9.75  9.75,9.64,
Composition  1.20  10.00  9.50  10.00  9.75  10.00  9.25,9.50,9.75  10.00,9.79,
Interpretation of the Music / Timing  1.20  9.75  9.50  10.00  9.75  10.00  9.50,9.50,9.75  10.00,9.75,
Judges Total Program Component Score (factored),,,57.95,
Deductions,,,0.00,
Violation of choreography restrictions: (1 of 10),,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
2 Maia SHIBUTANI / Alex SHIBUTANI USA  15  115.26,58.43,56.83,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6",J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 CoSp4  5.60  1.80 3 3 3 3 3 3,3,2 3,7.40,
2 SlLi4  4.50  1.54 3 2 3 2 3 3,2,2 3,6.04,
3 SeSt3  7.10  2.36 1 3 2 3 2 2,2,2 2,9.46,
4 StaLi4  4.50  1.63 3 3 2 3 3 3,2,3 2,6.13,
5 STw4  6.60  1.80 2 3 3 3 3 3,3,3 3,8.40,
6 RoLi4  4.50  1.20 2 2 2 2 2 3,1,2 2,5.70,
7 DiSt4  8.60  2.20 2 2 2 2 2 3,1,2 2,10.80,
8 ChSp1  0.70  1.60 2 2 2 2 3 3,3,2 2,2.30,
9 ChTw1  0.70  1.50 1 2 2 3 2 2,3,2 2,2.20,
42.80,,,58.43,
Program Components Factor,,,,
Skating Skills  1.20  9.25  9.50  9.50  9.50  9.50  10.00,9.50,9.25  9.50,9.46,
Transitions  1.20  9.00  9.75  9.25  9.25  9.50  9.75,9.25,9.25  9.00,9.32,
Performance  1.20  9.25  9.50  9.50  9.25  10.00  10.00,9.50,9.50  9.50,9.54,
Composition  1.20  9.50  9.75  9.50  9.50  9.75  9.75,9.25,9.50  9.25,9.54,
Interpretation of the Music / Timing  1.20  9.25  10.00  9.50  9.50  9.75  9.75,9.50,9.25  9.25,9.50,
Judges Total Program Component Score (factored),,,56.83,
Deductions,,,0.00,
ISU Four Continents Championships 2017,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
