ISU Four Continents Championships 2017,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
1 Nathan CHEN USA  19  103.12,,59.58,43.54,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4Lz+3T  17.90  1.71 3 2 2 2 2,,2 1,1 1,19.61,
2 4F  12.30  0.23 2 -1 1 -1 2,,0 0,-1 1,12.53,
3 CCSp4  3.20  0.50 1 0 1 0 1,,2 1,1 2,3.70,
4 3A  9.35 x  0.43 0 0 1 1 1,,0 1,0 0,9.78,
5 FSSp4  3.00  0.86 2 0 2 2 2,,1 1,2 2,3.86,
6 StSq4  3.90  1.70 3 1 2 3 3,,3 2,1 3,5.60,
7 CCoSp4  3.50  1.00 2 2 3 2 2,,2 2,2 2,4.50,
53.15,,,,59.58,
Program Components Factor,,,,,
Skating Skills  1.00  9.25  8.75  8.50  8.75  8.75,,8.75  8.50,8.00  8.75,8.68,
Transitions  1.00  9.00  8.25  8.50  8.75  8.50,,8.75  8.25,7.75  8.50,8.50,
Performance  1.00  9.50  9.00  9.00  9.00  9.00,,9.00  8.50,8.00  9.00,8.93,
Composition  1.00  9.50  8.50  8.75  9.00  8.75,,9.00  8.50,7.75  8.75,8.75,
Interpretation of the Music  1.00  9.50  8.25  9.00  8.75  8.75,,8.75  8.25,8.00  9.00,8.68,
Judges Total Program Component Score (factored),,,,43.54,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
2 Shoma UNO JPN  23  100.28,,56.07,44.21,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4F  12.30 -1.20 -1 -2 0 -1 -1,,-1 -1,-2 1,11.10,
2 4T+3T  14.60  1.00 0 0 1 0 1,,1 2,2 2,15.60,
3 FCSp4  3.20  1.00 2 2 2 2 0,,2 2,2 3,4.20,
4 CSSp4  3.00  0.57 1 1 1 1 1,,2 1,1 2,3.57,
5 3A  9.35 x  2.71 3 3 3 2 2,,3 2,3 3,12.06,
6 StSq4  3.90  1.50 2 2 2 2 1,,3 2,2 3,5.40,
7 CCoSp4  3.50  0.64 1 1 1 1 1,,2 1,2 2,4.14,
49.85,,,,56.07,
Program Components Factor,,,,,
Skating Skills  1.00  9.00  9.00  9.00  9.00  9.00,,9.00  8.75,8.75  9.25,8.96,
Transitions  1.00  8.75  8.25  8.75  8.75  8.25,,9.00  8.50,8.50  9.00,8.64,
Performance  1.00  8.75  8.50  8.75  9.25  8.50,,9.25  9.00,8.75  9.50,8.89,
Composition  1.00  8.50  8.25  8.75  9.00  8.75,,9.00  9.00,8.50  9.25,8.79,
Interpretation of the Music  1.00  8.50  8.50  9.25  9.25  8.25,,9.25  9.25,8.50  9.50,8.93,
Judges Total Program Component Score (factored),,,,44.21,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU Four Continents Championships 2017,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Yuzuru HANYU JPN  22  97.04,,50.11,46.93,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,,Panel,
