8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Rachael FLATT,USA,1,92.37,47.44,44.93,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,3F,,5.3,False,0.0,0,0,0,0,1,0,0,0,,5.3
2,2F,,1.8,False,0.0,0,0,0,1,0,0,0,0,,1.8
3,3Lo+2T,,6.4,False,0.12,1,0,1,0,0,0,0,0,,6.52
4,CCSp3,,2.8,False,0.0,0,-1,0,0,0,0,0,0,,2.8
5,FCoSp2,,2.0,False,0.25,0,0,1,0,1,1,1,0,,2.25
6,3Lo,,5.61,True,0.35,0,1,1,1,0,0,1,0,,5.96
7,3S,,4.62,True,0.47,1,1,1,1,1,0,0,0,,5.09
8,CCoSp2,,2.5,False,0.0,0,-1,0,0,0,0,0,0,,2.5
9,3S+2T,,6.05,True,0.0,1,0,0,0,0,0,0,0,,6.05
10,2A,,3.63,True,0.17,1,0,0,1,0,1,0,0,,3.8
11,StSq2,,2.6,False,0.42,0,0,1,1,1,1,1,1,,3.02
12,ChSq1,,2.0,False,0.35,0,0,1,1,0,1,0,1,,2.35
,,,45.31,,,,,,,,,,,,47.44
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.5,6.0,5.75,5.75,6.0,6.0,6.0,5.5,,5.83
,Transition / Linking Footwork  ,,,,1.6,5.0,5.25,5.5,5.25,5.25,5.75,5.25,5.0,,5.25
,Performance / Execution  ,,,,1.6,5.25,4.75,6.25,6.0,5.5,5.75,5.25,5.75,,5.58
,Choreography / Composition  ,,,,1.6,5.5,6.0,6.25,6.0,5.5,6.0,5.75,5.5,,5.79
,Interpretation  ,,,,1.6,5.25,5.5,6.5,5.5,5.25,6.25,5.5,5.75,,5.63
,,,,,,,,,,,,,,,44.93
