NHK Trophy 2005,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Carolina KOSTNER,ITA 58.64 32.80,,26.84,1.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3F+3T 9.5,0.20 0 1 -1 0 1 0 0 1,,0 -1 - -,9.70
2 3Lo 5.0,0.00 0 0 1 0 0 0 0 0,,0 0 - -,5.00
3 FCSp3 2.3,0.10 1 -1 1 0 0 0 0 0,,0 -1 - -,2.40
4 SpSt4 3.4,0.60 2 1 1 1 1 0 0 0,,-1 0 - -,4.00
5 2A 3.3,0.00 0 0 -1 0 0 0 0 0,,0 0 - -,3.30
6 SlSt3 3.1,0.30 1 0 1 0 1 0 1 0,,0 0 - -,3.40
7 CCoSp3 3.0,0.50 1 0 1 1 0 1 1 1,,1 0 - -,3.50
8 LSp2 1.5,0.00 -1 0 1 0 0 0 0 0,,0 0 - -,1.50
31.1,,,,32.80
Program Components,Factor,,,
Skating Skills,0.80 6.75 7.25 7.50 7.00 6.25 7.25 7.25 7.00,,7.25 6.00 - -,7.05
Transition / Linking Footwork,0.80 5.75 7.25 7.25 6.50 5.00 6.75 6.75 6.00,,7.00 6.25 - -,6.35
Performance / Execution,0.80 6.00 7.00 7.00 6.75 6.25 7.25 7.00 6.50,,7.00 6.00 - -,6.70
Choreography / Composition,0.80 6.00 7.25 7.25 6.50 6.00 7.00 7.25 6.75,,7.00 6.25 - -,6.70
Interpretation,0.80 6.25 7.00 7.25 6.50 6.00 7.00 7.25 6.75,,7.25 6.25 - -,6.75
Judges Total Program Component Score (factored),,,,26.84
Deductions: Time violation:,-1.00,,,-1.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Yukari NAKANO,JPN 56.22 31.10,,25.12,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2T 7.3,-0.20 0 0 -1 0 0 0 -1 0,,0 0 - -,7.10
2 3F 5.5,-0.20 1 -1 0 0 0 0 -1 -1,,0 0 - -,5.30
3 FCSp3 2.3,0.90 2 1 2 2 2 2 1 1,,1 2 - -,3.20
4 SpSt4 3.4,0.60 2 0 1 1 1 0 0 0,,1 1 - -,4.00
5 2A 3.3,0.20 0 0 1 0 0 0 1 0,,1 0 - -,3.50
6 LSp2 1.5,0.30 1 0 1 1 0 0 0 1,,1 0 - -,1.80
7 SlSt2 2.3,0.00 0 0 0 0 0 0 0 0,,0 0 - -,2.30
8 CCoSp4 3.5,0.40 1 1 1 1 1 1 0 0,,1 1 - -,3.90
29.1,,,,31.10
Program Components,Factor,,,
Skating Skills,0.80 7.00 6.00 7.00 6.50 6.25 6.00 6.00 6.75,,6.75 6.75 - -,6.50
Transition / Linking Footwork,0.80 6.25 5.75 7.00 6.25 5.25 5.50 5.75 6.00,,7.00 6.25 - -,5.95
Performance / Execution,0.80 6.25 6.00 7.25 6.50 6.50 5.75 5.75 6.75,,6.75 6.50 - -,6.35
Choreography / Composition,0.80 6.50 5.75 7.25 6.50 5.50 6.00 5.75 6.50,,6.50 6.50 - -,6.25
Interpretation,0.80 6.75 6.00 7.00 6.50 6.00 6.00 5.75 6.50,,6.75 6.50 - -,6.35
Judges Total Program Component Score (factored),,,,25.12
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Kimmie MEISSNER,USA 56.10 31.46,,24.64,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+3T 10.0,0.00 0 1 0 -1 0 0 0 0,,0 0 - -,10.00
2 3F 5.5,0.40 1 -1 1 -1 0 0 0 1,,1 0 - -,5.90
3 LSp2 1.5,0.00 0 0 0 0 1 0 -1 0,,-1 0 - -,1.50
4 SpSt3 3.1,0.00 1 0 0 0 0 0 0 0,,0 0 - -,3.10
5 2A 3.3,0.06 -1 0 0 -1 1 0 0 1,,-1 -1 - -,3.36
6 CCoSp4 3.5,0.10 1 1 1 0 0 0 0 0,,0 0 - -,3.60
7 SlSt2 2.3,0.00 0 0 1 0 0 0 0 0,,0 0 - -,2.30
8 FSSp3 2.3,-0.60 -2 -1 -3 -2 -1 -2 -2 -2,,-1 -2 - -,1.70
31.5,,,,31.46
Program Components,Factor,,,
Skating Skills,0.80 6.50 6.50 6.75 6.75 6.00 6.50 6.25 6.25,,6.75 6.25 - -,6.45
Transition / Linking Footwork,0.80 6.00 6.75 6.75 6.25 5.50 6.25 6.00 6.00,,6.50 5.75 - -,6.10
Performance / Execution,0.80 6.25 6.50 6.50 6.00 6.50 6.25 5.75 5.75,,6.50 6.00 - -,6.15
Choreography / Composition,0.80 5.75 6.50 6.75 5.75 6.25 6.50 6.00 6.00,,6.50 6.25 - -,6.10
Interpretation,0.80 5.75 6.50 6.50 6.00 5.75 6.50 6.00 5.75,,6.75 6.50 - -,6.00
Judges Total Program Component Score (factored),,,,24.64
Deductions:,,,,0.00
NHK Trophy 2005,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Miki ANDO,JPN 54.56 28.44,,27.12,1.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
