12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Kimberly NAVARRO / Brent BOMMENTRE,USA,0,34.36,18.31,16.05,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,1S1,,2.3,False,0.57,1,1,1,1,1,1,1,1,2,1,2,1,,2.87
2,1S2,,2.8,False,0.57,1,1,1,1,1,1,0,0,1,-1,2,2,,3.37
3,1S3,,1.6,False,0.57,1,2,1,2,1,1,0,1,1,0,1,1,,2.17
4,2S1,,2.8,False,0.7,1,1,1,1,1,1,1,1,1,0,1,1,,3.5
5,2S2,,3.5,False,0.2,0,0,1,0,0,1,0,0,0,-1,0,1,,3.7
6,2S3,,2.0,False,0.7,1,1,1,1,1,1,1,1,1,0,1,0,,2.7
,,,15.0,,,,,,,,,,,,,,,,18.31
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,6.25,6.0,6.5,6.25,6.5,6.5,6.0,6.25,7.5,5.5,5.75,7.5,,6.5
,Timing  ,,,,0.75,6.0,6.0,6.5,6.0,6.0,6.25,6.0,6.0,7.25,5.0,5.5,7.25,,6.29
,Performance / Execution  ,,,,0.5,5.75,6.25,6.75,6.25,6.25,6.25,6.25,6.25,6.5,5.25,5.75,7.5,,6.36
,Interpretation  ,,,,0.5,5.75,6.25,6.75,6.75,6.25,6.5,6.25,6.25,7.0,5.25,5.25,7.25,,6.54
,,,,,,,,,,,,,,,,,,,16.05
