ISU GP Cancer.Net Skate America 2009,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
1 Tanith BELBIN / Benjamin AGOSTO USA  10  60.95,29.90,,31.05,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 SlLi4  5.00  1.00 2 2 2 1 2,2 2,,2 2,6.00,
2 NtMiSt3  7.00  2.00 2 2 2 2 2,2 2,,1 2,9.00,
3 SqTw4  6.50  0.20 -1 1 1 -1 0,2 2,,0 1,6.70,
4 CiSt3  7.20  1.00 1 1 1 1 1,1 1,,1 1,8.20,
Info,,,Info,,Info
5 Li+TRANS  0.00  0.00 - - - - -,- -,,- -,0.00,
25.70,,,,29.90,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 8.75 7.75 8.00 7.75,7.75 7.75,,7.50 8.50,8.00,
Linking Footwork / Movement  0.80 7.75 8.75 7.75 7.75 7.50,7.50 7.75,,7.25 8.50,7.90,
Performance  0.60 8.25 8.75 8.25 8.25 8.25,8.25 8.00,,7.75 8.75,8.30,
Choreography  0.60 8.00 8.75 8.50 8.00 8.00,8.00 8.00,,8.00 9.00,8.25,
Interpretation / Timing  1.00 8.25 9.00 8.50 8.25 8.00,8.00 7.75,,8.00 9.00,8.40,
Judges Total Program Component Score (factored),,,,31.05,
Deductions:,,,,0.00,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
2 Anna CAPPELLINI / Luca LANOTTE ITA  8  54.09,27.80,,26.29,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt2  6.40  1.00 1 1 0 1 1,1 1,,1 1,7.40,
2 SlLi4  5.00  0.30 0 1 0 2 1,0 0,,1 1,5.30,
3 SqTw4  6.50  0.40 1 1 1 1 0,1 1,,1 0,6.90,
4 NtMiSt3  7.00  1.20 2 2 1 1 1,1 1,,2 1,8.20,
5 Li+TRANS  0.00  0.00 - - - - -,- -,,- -,0.00,
24.90,,,,27.80,
Program Components Factor,,,,,
Skating Skills  0.80 7.50 7.00 6.50 7.00 6.25,6.50 6.75,,6.50 6.75,6.80,
Linking Footwork / Movement  0.80 7.25 6.75 6.25 7.00 6.00,6.50 6.50,,6.50 6.75,6.65,
Performance  0.60 7.75 7.50 6.75 7.00 6.25,7.00 7.00,,6.75 7.00,7.05,
Choreography  0.60 8.50 7.25 6.50 7.25 6.25,7.00 7.00,,6.75 7.00,7.00,
Interpretation / Timing  1.00 8.50 7.50 6.50 7.50 6.25,6.75 6.75,,6.75 7.25,7.10,
Judges Total Program Component Score (factored),,,,26.29,
Deductions:,,,,0.00,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
3 Alexandra ZARETSKI / Roman ZARETSKI ISR  7  51.90,27.00,,24.90,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 SqTw4  6.50  0.40 2 0 2 1 0,1 1,,0 1,6.90,
2 CiSt3  7.20  0.40 1 0 1 0 1,0 1,,0 1,7.60,
3 CuLi4  5.00  0.30 2 1 1 0 0,0 2,,-1 1,5.30,
4 NtMiSt3  7.00  0.20 1 -1 0 0 0,1 2,,0 0,7.20,
5 Li+TRANS  0.00  0.00 - - - - -,- -,,- -,0.00,
25.70,,,,27.00,
Program Components Factor,,,,,
Skating Skills  0.80 6.25 6.25 6.75 6.25 6.50,6.75 7.00,,6.25 6.50,6.50,
