12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,FAIELLA Federica / SCALI Massimo,ITA,0,33.2,16.85,16.35,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,1S1,,1.7,False,0.17,0,0,0,0,1,1,1,1,1,1,0,0,,1.87
2,1S2,,2.2,False,0.29,0,0,0,1,0,0,1,0,1,1,1,1,,2.49
3,1S3,,2.6,False,0.29,0,1,1,1,1,0,0,1,0,0,1,0,,2.89
4,2S1,,2.5,False,0.3,0,-1,0,0,0,0,0,1,1,1,1,0,,2.8
5,2S2,,3.0,False,0.3,0,0,0,1,0,0,1,0,0,1,1,1,,3.3
6,2S3,,3.5,False,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,3.5
,,,15.5,,,,,,,,,,,,,,,,16.85
,Program Components,,,,Factor
,Skating Skills  ,,,,0.75,6.75,6.25,6.5,6.5,6.75,6.25,6.75,6.75,6.5,6.75,6.75,5.5,,6.57
,Timing  ,,,,0.75,6.5,6.0,6.5,6.5,6.5,6.25,7.0,6.5,6.75,6.25,6.5,5.25,,6.43
,Performance / Execution  ,,,,0.5,6.75,6.25,6.5,6.75,6.75,6.0,6.75,6.5,6.75,6.75,6.75,5.5,,6.57
,Interpretation  ,,,,0.5,6.75,6.5,6.75,7.0,6.75,6.0,7.0,6.5,6.75,6.75,6.75,5.5,,6.61
,,,,,,,,,,,,,,,,,,,16.35
