LADIES SHORT PROGRAM,JUDGES DETAILS PER SKATER,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Sasha COHEN,USA 66.62 36.00,,30.62,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2T 7.3,-2.00 -2 -2 -2 -2 -3 -2 -2 -2,,-2 -1 -1 -2,5.30
2 3F 5.5,0.43 0 1 1 0 0 1 1 0,,0 1 1 0,5.93
3 FSSp4 3.0,0.64 0 2 2 1 1 0 2 2,,1 0 1 1,3.64
4 2A 3.3,0.71 0 1 1 0 0 1 1 1,,1 0 1 0,4.01
5 SpSt4 3.4,2.29 2 2 3 2 2 3 2 3,,2 2 3 2,5.69
6 LSp4 2.4,0.79 0 2 2 1 1 2 2 2,,1 2 2 2,3.19
7 SlSt3 3.1,0.71 1 1 2 1 1 2 2 2,,1 1 2 1,3.81
8 CCoSp4 3.5,0.93 2 2 3 1 1 2 2 2,,2 2 2 2,4.43
31.5,,,,36.00
Program Components,Factor,,,
Skating Skills,0.80 7.75 8.25 7.75 7.75 7.50 7.75 7.50 7.50,,7.50 7.50 7.75 7.50,7.64
Transition / Linking Footwork,0.80 7.50 7.75 7.50 7.25 7.00 7.50 7.50 7.25,,7.25 7.25 7.75 7.25,7.39
Performance / Execution,0.80 7.75 8.00 8.00 7.50 7.75 7.50 7.75 7.75,,7.50 7.75 7.75 7.50,7.71
Choreography / Composition,0.80 7.75 8.00 8.00 7.50 7.50 7.50 7.75 7.75,,7.50 7.50 8.00 7.50,7.68
Interpretation,0.80 8.00 8.25 8.25 7.75 7.75 7.50 7.75 7.75,,7.75 7.75 8.00 7.50,7.86
Judges Total Program Component Score (factored),,,,30.62
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Fumie SUGURI,JPN 62.12 33.12,,29.00,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2T 7.3,0.86 0 1 1 1 1 1 0 1,,1 1 1 1,8.16
2 3F 5.5,-2.00 -2 -1 -2 -2 -2 -2 -2 -2,,-2 -2 -2 -2,3.50
3 SpSt4 3.4,0.57 0 1 0 0 0 1 1 2,,1 0 1 1,3.97
4 2A 3.3,0.71 0 1 1 1 0 1 1 1,,0 0 0 1,4.01
5 FSSp4 3.0,0.29 0 2 1 0 1 0 1 1,,0 0 0 1,3.29
6 LSp3 1.8,0.50 0 1 1 1 1 1 1 1,,1 1 1 1,2.30
