12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,Ariel Fay GAGNON / Chad TSAGRIS,GRE,0,20.92,10.34,12.58,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2LzTw1,,3.0,False,-0.34,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,0,-2,,2.66
2,2F,,1.7,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,,0.7
3,3STh<,,2.5,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.5
4,FCCoSp2,,2.5,False,-0.43,-2,-2,-3,-1,-1,-2,-1,-1,-2,-2,-1,0,,2.07
5,5ALi,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
6,BiDs1,,2.8,False,-1.1,-2,-1,-2,-2,-1,-2,-2,-1,-1,-3,-2,0,,1.7
7,SlSt1,,1.8,False,-0.09,0,0,-1,0,0,0,0,-1,0,-1,-1,-1,,1.71
8,PCoSp,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,14.3,,,,,,,,,,,,,,,,10.34
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,3.5,2.75,3.0,3.75,3.0,3.75,3.25,2.75,3.5,3.25,3.5,3.0,,3.32
,Transition / Linking Footwork  ,,,,0.8,3.0,3.0,2.5,3.5,2.5,3.5,3.0,2.0,3.25,2.75,3.0,2.5,,3.04
,Performance / Execution  ,,,,0.8,3.25,2.75,2.5,3.75,2.75,3.25,3.25,2.75,3.0,2.25,3.25,2.0,,3.07
,Choreography / Composition  ,,,,0.8,3.25,2.5,2.5,3.5,3.25,3.5,3.25,3.0,3.5,1.75,3.25,2.75,,3.21
,Interpretation  ,,,,0.8,3.25,2.75,2.25,3.75,3.0,3.25,3.25,2.75,3.0,2.0,3.25,2.0,,3.07
,,,,,,,,,,,,,,,,,,,12.58
Deduction,Falls,-2.0
