9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
19,SERGEJEVA Maria / GLEBOV Ilja,EST,3,82.72,43.92,38.8,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2LzTw1,,3.0,False,0.3,1,1,1,0,0,1,1,1,0,,3.3
2,3LoTh,,5.0,False,0.0,0,1,0,0,1,-1,0,0,0,,5.0
3,2A+1T,,3.9,False,-1.96,-2,-2,-2,-2,-2,-3,-3,-3,-2,,1.94
4,5SLi4,,6.0,False,0.3,0,1,1,0,0,0,1,2,1,,6.3
5,BoDs1,,3.0,False,-0.28,0,0,0,-1,0,-1,-1,0,0,,2.72
6,PCoSp1,,3.0,False,-0.06,-1,-1,0,0,0,0,-1,0,-1,,2.94
7,SpSq2,,2.3,False,0.4,0,0,1,1,0,0,1,1,1,,2.7
8,2Lz,,2.09,True,0.0,0,1,0,0,0,0,-1,0,0,,2.09
9,FCCoSp4,,3.5,False,-0.36,-1,-1,-1,-1,-1,-2,-1,-2,-1,,3.14
10,5TLi3,,6.05,True,0.0,-1,1,0,0,0,0,0,0,0,,6.05
11,3STh,,4.95,True,-1.26,-2,-2,-1,-2,-1,-2,-3,-2,-2,,3.69
12,3Li3,,3.85,True,0.2,0,0,1,0,0,0,1,1,0,,4.05
,,,46.64,,,,,,,,,,,,,43.92
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,4.75,5.5,5.5,5.25,5.5,4.25,4.25,4.75,5.5,,5.05
,Transitions / Linking Footwork  ,,,,1.6,4.25,5.0,4.5,5.0,5.0,4.75,4.0,4.0,5.25,,4.65
,Performance / Execution  ,,,,1.6,4.5,5.0,5.25,5.25,5.25,4.25,4.0,4.5,5.5,,4.9
,Choreography / Composition  ,,,,1.6,4.5,5.0,5.0,5.25,5.25,4.75,4.5,4.0,5.25,,4.95
,Interpretation  ,,,,1.6,4.25,5.25,5.0,5.25,5.0,4.0,4.25,4.0,5.25,,4.7
,,,,,,,,,,,,,,,,38.8
