ISU Four Continents Championships 2012,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Wenjing SUI / Cong HAN CHN  8,66.75  37.31,,29.44,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3LzTw3  5.80  1.50 2 3 2,2 3 1 2,,2 2,7.30,
2 3T  4.10  0.70 1 1 1,1 2 0 1,,1 1,4.80,
3 3FTh  5.50  2.10 3 3 3,3 3 3 2,,3 3,7.60,
4 SlSt2  2.60  0.71 2 2 1,2 1 1 1,,1 2,3.31,
Info,,,Info,,Info
5 PCoSp4  4.50  0.50 1 1 1,1 1 1 1,,1 1,5.00,
6 3Li4  4.00  1.00 2 2 2,2 2 2 2,,2 2,5.00,
7 FiDs3  3.20  1.10 2 2 1,2 2 1 2,,1 1,4.30,
29.70,,,,37.31,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 7.00 6.50,7.25 7.50 6.75 7.50,,6.50 7.25,7.11,
Transition / Linking Footwork  0.80 7.75 7.00 6.50,7.50 7.25 6.50 7.25,,6.75 7.25,7.07,
Performance / Execution  0.80 8.25 7.25 7.25,8.00 7.50 7.00 7.50,,7.50 8.25,7.61,
Choreography / Composition  0.80 8.00 7.25 7.00,8.25 7.50 7.00 7.25,,7.00 8.00,7.43,
Interpretation  0.80 8.25 7.50 6.75,8.00 7.50 7.25 7.50,,7.25 8.00,7.57,
Judges Total Program Component Score (factored),,,,29.44,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Caydee DENNEY / John COUGHLIN USA  1,63.35  35.55,,27.80,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3LzTw1  5.00  1.40 2 2 2,2 2 2 2,,2 1,6.40,
2 3T  4.10  0.60 1 1 1,0 0 2 1,,2 0,4.70,
3 SlSt4  3.90  0.60 2 1 0,1 1 1 1,,1 0,4.50,
4 3Li4  4.00  0.71 2 2 1,2 1 2 1,,1 1,4.71,
5 3FTh  5.50  0.50 2 0 1,-1 1 1 0,,2 0,6.00,
6 FiDs4  3.50  0.60 2 1 0,0 1 1 1,,1 1,4.10,
7 PCoSp4  4.50  0.64 2 1 1,1 2 1 1,,2 0,5.14,
30.50,,,,35.55,
Program Components Factor,,,,,
Skating Skills  0.80 7.50 6.75 6.75,7.00 7.50 7.25 7.00,,7.00 6.50,7.04,
Transition / Linking Footwork  0.80 7.00 6.50 6.25,6.75 6.50 6.75 7.25,,6.75 6.00,6.64,
Performance / Execution  0.80 8.25 7.00 6.50,7.25 7.00 7.25 7.25,,7.50 6.25,7.11,
Choreography / Composition  0.80 8.00 6.50 6.75,7.00 6.75 7.25 7.00,,7.50 6.25,6.96,
Interpretation  0.80 8.00 6.75 6.50,7.00 6.50 7.50 7.00,,7.75 6.50,7.00,
Judges Total Program Component Score (factored),,,,27.80,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Mary Beth MARLEY / Rockne BRUBAKER USA  3,62.42  34.96,,27.46,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  0.80 2 1 1,1 1 1 1,,2 1,4.90,
2 3LzTw2  5.40  1.10 2 1 1,2 1 2 2,,2 1,6.50,
3 PCoSp4  4.50  0.50 1 1 1,1 1 1 2,,1 1,5.00,
