10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Zoe BLANC / Pierre-Loup BOUQUET,FRA,0,43.36,24.4,18.96,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,Sp4,,4.7,False,0.4,1,0,1,1,1,0,1,0,1,1,,5.1
2,RoLi3,,3.5,False,0.0,0,0,-1,0,0,0,0,0,0,0,,3.5
3,CiSt1,,5.6,False,0.0,0,1,0,0,0,0,0,0,0,0,,5.6
4,NtMiTw4,,3.3,False,0.0,0,0,0,0,0,0,0,-1,0,0,,3.3
5,NtMiSt1,,2.9,False,-0.2,0,-1,-1,0,0,0,1,-1,1,-1,,2.7
6,SlLi4,,4.0,False,0.2,0,1,0,1,1,0,1,0,0,0,,4.2
,,,24.0,,,,,,,,,,,,,,24.4
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.0,4.5,5.0,5.0,4.75,4.5,4.75,4.75,4.75,5.25,,4.8
,Linking Footwork / Movement  ,,,,0.8,5.0,4.75,4.5,4.75,5.25,4.25,5.25,4.75,4.75,5.0,,4.75
,Performance  ,,,,0.6,4.75,5.0,5.0,5.0,5.0,4.25,5.75,5.0,5.0,5.25,,5.0
,Choreography  ,,,,0.6,5.5,5.25,5.0,5.5,5.75,4.5,5.75,5.0,5.0,5.25,,5.2
,Interpretation / Timing  ,,,,1.0,5.25,5.25,4.75,5.75,5.25,4.5,5.5,5.0,5.5,5.25,,5.2
,,,,,,,,,,,,,,,,,18.96
