12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
19,FRASER Kristin / LUKANIN Igor,AZE,0,43.83,23.97,20.86,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,NtMiSt3+STw4,,7.6,False,-0.29,-1,0,0,0,-1,0,0,-1,-1,-1,-1,0,,7.31
2,DiSt2,,4.8,False,-0.43,-1,-1,0,0,0,0,0,0,-1,0,-2,-1,,4.37
3,CuLi4,,4.0,False,0.29,1,0,1,1,0,1,1,1,0,1,0,0,,4.29
4,CoSp3,,4.0,False,-0.14,-1,0,0,-1,0,0,0,0,-1,1,-1,0,,3.86
5,RoLi4,,4.0,False,0.14,0,0,0,1,-1,1,1,0,0,-1,0,0,,4.14
,,,24.4,,,,,,,,,,,,,,,,23.97
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,5.25,5.25,5.0,5.25,5.75,6.5,5.5,5.5,5.25,5.25,5.75,,5.54
,Transitions / Linking Footwork / Movement  ,,,,0.8,5.5,5.0,5.25,5.25,5.25,5.75,6.25,5.25,5.0,5.25,4.75,5.75,,5.39
,Performance / Execution  ,,,,0.6,5.75,5.5,5.5,5.25,5.25,5.5,6.5,5.25,5.5,5.0,5.25,6.0,,5.57
,Choreography / Composition  ,,,,0.6,5.75,5.5,5.25,5.0,5.25,5.75,6.5,5.0,5.25,5.5,5.0,6.0,,5.54
,Interpretation / Timing  ,,,,1.0,5.25,5.25,5.75,5.25,5.0,5.75,6.5,5.0,5.25,4.75,4.5,5.75,,5.46
,,,,,,,,,,,,,,,,,,,20.86
Deduction,Extended Lifts,-1.0
