8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Charlene GUIGNARD / Marco FABBRI,ITA,3,55.57,29.17,26.4,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw4,,6.0,False,0.5,1,1,1,1,1,1,1,2,,6.5
2,NtCiSt2,,5.0,False,1.0,1,1,0,1,1,2,1,1,,6.0
3,RoLi4,,4.0,False,0.58,1,2,1,2,1,1,1,1,,4.58
4,1YP4+kpYYY,,7.0,False,0.17,0,1,0,1,0,-1,1,0,,7.17
5,2YP2+kpNYN,,5.0,False,-0.08,0,0,0,0,0,-1,-1,0,,4.92
,,,27.0,,,,,,,,,,,,29.17
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.25,7.0,5.75,7.0,6.5,6.5,6.25,6.5,,6.5
,Linking Footwork / Movement  ,,,,0.7,6.0,6.75,6.25,7.0,6.25,6.0,6.5,6.25,,6.33
,Performance  ,,,,0.7,6.5,7.0,6.25,7.25,7.0,6.75,6.0,7.0,,6.75
,Choreography  ,,,,0.8,6.5,6.75,6.25,7.25,7.0,6.5,6.5,7.0,,6.71
,Interpretation / Timing  ,,,,1.0,6.75,7.0,6.0,7.25,6.5,6.75,6.25,6.75,,6.67
,,,,,,,,,,,,,,,26.4
