8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Xintong HUANG / Xun ZHENG,CHN,5,46.76,21.99,24.77,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,STw3,,5.0,False,0.08,0,1,1,-1,0,0,0,0,,5.08
2,1YP3+kpYYN,,6.0,False,-0.17,0,-1,-1,0,0,1,-1,0,,5.83
3,2YP1+kpNNN,,3.0,False,-0.17,-1,0,0,0,0,0,-1,-1,,2.83
4,NtCiSt2,,5.0,False,-0.67,-1,-1,-1,-1,0,0,-1,0,,4.33
5,RoLi3,,3.5,False,0.42,1,1,0,1,1,1,0,1,,3.92
,,,22.5,,,,,,,,,,,,21.99
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.25,6.25,5.25,6.5,6.5,6.75,5.25,6.75,,6.25
,Linking Footwork / Movement  ,,,,0.7,6.0,5.5,5.0,6.0,6.25,7.0,4.75,6.5,,5.88
,Performance  ,,,,0.7,6.0,6.25,5.25,6.5,6.75,7.0,5.25,6.75,,6.25
,Choreography  ,,,,0.8,6.25,6.75,6.0,6.0,6.75,7.25,5.25,6.5,,6.38
,Interpretation / Timing  ,,,,1.0,5.75,6.5,5.25,6.5,6.5,7.0,5.0,6.5,,6.17
,,,,,,,,,,,,,,,24.77
