ISU GP Audi Cup of China 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
1 3Lz+3T  10.30  0.20 0 2 1 -1 0,0 0,0 1,10.50,
2 FCSp4  3.20  0.36 1 2 1 -1 2,0 0,0 1,3.56,
3 CCoSp4  3.50  0.21 1 1 1 0 1,-1 0,0 0,3.71,
4 3Lo  5.61 x  0.80 1 1 2 1 2,1 0,1 1,6.41,
5 2A  3.63 x  0.29 0 1 1 0 2,0 0,1 1,3.92,
6 StSq4  3.90  1.40 2 2 2 2 2,2 2,2 2,5.30,
7 LSp4  2.70  1.07 2 3 2 3 2,2 2,2 2,3.77,
32.84,,,37.17,
Program Components Factor,,,,
Skating Skills  0.80 8.00 8.50 8.75 7.75 8.75,7.75 8.25,8.25 8.50,8.29,
Transitions  0.80 8.00 8.25 8.50 7.50 8.50,7.75 7.50,8.25 8.25,8.07,
Performance  0.80 8.25 8.50 8.75 8.25 8.75,8.00 7.75,8.50 8.50,8.39,
Composition  0.80 8.50 8.25 8.75 8.00 9.00,8.25 8.00,8.50 8.75,8.43,
Interpretation of the Music  0.80 8.50 8.50 8.75 8.25 9.00,8.25 8.25,8.50 8.50,8.46,
Judges Total Program Component Score (factored),,,33.31,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
4 Alina ZAGITOVA RUS  4  69.44,39.01,31.43,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 FCSp4  3.20  1.00 2 2 2 2 2,2 2,2 2,4.20,
2 StSq4  3.90  1.50 2 2 2 3 2,2 3,2 2,5.40,
3 3Lz+3Lo  12.21 x -2.10 -3 -3 -3 -3 -3,-3 -3,-3 -3,10.11,
4 3F  5.83 x  1.50 2 3 2 3 2,2 2,2 1,7.33,
5 2A  3.63 x  0.50 1 1 1 0 1,1 1,1 1,4.13,
6 LSp4  2.70  0.71 2 2 2 2 1,0 1,1 1,3.41,
7 CCoSp4  3.50  0.93 2 2 2 2 2,1 1,2 2,4.43,
34.97,,,39.01,
Program Components Factor,,,,
Skating Skills  0.80 7.75 8.00 8.50 7.50 8.25,7.50 7.75,7.75 7.75,7.82,
Transitions  0.80 7.50 7.75 8.50 7.50 8.00,7.50 7.50,7.75 8.00,7.71,
Performance  0.80 7.50 7.75 8.50 7.50 8.25,7.25 7.25,8.00 7.75,7.71,
Composition  0.80 8.00 8.25 8.75 8.00 8.00,7.75 8.50,7.50 8.25,8.11,
Interpretation of the Music  0.80 7.50 8.00 8.75 7.75 8.00,7.50 8.25,8.00 8.00,7.93,
Judges Total Program Component Score (factored),,,31.43,
Deductions Falls: -1.00(1),,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP Audi Cup of China 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
5 Elizaveta TUKTAMYSHEVA RUS  6  67.10,35.67,31.43,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3T+3T  8.60  0.90 1 2 1 3 2,0 1,1 1,9.50,
2 FSSp4  3.00  0.36 1 2 1 -1 1,0 0,1 1,3.36,
3 LSp3  2.40  0.43 1 1 1 1 1,1 0,0 1,2.83,
4 3Lz  6.60 x  0.80 1 2 2 2 2,0 0,0 1,7.40,
5 StSq3  3.30  0.50 1 1 1 2 1,1 1,1 1,3.80,
6 2A  3.63 x  0.86 2 2 2 2 2,2 1,1 1,4.49,
7 CCoSp4  3.50  0.79 1 2 2 2 1,0 1,2 2,4.29,
31.03,,,35.67,
Program Components Factor,,,,
Skating Skills  0.80 7.75 7.50 8.50 7.75 8.75,7.50 7.75,8.00 8.00,7.89,
Transitions  0.80 7.00 7.25 8.00 7.50 8.25,7.50 6.75,7.75 7.50,7.50,
Performance  0.80 7.75 7.75 8.50 8.25 8.75,7.75 7.50,8.50 8.00,8.07,
Composition  0.80 7.75 7.50 8.50 7.75 8.50,7.50 7.50,8.00 7.75,7.82,
Interpretation of the Music  0.80 7.75 7.50 8.50 8.00 8.75,7.75 7.50,8.50 8.00,8.00,
Judges Total Program Component Score (factored),,,31.43,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
6 Marin HONDA JPN  5  66.90,35.01,31.89,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3F+3T< <  8.30 -0.10 0 1 -1 0 1,-1 -1,-1 1,8.20,
2 FSSp4  3.00  0.43 1 1 1 1 1,0 1,0 1,3.43,
3 StSq4  3.90  0.90 1 2 0 1 1,1 2,2 1,4.80,
4 CCoSp4  3.50  0.64 0 1 1 1 2,1 1,2 2,4.14,
5 3Lo  5.61 x  1.00 1 2 1 2 2,2 1,1 1,6.61,
6 2A  3.63 x  0.50 0 2 1 1 1,1 1,1 1,4.13,
7 LSp4  2.70  1.00 2 2 1 2 2,2 2,2 3,3.70,
30.64,,,35.01,
Program Components Factor,,,,
Skating Skills  0.80 8.00 8.00 7.75 7.00 8.50,8.50 7.75,8.25 7.75,8.00,
Transitions  0.80 7.50 7.75 7.50 6.75 8.25,8.00 7.25,8.00 7.75,7.68,
Performance  0.80 7.75 8.50 7.75 8.00 8.50,8.25 7.75,8.50 8.00,8.11,
Composition  0.80 8.00 8.25 7.50 7.50 8.25,8.25 8.00,8.25 7.75,8.00,
Interpretation of the Music  0.80 7.50 8.50 7.75 7.75 8.25,8.25 8.00,8.50 8.00,8.07,
Judges Total Program Component Score (factored),,,31.89,
Deductions,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP Audi Cup of China 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
7 Mai MIHARA JPN  8  66.90,34.66,32.24,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3Lz+3T< <  9.00 -0.60 -1 0 -1 0 -1,-2 -1,-1 -1,8.40,
2 CCoSp4  3.50  0.57 1 2 1 1 1,1 1,1 2,4.07,
3 FSSp4  3.00  0.57 1 2 1 1 0,2 1,1 1,3.57,
4 2A  3.63 x  0.50 0 1 1 1 1,1 1,1 1,4.13,
5 3F  5.83 x  0.80 2 1 1 2 1,1 0,1 1,6.63,
6 StSq3  3.30  0.86 1 2 1 2 1,3 2,2 2,4.16,
7 LSp4  2.70  1.00 2 2 2 2 1,2 2,2 3,3.70,
30.96,,,34.66,
Program Components Factor,,,,
Skating Skills  0.80 8.00 8.25 8.25 7.75 8.00,8.50 8.25,8.25 7.75,8.11,
Transitions  0.80 7.00 8.00 8.00 7.75 7.50,8.25 7.50,8.00 7.75,7.79,
Performance  0.80 7.75 8.50 8.00 8.00 7.75,8.50 8.25,8.25 8.00,8.11,
Composition  0.80 8.00 8.25 8.25 8.00 8.00,8.25 8.25,8.00 8.00,8.11,
Interpretation of the Music  0.80 7.50 8.50 8.25 8.25 7.75,8.50 8.25,8.00 8.25,8.18,
Judges Total Program Component Score (factored),,,32.24,
Deductions,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
8 Xiangning LI CHN  2  59.20,32.95,26.25,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3F+2T  6.60  0.70 1 1 1 1 2,1 1,1 0,7.30,
2 CCoSp4  3.50  0.79 2 2 2 2 1,2 1,1 1,4.29,
3 FCSp4  3.20  0.93 2 1 2 2 2,1 2,2 2,4.13,
4 3Lz  6.60 x -0.50 -2 -1 1 -1 1,-1 0,-2 -1,6.10,
5 2A  3.63 x  0.14 0 1 1 0 1,0 0,0 0,3.77,
6 StSq3  3.30  0.50 1 1 1 1 1,1 1,0 1,3.80,
7 LSp4  2.70  0.86 2 1 1 2 2,2 1,2 2,3.56,
29.53,,,32.95,
Program Components Factor,,,,
Skating Skills  0.80 6.50 6.50 7.00 6.00 8.00,6.75 6.50,6.75 6.75,6.68,
Transitions  0.80 6.00 6.25 6.75 5.50 7.50,6.00 5.50,6.50 6.25,6.18,
Performance  0.80 6.00 7.00 7.25 6.00 7.75,6.75 6.75,7.00 6.50,6.75,
Composition  0.80 6.00 6.75 7.25 6.00 7.75,6.75 6.25,7.00 6.50,6.64,
Interpretation of the Music  0.80 6.00 7.00 7.00 5.75 7.50,6.50 6.00,6.75 6.75,6.57,
Judges Total Program Component Score (factored),,,26.25,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP Audi Cup of China 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
9 Dabin CHOI KOR  7  53.90,26.10,27.80,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3Lz+3T<< <<  7.30 -1.40 -2 -2 -2 -2 -2,-3 -2,-2 -2,5.90,
2 CCoSp4  3.50  0.43 1 2 1 0 1,0 1,1 1,3.93,
3 FCSp3  2.80  0.29 1 1 1 1 0,0 1,0 0,3.09,
4 3F< <  4.07 x -1.10 -1 -2 -1 -2 -2,-3 -1,-1 -2,2.97,
5 2A  3.63 x  0.21 1 1 0 1 0,0 1,0 0,3.84,
6 StSq2  2.60  0.50 1 1 1 2 1,0 1,1 1,3.10,
7 LSp4  2.70  0.57 2 2 1 1 1,1 1,1 1,3.27,
26.60,,,26.10,
Program Components Factor,,,,
Skating Skills  0.80 6.00 7.00 7.25 7.25 7.75,6.50 7.25,7.25 6.75,7.04,
Transitions  0.80 5.75 6.50 7.00 6.75 7.25,6.25 7.00,7.00 6.50,6.71,
Performance  0.80 6.00 7.00 6.75 7.00 7.50,6.00 7.50,7.25 6.75,6.89,
Composition  0.80 6.50 7.25 7.25 7.00 7.50,6.50 7.50,7.00 7.00,7.07,
Interpretation of the Music  0.80 6.75 7.50 7.25 6.75 7.25,6.25 7.25,7.25 6.75,7.04,
Judges Total Program Component Score (factored),,,27.80,
Deductions,,,0.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
10 Amber GLENN USA  3  52.61,25.78,27.83,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3F+COMBO  5.30 -2.00 -3 -3 -2 -3 -3,-2 -3,-3 -3,3.30,
2 3Lz  6.00 -2.10 -3 -3 -3 -3 -3,-3 -3,-3 -3,3.90,
3 CCoSp4  3.50  0.71 2 2 1 1 1,1 1,2 2,4.21,
4 FSSp3  2.60  0.21 1 1 1 0 0,0 0,0 1,2.81,
5 StSq3  3.30  0.57 0 1 1 2 1,2 1,1 1,3.87,
6 2A  3.63 x  0.43 1 1 1 2 1,0 1,1 0,4.06,
7 LSp4  2.70  0.93 2 2 2 2 1,2 1,2 2,3.63,
27.03,,,25.78,
Program Components Factor,,,,
Skating Skills  0.80 7.00 7.25 7.25 6.25 7.75,7.25 6.75,7.50 7.00,7.14,
Transitions  0.80 6.50 6.75 7.00 6.50 7.50,6.75 6.75,7.25 6.50,6.79,
Performance  0.80 6.00 7.00 6.50 6.50 7.50,7.25 6.25,7.00 6.25,6.68,
Composition  0.80 6.75 7.25 7.25 6.50 7.75,7.25 7.25,7.50 6.50,7.11,
Interpretation of the Music  0.80 6.50 7.25 7.00 6.50 7.50,7.50 7.25,7.50 6.50,7.07,
Judges Total Program Component Score (factored),,,27.83,
Deductions Falls: -1.00(1),,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP Audi Cup of China 2017,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
11 Ziquan ZHAO CHN  1  50.39,26.68,24.71,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 3T+3T< <  7.30 -2.10 -3 -3 -3 -3 -3,-3 -3,-3 -3,5.20,
2 3Lo  5.10  0.70 1 1 0 1 1,1 1,1 1,5.80,
3 FCSp4  3.20  0.36 1 0 1 0 0,1 1,1 1,3.56,
4 2A< <  2.53 x -0.50 -1 -1 -1 0 -1,-2 -1,-1 -1,2.03,
5 CCoSp4  3.50  0.36 1 0 1 1 0,0 1,1 1,3.86,
6 StSq2  2.60  0.14 0 0 0 1 0,0 1,1 0,2.74,
7 LSp4  2.70  0.79 2 1 1 2 1,3 1,2 2,3.49,
26.93,,,26.68,
Program Components Factor,,,,
Skating Skills  0.80 5.75 6.00 6.50 6.00 7.25,5.75 6.25,7.00 6.25,6.25,
Transitions  0.80 5.00 5.75 6.25 5.75 6.75,6.00 5.75,6.75 5.75,6.00,
Performance  0.80 5.50 6.00 6.25 6.00 7.00,5.75 6.25,7.25 5.75,6.14,
Composition  0.80 5.50 6.00 6.50 6.00 7.00,6.50 6.00,7.00 6.25,6.32,
Interpretation of the Music  0.80 5.00 6.25 6.25 5.75 6.75,6.25 6.00,7.25 6.00,6.18,
Judges Total Program Component Score (factored),,,24.71,
Deductions Falls: -1.00(1),,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
printed: 03/11/2017 18:32:47,,,,
