ISU GP Audi Cup of China 2017,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
1 Gabriella PAPADAKIS / Guillaume CIZERON FRA  8  119.33  60.77,,58.56,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7In fo",,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 STw4  6.60  1.46 2 3 3 2 3 3 2,,2 2,8.06,
2 CuLi4  4.50  1.71 3 3 3 3 3 2 3,,3 2,6.21,
3 CiSt3  7.10  2.67 2 3 2 3 3 3 2,,2 2,9.77,
4 StaLi4  4.50  1.80 3 3 3 3 2 3 3,,3 3,6.30,
5 CoSp4  5.60  1.63 3 3 2 3 3 2 3,,3 2,7.23,
6 MiSt4  8.60  2.20 2 2 2 2 2 2 2,,2 2,10.80,
7 ChSp1  1.00  2.00 3 3 3 3 2 3 3,,3 2,3.00,
8 SlLi4  4.50  1.80 2 3 3 3 3 3 3,,3 3,6.30,
9 ChLi1  1.00  2.10 3 3 3 3 3 3 3,,3 3,3.10,
43.40,,,60.77,
Program Components Factor,,,,
Skating Skills  1.20 9.75 10.00 9.75 9.50 9.50 9.75 9.50,,9.50 9.50,9.61,
Transitions  1.20 9.75 9.75 9.75 9.50 9.50 9.50 9.50,,9.75 9.50,9.61,
Performance  1.20 10.00 10.00 9.75 9.50 9.50 10.00 10.00,,9.75 10.00,9.86,
Composition  1.20 9.75 10.00 9.75 9.50 9.75 9.75 9.75,,10.00 9.75,9.79,
Interpretation of the Music/Timing  1.20 9.75 10.00 10.00 9.75 9.75 10.00 10.00,,10.00 10.00,9.93,
Judges Total Program Component Score (factored),,,58.56,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
2 Madison CHOCK / Evan BATES USA  9  111.84  56.27,,55.57,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 StaLi4  4.50  1.71 3 3 3 3 2 2 3,,3 3,6.21,
2 CuLi4  4.50  1.54 3 3 3 3 2 1 3,,2 2,6.04,
3 STw4  6.60  1.20 2 2 2 2 2 1 2,,2 2,7.80,
4 CiSt3  7.10  2.20 2 2 3 2 2 1 2,,2 2,9.30,
5 CoSp4  5.60  1.29 2 2 3 2 3 2 2,,2 2,6.89,
6 RoLi4  4.50  1.54 3 3 3 2 3 2 3,,2 2,6.04,
7 DiSt3  7.10  1.89 1 2 2 2 2 1 2,,1 2,8.99,
8 ChLi1  1.00  1.70 3 2 2 3 3 2 2,,3 2,2.70,
9 ChSp1  1.00  1.30 2 2 2 2 2 1 2,,3 1,2.30,
41.90,,,56.27,
Program Components Factor,,,,
Skating Skills  1.20 9.00 9.00 9.50 9.25 9.00 9.00 9.00,,9.25 9.25,9.11,
Transitions  1.20 9.25 9.25 9.50 9.00 9.25 8.75 9.00,,9.50 9.25,9.21,
Performance  1.20 9.50 9.25 9.50 9.00 9.25 9.25 9.25,,9.50 9.50,9.36,
Composition  1.20 9.25 9.50 9.75 9.50 9.00 9.00 9.25,,9.50 9.25,9.32,
Interpretation of the Music/Timing  1.20 9.25 9.50 9.50 9.50 9.25 9.00 9.25,,9.00 9.50,9.32,
Judges Total Program Component Score (factored),,,55.57,
Deductions,,,0.00,
ISU GP Audi Cup of China 2017,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
