ISU GP Audi Cup of China 2017,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
1 Gabriella PAPADAKIS / Guillaume CIZERON FRA  8  81.10  42.35,,38.75,0.00,
Executed Base,,,Scores of,
"# GOInEf o J1 J2 J3 J4 J5 J6 J7",,J8 InJfo9 Ref,,Info
Elements Value,,,Panel,
1 1RH4+kpYYY  5.00  1.46 3 3 3 2 2 2 3,,2 2,6.46,
2 NtMiSt3  7.10  2.67 2 2 3 2 3 3 3,,2 2,9.77,
3 STw4  6.60  1.80 3 3 3 3 3 3 3,,3 3,8.40,
4 PSt4  8.60  2.99 3 2 3 2 3 3 3,,3 2,11.59,
5 SlLi4  4.50  1.63 2 3 3 3 2 3 3,,3 2,6.13,
31.80,,,42.35,
Program Components Factor,,,,
Skating Skills  0.80 9.50 9.75 9.75 9.50 9.50 9.50 9.75,,9.50 9.75,9.61,
Transitions  0.80 9.75 9.50 9.75 9.00 9.25 9.50 9.75,,9.75 9.50,9.57,
Performance  0.80 9.75 9.75 10.00 9.50 9.50 10.00 9.75,,9.75 10.00,9.79,
Composition  0.80 9.50 10.00 9.75 9.50 9.50 9.75 9.75,,9.75 10.00,9.71,
Interpretation of the Music/Timing  0.80 9.50 9.75 10.00 9.50 9.50 9.75 9.75,,10.00 10.00,9.75,
Judges Total Program Component Score (factored),,,38.75,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
2 Madison CHOCK / Evan BATES USA  9  72.66  35.97,,36.69,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.37 3 2 2 2 3 1 3,,2 2,7.97,
2 PSt3  7.10  2.04 2 2 3 1 2 2 2,,1 2,9.14,
3 1RH3+kpNYY  4.40  0.86 2 1 2 1 2 1 2,,1 1,5.26,
4 CuLi4  4.50  1.46 3 2 3 2 3 2 3,,2 2,5.96,
5 NtMiSt2  5.60  2.04 2 2 3 1 2 2 3,,1 1,7.64,
28.20,,,35.97,
Program Components Factor,,,,
Skating Skills  0.80 9.25 9.25 9.25 9.00 9.00 9.00 9.00,,8.75 9.00,9.07,
Transitions  0.80 9.50 9.00 9.50 8.75 9.00 8.75 8.75,,9.25 9.00,9.04,
Performance  0.80 9.50 9.25 9.75 9.00 9.25 9.25 9.00,,9.25 9.25,9.25,
Composition  0.80 9.25 9.00 9.50 9.25 9.25 9.00 9.25,,9.00 9.50,9.21,
Interpretation of the Music/Timing  0.80 9.50 9.25 9.50 9.25 9.00 9.25 9.25,,9.25 9.25,9.29,
Judges Total Program Component Score (factored),,,36.69,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
3 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  10  72.34  35.78,,36.56,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw4  6.60  1.20 2 2 2 2 2 2 3,,2 2,7.80,
2 NtDiSt2  5.60  2.04 2 2 3 1 2 2 2,,1 2,7.64,
3 1RH3+kpNYY  4.40  0.77 2 1 3 1 1 1 2,,1 1,5.17,
4 PSt3  7.10  2.20 2 2 2 1 2 2 2,,2 2,9.30,
5 RoLi4  4.50  1.37 2 1 2 3 2 2 3,,3 2,5.87,
28.20,,,35.78,
Program Components Factor,,,,
