ISU GP Audi Cup of China 2017,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
1 Wenjing SUI / Cong HAN CHN  5  80.14,42.60,37.54,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3T  4.30  1.40 2 2 2 3 2,2 2,2 2,5.70,
2 3FTh  5.50  2.10 3 3 3 3 3,3 3,3 3,7.60,
3 3Tw4  6.60  1.70 3 2 3 3 3,2 2,1 2,8.30,
4 PCoSp4  4.50  0.93 3 2 1 2 2,1 2,2 2,5.43,
5 StSq4  3.90  1.50 3 2 2 3 2,2 1,2 2,5.40,
6 3Li4  4.50  1.07 2 3 1 2 2,2 2,2 3,5.57,
7 FiDs3  3.20  1.40 2 2 2 2 2,2 3,2 2,4.60,
32.50,,,42.60,
Program Components Factor,,,,
Skating Skills  0.80 9.25 9.25 9.25 9.75 9.50,9.25 9.00,9.00 9.25,9.25,
Transitions  0.80 9.50 9.25 9.25 9.50 9.50,8.75 9.50,8.75 9.25,9.29,
Performance  0.80 9.50 9.50 9.50 10.00 10.00,9.25 9.25,9.00 9.50,9.50,
Composition  0.80 10.00 9.25 9.50 10.00 9.75,9.00 9.25,9.25 9.25,9.46,
Interpretation of the Music  0.80 9.50 9.25 9.50 10.00 9.75,9.25 9.25,9.25 9.50,9.43,
Judges Total Program Component Score (factored),,,37.54,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
2 Xiaoyu YU / Hao ZHANG CHN  4  71.37,38.46,32.91,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3T  4.30 -0.10 -1 0 -1 0 0,0 0,0 0,4.20,
2 3Tw4  6.60  1.60 2 2 3 3 3,2 2,2 2,8.20,
3 FiDs4  3.50  1.30 1 2 2 2 2,1 2,2 2,4.80,
4 StSq4  3.90  0.60 1 0 0 1 1,1 1,1 1,4.50,
5 3LoTh  5.00  1.70 2 2 3 3 2,2 3,3 2,6.70,
6 3Li4  4.50  1.00 3 1 1 2 2,2 3,2 2,5.50,
7 PCoSp4  4.50  0.06 1 0 -1 0 1,0 -1,1 -1,4.56,
32.30,,,38.46,
Program Components Factor,,,,
Skating Skills  0.80 8.00 7.75 7.50 8.75 8.75,8.25 8.75,8.50 8.00,8.29,
Transitions  0.80 7.75 7.50 7.50 8.50 8.50,8.00 8.75,8.25 8.00,8.07,
Performance  0.80 7.75 7.50 8.00 8.75 8.75,8.25 8.25,8.50 7.75,8.18,
Composition  0.80 8.25 7.50 8.00 9.00 8.75,8.50 8.25,8.75 8.25,8.39,
Interpretation of the Music  0.80 8.00 7.50 7.75 8.75 8.50,8.25 8.75,8.50 7.75,8.21,
Judges Total Program Component Score (factored),,,32.91,
Deductions,,,0.00,
ISU GP Audi Cup of China 2017,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
3 Nicole DELLA MONICA / Matteo GUARISE ITA  6  63.76,32.90,30.86,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3S  4.40 -1.60 -1 -2 -3 -3 -3,-2 -2,-2 -2,2.80,
2 3Tw2  5.80  0.60 1 0 1 1 1,1 2,0 1,6.40,
