10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Michelle CANTU,MEX,0,37.38,18.54,19.84,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lo<+COMBO,,1.5,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.5
2,3S,,4.5,False,-1.8,-2,-2,-2,-2,-1,-2,-3,-2,-1,-2,,2.7
3,FCSp1,,1.7,False,-0.06,0,-1,0,0,-1,-1,-1,0,0,0,,1.64
4,SpSq4,,3.4,False,0.2,0,1,0,0,0,0,-1,0,1,0,,3.6
5,2A,,3.3,False,0.0,1,0,0,0,0,0,0,0,0,0,,3.3
6,LSp3,,2.4,False,0.1,0,0,0,0,0,0,0,1,1,0,,2.5
7,SlSt1,,1.8,False,0.0,0,1,0,0,0,-1,1,0,0,0,,1.8
8,CCoSp2,,2.5,False,0.0,0,0,-2,0,-1,0,-1,0,0,0,,2.5
,,,21.1,,,,,,,,,,,,,,18.54
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,5.25,5.0,5.25,5.0,5.0,5.0,4.25,5.25,5.25,4.75,,5.1
,Transition / Linking Footwork ,,,,0.8,4.5,5.0,4.5,4.75,4.75,5.0,4.0,4.25,5.0,4.25,,4.65
,Performance / Execution ,,,,0.8,5.25,5.25,5.0,4.75,5.0,4.75,4.75,4.75,5.5,4.5,,5.0
,Choreography / Composition ,,,,0.8,5.0,5.0,5.25,5.0,5.25,5.0,4.25,5.0,5.25,4.5,,5.05
,Interpretation ,,,,0.8,5.0,4.75,4.5,5.25,5.0,4.75,4.5,5.0,5.25,4.75,,5.0
,,,,,,,,,,,,,,,,,19.84
Deduction,Falls,-1.0
