12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Jamal OTHMAN,SUI,0,57.75,29.54,28.21,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.5,False,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,3.5
2,3Lz+2Lo,,7.5,False,0.0,0,0,0,-1,0,-1,0,0,0,0,0,-1,,7.5
3,CiSt3,,3.1,False,0.07,1,0,0,0,0,1,0,0,1,0,1,0,,3.17
4,3F,e,5.5,False,-2.86,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-3,,2.64
5,CSSp4,,3.0,False,0.14,1,1,0,0,1,0,0,0,1,0,0,0,,3.14
6,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,2.3
7,FUSp4,,3.0,False,0.5,1,1,0,0,1,1,1,1,1,1,1,2,,3.5
8,CCoSp4,,3.5,False,0.29,1,1,0,0,1,1,1,1,0,0,0,1,,3.79
,,,31.4,,,,,,,,,,,,,,,,29.54
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.0,5.5,5.25,5.25,6.0,5.5,5.5,6.0,6.5,5.5,6.0,6.25,,5.82
,Transition / Linking Footwork  ,,,,1.0,5.25,5.25,5.0,5.0,5.5,6.0,5.0,5.5,6.0,5.0,5.5,5.75,,5.36
,Performance / Execution  ,,,,1.0,5.5,5.25,5.25,5.5,5.5,6.25,5.25,5.75,6.0,5.75,5.75,6.0,,5.61
,Choreography / Composition  ,,,,1.0,6.0,5.5,5.0,5.5,5.75,6.25,5.25,6.0,6.5,5.75,5.75,6.0,,5.71
,Interpretation  ,,,,1.0,6.0,5.5,5.0,5.5,5.75,6.0,5.5,5.5,6.25,6.0,5.75,6.0,,5.71
,,,,,,,,,,,,,,,,,,,28.21
