12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
26,Michael CHROLENKO,NOR,0,50.5,27.43,23.07,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3F,e,5.5,False,-1.0,-1,-1,-1,-1,-1,-1,-1,-2,-1,0,-1,-1,,4.5
2,3Lz+2T,,7.3,False,-1.57,-2,-2,-2,-2,-2,-2,0,-2,-1,-1,-1,-2,,5.73
3,CCoSp2,,2.5,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,2.5
4,SlSt3,,3.1,False,0.0,0,0,0,0,0,0,0,0,0,0,0,1,,3.1
5,2A,,3.5,False,1.0,1,1,1,0,1,1,1,1,1,1,1,2,,4.5
6,FSSp2,,2.0,False,0.0,0,1,0,0,0,0,0,0,0,0,0,0,,2.0
7,CiSt3,,3.1,False,-0.3,0,-1,0,-1,1,0,0,-1,-1,0,-1,0,,2.8
8,CSSp3,,2.3,False,0.0,0,-1,0,-1,0,0,0,0,0,0,0,0,,2.3
,,,29.3,,,,,,,,,,,,,,,,27.43
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,4.75,4.5,4.25,4.75,5.0,5.0,5.0,4.25,5.25,5.0,4.5,5.5,,4.79
,Transition / Linking Footwork  ,,,,1.0,4.25,4.25,4.0,4.5,4.5,4.75,4.5,3.5,4.5,4.25,4.0,4.75,,4.29
,Performance / Execution  ,,,,1.0,4.5,4.5,4.5,4.75,4.75,5.0,5.0,3.75,4.75,5.0,4.5,5.5,,4.71
,Choreography / Composition  ,,,,1.0,4.75,4.5,4.25,4.75,4.5,4.75,4.75,4.0,5.0,4.5,4.5,5.25,,4.57
,Interpretation  ,,,,1.0,4.5,4.25,4.5,4.75,5.0,4.5,5.0,3.75,4.75,4.75,4.75,5.25,,4.71
,,,,,,,,,,,,,,,,,,,23.07
