ISU European Figure Skating Championships 2010,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Federica FAIELLA / Massimo SCALI ITA  15,96.71  46.50,,50.21,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 SlLi4  5.00  1.00 2 2 2,2 2 1 2,,2 2,6.00,
2 CoSp4  4.70  0.40 0 2 1,1 1 1 1,,0 1,5.10,
3 CiSt4  8.00  1.40 1 2 2,1 2 2 1,,0 1,9.40,
4 CuLi4+RoLi4  8.00  0.60 1 2 2,1 2 1 1,,1 2,8.60,
Info,,,Info,,Info
5 DiSt3  6.20  1.40 1 2 2,2 2 1 1,,1 2,7.60,
6 STw3  4.70  0.70 1 1 2,1 1 2 2,,1 2,5.40,
7 CuLi2  3.50  0.90 2 2 3,2 2 1 2,,1 1,4.40,
8 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
40.10,,,,46.50,
Program Components Factor,,,,,
Skating Skills  1.25 8.50 8.50 8.25,8.00 8.75 8.50 8.50,,8.25 8.75,8.40,
Linking Footwork / Movement  1.75 8.25 8.25 7.00,8.00 9.00 8.25 8.25,,8.00 8.50,8.15,
Performance  1.00 8.50 8.75 9.00,8.50 9.00 8.25 8.75,,8.25 9.00,8.55,
Choreography  1.00 8.50 8.75 8.25,8.50 9.00 8.00 8.50,,8.00 9.00,8.35,
Interpretation / Timing  1.00 8.50 8.75 9.00,8.50 9.25 8.25 8.75,,8.25 9.00,8.55,
Judges Total Program Component Score (factored),,,,50.21,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Oksana DOMNINA / Maxim SHABALIN RUS  13,94.98  44.10,,50.88,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 CoSp4  4.70  0.70 1 1 1,1 1 2 2,,2 1,5.40,
2 RoLi4  5.00  1.00 1 2 2,2 3 3 3,,1 2,6.00,
3 STw4  5.50  0.10 0 1 0,0 1 0 1,,-1 0,5.60,
4 SlLi4  5.00  1.00 2 2 2,2 2 1 2,,2 2,6.00,
5 SeSt2  6.40  0.60 0 1 1,1 1 1 0,,0 1,7.00,
6 DiSt2  5.40  1.00 0 2 1,1 2 1 1,,1 1,6.40,
7 SlLi4+CuLi2  6.80  0.90 1 3 2,2 2 2 1,,2 2,7.70,
8 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
9 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
38.80,,,,44.10,
Program Components Factor,,,,,
Skating Skills  1.25 8.75 8.75 9.00,8.00 9.25 8.50 8.75,,8.75 9.00,8.70,
Linking Footwork / Movement  1.75 8.00 8.50 8.50,7.75 9.00 7.25 8.75,,8.00 7.75,8.00,
Performance  1.00 8.50 8.75 8.75,8.25 9.25 8.50 9.50,,8.75 9.00,8.70,
Choreography  1.00 8.50 9.00 8.75,8.50 9.50 8.00 9.25,,8.75 8.00,8.55,
Interpretation / Timing  1.00 8.75 8.75 9.00,8.50 9.50 8.50 9.50,,8.75 9.00,8.75,
Judges Total Program Component Score (factored),,,,50.88,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Jana KHOKHLOVA / Sergei NOVITSKI RUS  16,93.21  45.70,,47.51,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
