ISU GP 2014 Hilton HHonors Skate America,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Tatsuki MACHIDA JPN  12,175.70  87.28,,88.42,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  2.00 2 2 2,2 2 2 2,,2 2,12.30,
2 4T+2T  11.60  0.00 1 0 0,0 -1 1 -1,,-1 1,11.60,
3 3A+3T  12.60  2.00 2 2 2,2 2 2 2,,3 2,14.60,
4 CCSp3  2.80  0.71 2 1 1,2 1 2 1,,1 2,3.51,
"",Info,,,,Info
5 3S  4.20  1.10 1 1 1,2 2 1 2,,2 2,5.30,
6 StSq4  3.90  1.40 2 1 1,3 3 2 2,,2 2,5.30,
7 3Lo  5.61 x  1.00 2 1 1,1 2 1 1,,2 2,6.61,
8 FSSp4  3.00  0.79 1 1 2,1 2 2 2,,1 2,3.79,
9 2A  3.63 x  1.00 2 2 1,2 2 2 2,,2 3,4.63,
10 3F !  5.83 x -1.20 -2 -1 -2,-2 -2 -1 -2,,-1 -2,4.63,
11 ChSq1  2.00  1.10 1 1 1,2 2 2 2,,1 2,3.10,
12 3Lz  6.60 x  1.10 2 1 1,2 1 2 1,,2 2,7.70,
13 CCoSp3p4  3.50  0.71 1 1 1,1 2 2 2,,1 2,4.21,
75.57,,,,87.28,
Program Components Factor,,,,,
Skating Skills  2.00 8.75 8.50 8.25,9.00 9.25 8.75 8.75,,8.50 8.75,8.71,
Transition / Linking Footwork  2.00 8.75 8.25 8.00,8.75 9.25 8.75 8.50,,8.50 8.75,8.61,
Performance / Execution  2.00 9.25 8.75 8.50,8.75 9.50 8.75 9.25,,9.00 9.00,8.96,
Choreography / Composition  2.00 8.75 8.50 8.00,9.00 9.50 9.00 9.25,,8.75 9.00,8.89,
Interpretation  2.00 9.25 8.50 8.00,9.00 9.00 9.25 9.25,,9.00 9.25,9.04,
Judges Total Program Component Score (factored),,,,88.42,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Nam NGUYEN CAN  6,158.53  86.89,,71.64,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4S  10.50  0.86 0 1 1,1 1 0 1,,1 1,11.36,
2 3A+3T  12.60  0.00 0 0 0,0 0 0 0,,0 -1,12.60,
3 3A  8.50  1.00 0 1 1,1 1 1 1,,1 1,9.50,
4 FCSSp4  3.00  0.50 1 1 1,2 1 0 2,,0 1,3.50,
5 StSq4  3.90  0.60 1 1 0,1 1 0 1,,1 2,4.50,
6 3S  4.62 x  0.10 0 0 0,0 1 0 1,,0 0,4.72,
7 3F+2T+2Lo  9.24 x  0.60 1 0 1,0 1 1 1,,1 1,9.84,
8 3F+2T  7.26 x  0.10 0 0 0,0 0 1 1,,0 0,7.36,
9 3Lo  5.61 x  0.30 0 0 0,1 0 1 1,,0 1,5.91,
10 FCCoSp3p4  3.50  0.36 0 1 0,1 1 0 1,,1 1,3.86,
11 3Lz !  6.60 x  0.10 -1 0 0,0 0 0 0,,1 1,6.70,
12 ChSq1  2.00  0.90 0 2 1,1 1 1 2,,1 2,2.90,
13 CCoSp3p4  3.50  0.64 1 1 1,1 2 0 2,,1 2,4.14,
80.83,,,,86.89,
Program Components Factor,,,,,
Skating Skills  2.00 6.75 6.75 6.75,7.00 7.25 6.75 6.75,,7.25 7.25,6.93,
