ISU GP 2014 Hilton HHonors Skate America,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Elizaveta TUKTAMYSHEVA RUS  10,67.41  36.55,,30.86,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T  8.20  1.40 2 1 2,2 2 2 2,,2 2,9.60,
2 3Lz  6.00  1.10 1 1 0,2 2 2 2,,2 1,7.10,
3 FSSp4  3.00  0.57 1 1 1,1 2 2 1,,1 0,3.57,
4 StSq3  3.30  0.86 2 1 2,2 2 2 1,,2 1,4.16,
Info,,,Info,,Info
5 2A  3.63 x  1.00 2 2 2,2 2 2 2,,2 2,4.63,
6 LSp4  2.70  0.50 1 1 1,1 2 1 1,,1 1,3.20,
7 CCoSp3p4  3.50  0.79 2 2 1,2 2 2 1,,1 1,4.29,
30.33,,,,36.55,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 7.50 7.25,7.00 8.00 8.50 8.00,,7.75 7.50,7.68,
Transition / Linking Footwork  0.80 7.25 7.25 7.50,6.75 7.75 8.25 7.50,,7.25 7.00,7.36,
Performance / Execution  0.80 7.75 7.50 8.00,6.50 8.25 8.50 8.25,,7.75 7.50,7.86,
Choreography / Composition  0.80 8.00 7.25 7.75,7.00 8.50 8.25 8.25,,7.50 7.50,7.79,
Interpretation  0.80 8.00 7.75 7.75,6.75 8.25 8.50 8.00,,8.00 7.50,7.89,
Judges Total Program Component Score (factored),,,,30.86,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Elena RADIONOVA RUS  9,65.57  35.74,,29.83,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10 -0.30 0 0 1,-1 1 -1 -2,,-2 0,9.80,
2 FSSp4  3.00  0.36 1 1 1,1 0 1 1,,0 0,3.36,
3 StSq3  3.30  0.71 2 1 1,2 2 1 2,,0 1,4.01,
4 3Lo  5.61 x  0.70 1 1 1,1 1 1 1,,1 1,6.31,
5 2A  3.63 x  0.36 1 0 1,1 1 0 1,,1 0,3.99,
6 CCoSp3p4  3.50  0.86 2 2 2,1 2 1 2,,1 2,4.36,
7 LSp4  2.70  1.21 3 3 3,2 2 3 2,,2 2,3.91,
31.84,,,,35.74,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 7.50 8.00,7.50 7.50 7.25 7.50,,7.25 6.25,7.46,
Transition / Linking Footwork  0.80 7.75 7.25 7.75,7.00 7.50 6.75 7.25,,6.50 6.00,7.14,
Performance / Execution  0.80 8.00 7.75 8.00,7.50 7.75 7.50 7.75,,7.00 6.50,7.61,
Choreography / Composition  0.80 8.00 7.75 7.75,7.25 8.00 7.25 7.75,,6.75 6.25,7.50,
Interpretation  0.80 8.50 7.75 8.00,7.50 7.75 7.00 7.75,,7.25 6.25,7.57,
Judges Total Program Component Score (factored),,,,29.83,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Gracie GOLD USA  11,60.81  30.52,,30.29,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Lz+3T  10.10 -1.60 -2 -2 -1,-2 -2 -3 -3,,-2 -3,8.50,
