ISU GP Skate Canada International 2015,,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Kaitlyn WEAVER / Andrew POJE CAN  8,68.00  32.15,,35.85,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 CuLi4  4.50  1.50 2 1 3,2 3 2 3,,3 -,6.00,
2 1RW3+kpTYY  4.40  1.10 2 1 2,1 2 2 3,,2 -,5.50,
3 2RW3+kpYYN  4.40  0.90 2 1 2,0 1 1 2,,2 -,5.30,
4 STw3  5.60  1.00 1 1 2,1 2 2 2,,2 -,6.60,
Info,,,Info,,Info
5 PSt3  7.10  1.65 1 1 2,1 2 1 3,,2 -,8.75,
26.00,,,,32.15,
Program Components Factor,,,,,
Skating Skills  0.80 8.75 9.00 9.00,9.00 9.25 8.50 9.25,,9.00 -,9.00,
Linking Footwork / Movement  0.80 8.75 8.50 9.00,8.50 9.00 8.25 9.00,,8.75 -,8.75,
Performance  0.80 9.00 9.00 9.25,8.75 8.75 8.75 9.00,,9.25 -,8.96,
Choreography  0.80 9.00 8.75 9.50,9.25 9.25 8.50 9.50,,9.25 -,9.17,
Interpretation / Timing  0.80 8.75 9.00 9.50,8.75 8.75 8.50 9.25,,9.00 -,8.92,
Judges Total Program Component Score (factored),,,,35.85,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Maia SHIBUTANI / Alex SHIBUTANI USA  7,66.00  32.57,,33.43,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 1RW4+kpYYY  5.00  0.70 1 1 1,1 1 2 2,,1 -,5.70,
2 2RW2+kpYNN  3.80  0.70 1 1 1,1 0 2 2,,1 -,4.50,
3 STw4  6.60  1.50 3 2 2,2 2 3 3,,3 -,8.10,
4 PSt3  7.10  1.47 1 1 1,1 1 2 2,,2 -,8.57,
5 RoLi4  4.50  1.20 2 2 1,2 2 2 3,,2 -,5.70,
27.00,,,,32.57,
Program Components Factor,,,,,
Skating Skills  0.80 8.50 7.75 8.00,8.00 8.00 8.75 8.50,,8.50 -,8.25,
Linking Footwork / Movement  0.80 8.25 7.75 7.75,8.00 8.00 8.50 8.25,,8.25 -,8.08,
Performance  0.80 8.25 8.25 8.00,8.25 8.75 8.75 8.50,,8.75 -,8.46,
Choreography  0.80 8.50 8.00 7.75,8.75 8.75 8.75 9.00,,8.50 -,8.54,
Interpretation / Timing  0.80 8.50 8.25 8.25,8.50 8.50 8.75 8.75,,8.25 -,8.46,
Judges Total Program Component Score (factored),,,,33.43,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  2,64.38  31.58,,32.80,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.60  1.10 2 2 1,2 1 3 2,,2 -,7.70,
2 1RW4+kpYYY  5.00  0.60 0 1 1,1 1 2 1,,1 -,5.60,
3 2RW3+kpYNY  4.40  0.20 0 0 0,1 0 1 0,,1 -,4.60,
4 RoLi3  4.00  1.30 3 2 1,2 2 3 2,,2 -,5.30,
5 PSt3  7.10  1.28 1 1 1,2 1 2 0,,1 -,8.38,
27.10,,,,31.58,
Program Components Factor,,,,,
