ISU GP Skate Canada International 2015,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Ashley WAGNER USA  11,70.73  37.07,,,33.66,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3F+3T  9.60  1.20 2 2 1,2 1 2 1,,,2 2,10.80,
2 FSSp4  3.00  0.64 2 1 1,1 1 2 2,,,1 1,3.64,
3 CCoSp3p4  3.50  0.71 2 1 1,1 1 2 1,,,2 2,4.21,
4 2A  3.63 x  0.36 0 1 1,1 0 1 1,,,0 1,3.99,
"",Info,,,,,Info
5 3Lo  5.61 x  1.10 1 3 1,1 2 2 1,,,2 2,6.71,
6 StSq3  3.30  0.93 2 2 2,1 2 2 2,,,3 1,4.23,
7 LSp4  2.70  0.79 2 2 2,2 1 1 1,,,2 1,3.49,
31.34,,,,,37.07,
Program Components Factor,,,,,,
Skating Skills  0.80 8.50 8.00 8.00,8.00 8.00 8.50 8.50,,,8.00 8.50,8.21,
Transition / Linking Footwork  0.80 8.50 7.75 8.50,7.75 8.25 8.50 7.75,,,8.00 7.75,8.07,
Performance / Execution  0.80 8.75 9.25 8.75,8.25 8.50 9.00 8.50,,,8.25 8.25,8.57,
Choreography / Composition  0.80 8.75 8.50 8.50,8.00 8.00 8.75 9.00,,,8.50 8.75,8.54,
Interpretation  0.80 8.75 8.75 8.75,8.25 8.75 9.00 8.75,,,8.50 8.50,8.68,
Judges Total Program Component Score (factored),,,,,33.66,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Yuka NAGAI JPN  4,63.35  35.80,,,27.55,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+3T  10.30  0.60 2 0 1,1 1 1 1,,,1 0,10.90,
2 LSp4  2.70  0.86 2 2 2,2 1 1 2,,,1 2,3.56,
3 FCSp3  2.80  0.14 1 1 0,0 1 0 -1,,,0 0,2.94,
4 3Lo  5.61 x -0.40 1 -2 0,-2 0 0 -1,,,0 -1,5.21,
5 2A  3.63 x  0.50 0 1 1,1 1 1 1,,,1 1,4.13,
6 StSq4  3.90  0.80 1 1 2,1 1 1 1,,,1 2,4.70,
7 CCoSp3p4  3.50  0.86 2 2 1,2 1 1 2,,,2 2,4.36,
32.44,,,,,35.80,
Program Components Factor,,,,,,
Skating Skills  0.80 7.00 6.50 7.50,7.50 7.00 6.75 6.75,,,7.25 7.00,7.04,
Transition / Linking Footwork  0.80 6.50 6.50 7.25,6.50 6.00 6.50 6.75,,,6.75 5.50,6.50,
Performance / Execution  0.80 6.75 6.75 7.75,6.75 6.50 6.75 7.25,,,7.00 5.75,6.82,
Choreography / Composition  0.80 6.75 6.75 7.75,7.00 6.75 6.50 7.50,,,7.50 7.00,7.04,
Interpretation  0.80 7.25 6.50 7.50,7.00 7.25 6.75 7.25,,,7.25 5.75,7.04,
Judges Total Program Component Score (factored),,,,,27.55,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Skate Canada International 2015,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
3 Kanako MURAKAMI JPN  10,59.79  29.56,,,30.23,0.00,
