ISU GP Cup of China 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
65.92,,,,,65.30,
Program Components Factor,,,,,,
Skating Skills  2.00 8.25 8.25,8.50,8.75 8.25 8.25 8.75,,8.00 8.50,8.39,
Transition / Linking Footwork  2.00 8.00 7.25,8.25,8.25 7.75 8.00 8.75,,7.50 8.50,8.04,
Performance / Execution  2.00 7.75 7.50,8.50,8.50 7.75 8.00 9.00,,7.75 8.00,8.04,
Choreography / Composition  2.00 8.00 7.75,8.75,8.50 8.00 8.75 9.25,,8.00 8.25,8.32,
Interpretation  2.00 8.50 8.00,8.75,8.75 8.25 8.50 9.25,,8.25 8.75,8.54,
Judges Total Program Component Score (factored),,,,,82.66,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Cup of China 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Sergei VORONOV RUS,7,144.03  73.59,,70.44,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -0.43 -1 0,0,-1 -1 0 -1,,0 0,9.87,
2 3A  8.50  0.57 1 0,1,0 0 0 1,,1 2,9.07,
3 3A+2T  9.80  0.43 0 0,0,1 1 0 0,,1 1,10.23,
4 FCSp3  2.80  0.14 0 0,1,1 0 0 0,,1 0,2.94,
"",,Info,,,,Info
5 StSq3  3.30  0.43 1 1,0,2 0 1 2,,1 0,3.73,
6 3T+2T  5.94 x  0.30 0 0,1,0 1 0 1,,1 0,6.24,
7 3F e  5.83 x -0.40 -1 -2,0,-1 1 -1 2,,-1 -1,5.43,
8 2A+2T+2T  6.49 x  0.00 -1 0,0,0 1 0 0,,0 0,6.49,
9 3Lo  5.61 x  0.70 1 1,1,1 2 1 1,,1 1,6.31,
10 3S  4.62 x  0.00 0 0,0,0 0 0 0,,0 0,4.62,
11 ChSq1  2.00  0.70 1 1,0,1 1 1 1,,1 1,2.70,
12 CCoSp3  3.00  0.07 0 1,0,0 0 0 1,,0 0,3.07,
13 CSSp3  2.60  0.29 0 0,0,1 1 0 1,,1 1,2.89,
70.79,,,,,73.59,
Program Components Factor,,,,,,
Skating Skills  2.00 7.25 7.25,7.25,7.50 7.50 8.00 7.00,,7.25 7.25,7.32,
Transition / Linking Footwork  2.00 5.75 6.25,6.75,7.00 6.75 6.75 5.00,,7.00 6.50,6.54,
Performance / Execution  2.00 7.25 7.00,7.25,7.25 7.50 7.50 6.50,,7.50 6.75,7.21,
Choreography / Composition  2.00 6.00 6.75,7.50,7.50 7.25 7.25 6.25,,7.75 6.75,7.04,
Interpretation  2.00 6.50 7.00,7.25,7.25 7.75 7.50 6.00,,7.50 6.75,7.11,
Judges Total Program Component Score (factored),,,,,70.44,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Adam RIPPON USA,6,133.67  61.81,,71.86,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 1A+2T  2.40  0.00 0 0,0,0 0 0 0,,-1 0,2.40,
2 3S  4.20  0.60 1 0,1,1 0 1 1,,1 2,4.80,
3 3Lo  5.10 -0.60 -1 -1,-1,-1 -1 0 -1,,-1 0,4.50,
4 StSq4  3.90  0.70 1 1,1,2 0 1 1,,1 1,4.60,
5 FSSp3  2.60  0.57 1 2,2,1 1 1 1,,1 0,3.17,
6 3A  9.35 x  0.00 0 0,0,-1 0 1 0,,0 0,9.35,
7 3Lz+2T+2Lo  10.01 x  0.80 2 1,2,1 0 2 1,,1 0,10.81,
8 CCSp4  3.20  0.43 0 1,1,1 1 0 1,,1 1,3.63,
9 ChSq1  2.00  1.00 1 2,1,2 0 1 2,,1 2,3.00,
10 CCoSp3  3.00  0.64 1 1,2,1 1 2 1,,1 2,3.64,
11 3Lz<< <<  2.31 x -0.90 -3 -3,-3,-3 -3 -3 -3,,-2 -3,1.41,
12 2A  3.63 x  0.14 0 1,0,0 0 1 0,,0 1,3.77,
13 3F  5.83 x  0.90 0 1,2,2 1 1 1,,1 2,6.73,
57.53,,,,,61.81,
Program Components Factor,,,,,,
Skating Skills  2.00 7.50 7.00,8.00,7.50 7.00 7.50 7.25,,7.00 7.25,7.29,
Transition / Linking Footwork  2.00 7.25 6.50,7.50,7.25 6.75 7.25 6.50,,6.50 6.75,6.89,
Performance / Execution  2.00 7.25 7.25,8.00,7.25 6.50 7.25 7.00,,6.00 7.25,7.11,
Choreography / Composition  2.00 7.50 7.25,8.00,7.75 7.00 7.50 7.25,,7.00 7.00,7.32,
Interpretation  2.00 7.25 7.50,8.25,7.25 6.50 7.75 7.75,,6.25 7.25,7.32,
Judges Total Program Component Score (factored),,,,,71.86,
Deductions:,,,,,0.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Cup of China 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Kevin REYNOLDS CAN,4,132.20  66.00,,67.20,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4S  10.50 -1.43 -2 -1,0,-2 -1 -1 -2,,-2 -1,9.07,
2 2T  1.30  0.00 0 0,0,0 0 0 1,,0 0,1.30,
3 3A+3T  12.60 -1.29 -1 -2,-1,-2 -1 -1 -2,,-1 -1,11.31,
4 StSq4  3.90  1.10 1 2,2,1 2 1 2,,2 1,5.00,
"",,Info,,,,Info
5 CCSp4  3.20  0.21 1 0,1,0 1 0 0,,1 0,3.41,
6 3F+3T  10.34 x -0.30 0 -1,-1,-1 0 0 0,,0 -1,10.04,
7 2A  3.63 x  0.00 0 0,0,0 0 0 1,,0 0,3.63,
8 2F  1.98 x -0.90 -3 -3,-3,-3 -3 -3 -3,,-3 -3,1.08,
9 3Lz e  6.60 x -0.80 -2 -1,-1,-2 -1 -1 -1,,-1 -1,5.80,
10 3S+2T  6.05 x  0.00 0 0,0,0 0 0 1,,0 0,6.05,
11 ChSq1  2.00  0.60 0 1,1,0 1 1 1,,1 1,2.60,
12 CCoSp3  3.00  0.57 1 1,1,1 0 1 2,,1 2,3.57,
13 FCCoSp3  3.00  0.14 0 1,0,0 0 0 1,,1 0,3.14,
68.10,,,,,66.00,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 7.25,6.00,7.00 7.00 6.50 6.75,,7.00 6.75,6.82,
Transition / Linking Footwork  2.00 6.75 7.00,7.00,6.50 6.75 6.00 6.25,,7.50 6.25,6.64,
Performance / Execution  2.00 7.00 7.00,6.25,6.75 7.00 6.25 6.25,,6.50 6.75,6.64,
Choreography / Composition  2.00 6.25 7.00,6.50,6.50 7.00 6.75 6.50,,7.25 6.25,6.64,
Interpretation  2.00 6.50 7.25,7.00,6.75 7.25 6.25 6.75,,7.50 6.50,6.86,
Judges Total Program Component Score (factored),,,,,67.20,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Yi WANG CHN,2,131.02  68.52,,63.50,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30  1.43 1 1,2,2 1 2 2,,0 1,11.73,
2 4T+SEQ  8.24 -2.29 -2 -3,-2,-1 -3 -2 -2,,-3 -2,5.95,
3 3Lo  5.10  0.50 2 1,1,1 1 0 0,,1 0,5.60,
4 FCSp4  3.20  0.21 1 0,1,0 0 1 0,,0 1,3.41,
5 StSq3  3.30  0.50 1 1,1,1 1 1 1,,1 0,3.80,
6 CSSp2  2.30  0.43 1 0,2,1 2 1 1,,0 0,2.73,
7 3Lz e  6.60 x -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,4.50,
8 3F+2T  7.26 x  0.70 1 1,1,2 0 1 1,,1 1,7.96,
9 3S  4.62 x  0.00 0 0,0,0 0 0 0,,0 0,4.62,
10 3F+2T  7.26 x  0.60 0 1,1,1 1 0 1,,1 1,7.86,
11 ChSq1  2.00  0.30 1 0,0,1 0 0 1,,0 1,2.30,
12 2A  3.63 x  0.36 1 0,0,1 1 1 1,,1 0,3.99,
13 CCoSp4  3.50  0.57 2 0,1,2 1 0 2,,1 1,4.07,
67.31,,,,,68.52,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 6.50,7.25,7.25 6.25 6.25 6.00,,6.50 6.25,6.57,
Transition / Linking Footwork  2.00 6.50 6.25,6.75,7.00 5.25 4.50 5.75,,6.25 5.75,6.07,
Performance / Execution  2.00 7.00 6.50,6.50,7.50 6.00 5.25 6.25,,6.50 6.25,6.43,
Choreography / Composition  2.00 6.75 6.50,6.50,7.25 6.00 5.00 6.00,,6.25 6.50,6.36,
Interpretation  2.00 6.75 6.25,6.75,7.25 5.75 5.50 6.25,,6.25 6.25,6.32,
Judges Total Program Component Score (factored),,,,,63.50,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Cup of China 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,Total,Total,,Total,Total,
Rank Name Nation Number,Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
7 Jinlin GUAN CHN  1,115.07,55.57,,60.50,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 4T  10.30 -3.00 -3 -3 -3,-3 -3,-3,-3,-3 -3,7.30,
2 3S  4.20  0.60 0 1 0,1 1,1,1,1 1,4.80,
3 3F  5.30  0.50 1 1 0,1 1,1,0,1 0,5.80,
4 FCSp4  3.20  0.43 1 1 0,0 1,1,1,1 1,3.63,
"",,,,,,Info
5 CSSp4  3.00  0.57 1 1 0,1 1,2,1,2 1,3.57,
6 StSq3  3.30  0.50 1 1 1,1 1,1,1,1 0,3.80,
7 2A+2T+2Lo  7.04 x  0.07 0 0 1,0 0,0,0,0 1,7.11,
8 3F+2T  7.26 x -0.90 -1 -1 -2,-1 -2,-1,-2,-1 0,6.36,
9 2A+3T< <  6.82 x -1.21 -3 -2 -2,-3 -2,-2,-3,-3 -2,5.61,
10 3Lz<< e  2.31 x -0.90 -3 -3 -3,-3 -3,-3,-3,-3 -3,1.41,
11 2Lo  1.98 x -0.17 -1 0 -1,-1 -1,0,-1,0 0,1.81,
12 ChSq1  2.00  0.30 1 0 0,0 1,1,0,1 0,2.30,
13 CCoSp1  2.00  0.07 0 0 0,0 0,1,0,1 0,2.07,
58.71,,,,,55.57,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 6.50 6.00,6.50 6.00,7.00,6.00,6.00 5.50,6.25,
Transition / Linking Footwork  2.00 6.00 6.25 5.25,6.25 5.75,6.75,5.50,5.50 5.00,5.79,
Performance / Execution  2.00 7.00 6.75 5.50,6.50 6.00,7.25,5.75,5.25 5.50,6.14,
Choreography / Composition  2.00 6.50 6.75 5.50,6.75 5.75,7.00,5.50,5.75 5.00,6.07,
Interpretation  2.00 6.50 6.50 5.25,6.50 6.25,7.50,5.50,5.50 5.25,6.00,
Judges Total Program Component Score (factored),,,,,60.50,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Printed: 03.11.2012 20:00:57,,,,,,
