9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
13,SEBESTYEN Julia,HUN,27,57.46,30.7,26.76,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz+2T,,7.3,False,0.4,1,-1,1,1,1,0,1,-1,1,,7.7
2,3F<,<,1.7,False,-1.0,-3,-3,-3,-3,-2,-3,-3,-3,-3,,0.7
3,FCSp4,,3.2,False,0.3,1,0,0,1,1,0,1,1,1,,3.5
4,SpSq4,,3.4,False,1.0,1,1,1,1,0,1,1,1,1,,4.4
5,2A,,3.5,False,1.0,1,1,1,1,1,1,0,1,0,,4.5
6,LSp3,,2.4,False,0.1,1,0,0,0,-1,1,0,0,0,,2.5
7,CiSt3,,3.3,False,0.4,1,1,1,0,0,0,1,1,0,,3.7
8,CCoSp4,,3.5,False,0.2,1,0,0,0,1,1,1,0,0,,3.7
,,,28.3,,,,,,,,,,,,,30.7
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,8.25,6.5,6.75,6.5,6.25,7.0,7.5,6.75,6.75,,6.9
,Transitions / Linking Footwork  ,,,,0.8,7.75,6.25,6.25,6.0,5.75,6.0,7.0,5.5,6.25,,6.3
,Performance / Execution  ,,,,0.8,8.5,6.25,6.5,6.25,6.0,6.75,7.5,7.0,6.5,,6.8
,Choreography / Composition  ,,,,0.8,8.0,6.5,6.25,6.5,5.75,7.0,6.75,6.75,6.5,,6.7
,Interpretation  ,,,,0.8,8.25,6.25,6.5,6.75,5.75,6.75,7.0,6.75,6.25,,6.75
,,,,,,,,,,,,,,,,26.76
