10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
11,Xiaodong MA,CHN,0,50.15,25.9,24.25,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,4T+COMBO,,9.0,False,-3.0,-3,-3,-2,-3,-3,-3,-3,-2,-3,-3,,6.0
2,3A,,7.5,False,0.2,1,0,0,0,1,0,0,0,0,0,,7.7
3,CSSp2,,1.7,False,-0.36,-2,-1,-1,0,-1,-2,-1,-1,-2,-1,,1.34
4,CiSt1,,1.8,False,0.0,-1,0,0,0,0,0,0,0,0,0,,1.8
5,3Lz,,6.0,False,-2.4,-2,-2,-2,-3,-2,-3,-3,-2,-3,-2,,3.6
6,SlSt1,,1.8,False,0.0,-1,0,0,0,0,0,0,0,0,0,,1.8
7,CCoSp2,,2.5,False,-0.12,-1,0,0,0,-1,-1,0,0,-1,0,,2.38
8,FCSp1,,1.7,False,-0.42,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,,1.28
,,,32.0,,,,,,,,,,,,,,25.9
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,4.75,5.25,6.25,5.0,5.5,5.25,5.5,5.0,4.75,5.5,,5.3
,Transition / Linking Footwork ,,,,1.0,4.0,4.75,5.5,4.75,4.75,4.25,4.25,4.75,3.75,5.0,,4.55
,Performance / Execution ,,,,1.0,4.5,4.75,5.75,5.25,5.0,4.75,4.25,4.75,4.0,5.0,,4.8
,Choreography / Composition ,,,,1.0,4.5,4.75,5.75,5.0,5.5,4.5,4.75,5.0,4.0,5.25,,4.85
,Interpretation ,,,,1.0,4.25,5.0,6.0,4.75,5.25,4.5,4.5,4.75,4.0,5.0,,4.75
,,,,,,,,,,,,,,,,,24.25
