ISU GP Rostelecom Cup 2012,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Patrick CHAN CAN  10,85.44  41.62,,43.82,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+1T  10.70 -3.00 -3 -3 -3,-3 -3 -3 -3,,-3 -3,7.70,
2 3A  8.50  2.00 2 3 2,2 1 1 3,,2 2,10.50,
3 CCSp3  2.80  0.71 1 2 1,2 1 2 2,,1 1,3.51,
4 3Lz  6.60 x  1.30 1 2 2,2 1 2 3,,2 2,7.90,
Info,,,Info,,Info
5 FSSp4  3.00  0.64 2 3 1,2 1 1 1,,1 0,3.64,
6 StSq3  3.30  1.21 2 3 3,3 1 2 3,,2 2,4.51,
7 CCoSp3  3.00  0.86 2 2 2,2 1 1 2,,2 1,3.86,
37.90,,,,41.62,
Program Components Factor,,,,,
Skating Skills  1.00 9.00 9.25 9.50,8.25 9.00 9.00 9.00,,8.50 8.75,8.93,
Transition / Linking Footwork  1.00 8.75 9.00 9.00,8.00 8.75 8.75 8.25,,8.25 8.75,8.64,
Performance / Execution  1.00 8.50 9.25 8.50,8.00 9.00 8.75 8.75,,8.50 8.50,8.64,
Choreography / Composition  1.00 8.50 9.25 9.00,8.25 8.75 8.75 8.50,,9.00 8.25,8.68,
Interpretation  1.00 8.75 9.50 9.00,8.25 9.00 8.50 9.50,,8.75 9.00,8.93,
Judges Total Program Component Score (factored),,,,43.82,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Konstantin MENSHOV RUS  4,76.73  42.51,,34.22,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3A  8.50 -0.14 0 0 0,0 0 0 -1,,0 -1,8.36,
2 4T+3T  14.40  1.29 1 2 1,2 2 0 1,,1 1,15.69,
3 3Lz  6.00  0.00 0 0 0,1 0 0 0,,0 0,6.00,
4 FCSp3  2.80  0.14 0 0 1,0 1 0 0,,0 1,2.94,
5 StSq2  2.60  0.50 1 1 1,2 2 0 1,,1 0,3.10,
6 CSSp4  3.00  0.36 2 1 1,0 0 -1 1,,1 1,3.36,
7 CCoSp3  3.00  0.06 -1 1 1,0 0 -1 0,,1 -1,3.06,
40.30,,,,42.51,
Program Components Factor,,,,,
Skating Skills  1.00 7.50 6.75 7.75,7.25 7.25 6.25 7.50,,6.50 6.50,7.04,
Transition / Linking Footwork  1.00 7.50 5.25 7.50,6.25 7.00 5.50 7.25,,6.00 5.50,6.43,
Performance / Execution  1.00 8.00 6.75 8.00,7.25 7.25 6.25 7.50,,6.75 6.00,7.11,
Choreography / Composition  1.00 7.75 6.75 7.25,7.00 7.00 6.00 7.50,,6.75 5.75,6.89,
Interpretation  1.00 7.50 5.25 7.75,6.25 7.25 6.50 7.75,,6.25 5.75,6.75,
Judges Total Program Component Score (factored),,,,34.22,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Takahiko KOZUKA JPN  8,76.34  37.99,,38.35,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T< <  7.20 -2.57 -3 -2 -3,-3 -2 -1 -3,,-2 -3,4.63,
2 CCSp3  2.80  0.50 1 1 1,1 1 2 1,,1 1,3.30,
