ISU GP Trophee Eric Bompard 2014,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Denis TEN KAZ  10,91.78  48.92,,42.86,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30 -0.57 -1 -1 0,-1 -1 1 -1,,0 0,9.73,
2 3A  8.50  1.71 1 2 1,2 2 1 3,,2 2,10.21,
3 CCSp4  3.20  0.79 1 2 2,2 1 1 2,,2 1,3.99,
4 3Lz+3T  11.11 x  0.70 1 3 1,1 1 0 2,,1 0,11.81,
Info,,,Info,,Info
5 FSSp4  3.00  0.64 1 2 2,1 1 1 1,,2 0,3.64,
6 CCoSp3p3  3.00  0.64 0 2 1,1 1 1 2,,2 1,3.64,
7 StSq4  3.90  2.00 2 3 3,3 2 3 3,,3 3,5.90,
43.01,,,,48.92,
Program Components Factor,,,,,
Skating Skills  1.00 8.25 9.00 8.25,8.00 8.00 9.00 9.25,,9.00 8.50,8.57,
Transition / Linking Footwork  1.00 8.25 8.50 8.00,8.00 7.75 8.75 8.50,,8.75 8.50,8.36,
Performance / Execution  1.00 8.50 9.00 8.50,8.00 8.25 9.00 9.25,,9.25 8.25,8.68,
Choreography / Composition  1.00 8.50 8.75 8.50,8.50 8.00 9.00 8.75,,9.25 8.50,8.64,
Interpretation  1.00 8.25 9.00 8.25,8.25 8.00 9.00 8.75,,9.25 8.75,8.61,
Judges Total Program Component Score (factored),,,,42.86,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Tatsuki MACHIDA JPN  11,88.70  45.84,,42.86,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+3T  14.40  0.86 1 1 2,1 1 0 2,,0 0,15.26,
2 3A  8.50  2.14 2 3 3,2 1 1 3,,2 2,10.64,
3 CCSp2  2.30  0.64 1 1 2,2 1 1 2,,1 1,2.94,
4 FSSp4  3.00  0.36 1 1 1,1 1 0 1,,0 0,3.36,
5 StSq3  3.30  1.07 2 2 3,2 2 2 2,,3 1,4.37,
6 3Lz  6.60 x -1.40 -3 -2 -2,-2 -2 -1 -1,,-3 -2,5.20,
7 CCoSp3p4  3.50  0.57 1 1 2,1 1 1 2,,0 1,4.07,
41.60,,,,45.84,
Program Components Factor,,,,,
Skating Skills  1.00 8.50 8.00 9.25,8.00 8.75 8.75 8.75,,8.75 8.50,8.57,
Transition / Linking Footwork  1.00 8.00 8.00 9.25,8.00 8.50 8.50 8.50,,8.50 8.00,8.29,
Performance / Execution  1.00 8.50 8.00 9.50,8.50 9.00 8.75 8.75,,8.75 8.50,8.68,
Choreography / Composition  1.00 8.00 8.25 9.50,8.75 8.75 9.00 8.50,,9.00 8.25,8.64,
Interpretation  1.00 8.25 8.25 9.75,8.50 8.75 9.00 8.50,,9.25 8.50,8.68,
Judges Total Program Component Score (factored),,,,42.86,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Konstantin MENSHOV RUS  7,87.47  49.97,,37.50,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T+3T  14.40  1.43 2 2 1,2 1 1 1,,1 3,15.83,
