Cup of Russia 2005,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Tatiana NAVKA / Roman KOSTOMAROV,RUS 102.81 52.50,,51.31,1.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CoSp4 4.7,1.00 2 2 2 2 2 2 2 2,,2 1 - -,5.70
2 BSTw4 4.7,0.40 1 0 0 1 1 1 2 1,,1 1 - -,5.10
3 SlLi3 3.5,0.60 3 1 1 0 1 2 1 1,,1 1 - -,4.10
4 CSeSt3 6.2,1.40 2 1 1 1 2 2 0 1,,1 2 - -,7.60
5 CuLi4 4.0,0.90 2 2 1 2 2 2 2 2,,2 1 - -,4.90
6 FSTw4 4.7,0.40 1 0 0 2 1 2 2 1,,1 0 - -,5.10
7 CCiSt3 6.2,1.20 1 1 1 2 1 2 -1 1,,2 1 - -,7.40
8 SeLi4 5.6,0.90 2 1 2 3 2 2 1 2,,2 2 - -,6.50
9 CuLi4+RoLi4 5.6,0.50 1 0 1 2 2 2 -1 1,,1 2 - -,6.10
45.2,,,,52.50
Program Components,Factor,,,
Skating Skills,1.25 8.75 8.00 7.75 8.75 8.50 8.75 8.50 8.75,,8.50 8.75 - -,8.50
Linking Footwork / Movement,1.75 8.75 7.75 7.75 8.75 8.50 8.75 8.25 8.50,,8.00 8.75 - -,8.30
Performance,1.00 9.00 8.50 8.00 9.00 8.75 9.00 8.50 8.50,,8.75 9.00 - -,8.75
Choreography,1.00 9.00 8.00 7.75 9.00 8.75 9.00 8.50 9.00,,8.75 9.00 - -,8.65
Interpretation / Timing,1.00 9.00 8.25 8.25 9.00 8.50 9.00 8.50 9.00,,9.00 9.00 - -,8.75
Judges Total Program Component Score (factored),,,,51.31
Deductions: Extended lifts:,-1.00,,,-1.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Galit CHAIT / Sergei SAKHNOVSKI,ISR 94.05 49.90,,46.15,2.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 SlLi4+RoLi4 5.6,1.00 2 2 2 2 2 2 2 1,,2 1 - -,6.60
2 FSTw4 4.7,0.60 1 -1 2 1 1 2 1 1,,1 1 - -,5.30
3 CoSp2 3.5,0.20 1 -1 0 2 1 0 1 0,,1 0 - -,3.70
4 CSeSt3 6.2,1.00 1 1 1 1 2 2 1 2,,1 0 - -,7.20
5 SlLi4 4.0,0.70 2 1 1 2 1 2 2 2,,1 1 - -,4.70
6 BSTw4 4.7,0.30 1 -1 1 0 1 1 1 1,,0 0 - -,5.00
7 SeLi4 5.6,0.50 2 0 1 2 1 2 0 1,,1 1 - -,6.10
8 CCiSt3 6.2,0.60 1 0 1 1 1 1 0 1,,1 0 - -,6.80
9 RoLi4 4.0,0.50 2 1 0 2 1 2 0 1,,1 1 - -,4.50
44.5,,,,49.90
Program Components,Factor,,,
Skating Skills,1.25 7.75 7.25 7.50 8.25 8.00 8.00 7.50 7.50,,7.50 7.50 - -,7.55
Linking Footwork / Movement,1.75 7.75 6.75 7.75 8.00 7.75 7.75 7.75 7.25,,7.25 7.25 - -,7.55
Performance,1.00 8.00 7.50 7.25 8.25 7.75 8.00 8.00 7.50,,8.00 7.75 - -,7.85
Choreography,1.00 8.00 7.50 7.50 8.25 8.00 8.00 7.50 7.50,,8.50 7.75 - -,7.75
Interpretation / Timing,1.00 8.25 7.50 7.25 8.50 7.50 8.25 7.75 7.75,,8.25 7.75 - -,7.90
Judges Total Program Component Score (factored),,,,46.15
Deductions: Extended lifts:,-2.00,,,-2.00
Cup of Russia 2005,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Oksana DOMNINA / Maxim SHABALIN,RUS 90.19 49.60,,41.59,1.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CoSp4 4.7,0.50 1 1 1 1 1 1 1 1,,2 1 - -,5.20
2 BSTw4 4.7,0.50 1 0 1 0 1 1 2 1,,2 0 - -,5.20
3 CSeSt3 6.2,0.60 1 1 1 0 1 0 0 1,,1 0 - -,6.80
4 SlLi4 4.0,0.70 1 1 2 2 0 1 2 1,,2 1 - -,4.70
5 FSTw4 4.7,0.50 1 1 0 1 1 0 2 1,,2 1 - -,5.20
6 SeLi4 5.6,0.70 2 1 2 2 1 1 1 1,,2 1 - -,6.30
7 CuLi4+SlLi4 5.6,0.50 2 1 1 1 1 1 0 1,,2 0 - -,6.10
8 CCiSt2 5.3,0.20 0 1 0 1 1 0 0 1,,1 0 - -,5.50
9 RoLi4 4.0,0.60 2 1 1 2 0 1 0 1,,2 1 - -,4.60
44.8,,,,49.60
Program Components,Factor,,,
Skating Skills,1.25 7.25 6.75 6.50 7.25 7.00 7.25 6.75 7.25,,7.25 6.50 - -,6.90
Linking Footwork / Movement,1.75 7.25 6.50 6.50 7.00 6.75 7.00 6.75 7.00,,7.00 6.25 - -,6.75
Performance,1.00 7.50 7.25 6.75 7.25 6.75 7.25 7.00 7.25,,8.50 6.50 - -,7.15
Choreography,1.00 7.50 7.00 6.75 7.50 7.00 7.25 6.50 7.50,,8.25 6.75 - -,7.05
Interpretation / Timing,1.00 7.50 6.50 6.75 7.50 7.00 7.25 6.75 7.50,,8.50 6.50 - -,6.95
Judges Total Program Component Score (factored),,,,41.59
