Cup of Russia 2005,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Irina SLUTSKAYA,RUS 67.58 35.70,,31.88,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2Lo 7.5,1.00 1 1 1 1 1 1 1 1,,1 2 - -,8.50
2 3F 5.5,1.00 1 1 1 1 1 1 1 0,,2 2 - -,6.50
3 2A 3.3,1.00 1 1 1 1 1 1 1 1,,2 2 - -,4.30
4 FCSp4 3.0,0.90 2 2 2 1 2 1 2 1,,2 2 - -,3.90
5 SpSt3 3.1,0.50 1 1 2 0 0 0 0 1,,1 2 - -,3.60
6 LSp3 1.8,0.00 0 0 0 0 0 0 0 -1,,0 0 - -,1.80
7 SlSt2 2.3,0.30 1 0 1 0 1 0 0 0,,1 1 - -,2.60
8 CCoSp4 3.5,1.00 2 2 2 1 2 2 2 1,,2 2 - -,4.50
30.0,,,,35.70
Program Components,Factor,,,
Skating Skills,0.80 7.75 8.00 8.75 8.50 7.75 8.00 8.00 8.50,,8.50 8.75 - -,8.20
Transition / Linking Footwork,0.80 7.00 7.50 8.75 8.25 7.75 7.75 6.25 6.75,,8.00 8.75 - -,7.75
Performance / Execution,0.80 7.75 7.75 8.75 8.25 8.00 8.00 7.50 8.00,,8.50 9.00 - -,8.10
Choreography / Composition,0.80 7.50 7.50 8.75 8.25 7.25 7.75 7.50 8.00,,8.25 8.75 - -,7.90
Interpretation,0.80 7.75 7.75 8.75 8.25 7.25 8.00 7.75 7.00,,8.25 9.00 - -,7.90
Judges Total Program Component Score (factored),,,,31.88
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Miki ANDO,JPN 60.76 32.00,,28.76,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 LSp3 1.8,0.40 1 1 0 1 1 1 2 0,,1 2 - -,2.20
2 3Lz+2Lo 7.5,0.60 0 2 1 0 0 -2 1 1,,0 1 - -,8.10
3 3F 5.5,0.40 0 1 0 0 1 1 0 0,,0 0 - -,5.90
4 FSSp3 2.3,0.20 1 0 0 0 0 0 0 1,,1 1 - -,2.50
5 SlSt1 1.8,0.00 0 0 0 0 1 0 0 0,,0 0 - -,1.80
6 2A 3.3,0.60 0 1 1 0 1 0 0 1,,1 0 - -,3.90
7 SpSt4 3.4,1.20 1 1 1 0 1 0 1 2,,-1 2 - -,4.60
8 CCoSp3 3.0,0.00 0 0 0 0 0 0 0 0,,0 1 - -,3.00
28.6,,,,32.00
Program Components,Factor,,,
Skating Skills,0.80 7.25 7.25 6.75 6.50 7.00 6.50 7.00 8.00,,6.75 7.75 - -,7.20
Transition / Linking Footwork,0.80 6.75 7.00 6.75 6.25 7.50 6.25 5.75 8.25,,6.25 7.50 - -,7.10
Performance / Execution,0.80 7.00 7.25 6.75 6.00 7.50 6.25 6.50 8.00,,6.75 7.75 - -,7.25
Choreography / Composition,0.80 7.25 7.00 6.50 6.00 7.50 6.50 6.50 7.75,,6.50 7.50 - -,7.15
Interpretation,0.80 7.00 7.25 6.75 6.25 7.50 6.50 6.75 7.75,,6.75 7.75 - -,7.25
Judges Total Program Component Score (factored),,,,28.76
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Yoshie ONDA,JPN 47.56 25.12,,22.44,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3Lz+2T 7.3,-1.00 -2 -1 -1 -2 -1 -1 -2 -1,,-3 0 - -,6.30
2 3F 5.5,0.40 0 0 0 0 1 1 0 0,,0 1 - -,5.90
3 LSp3 1.8,0.10 0 0 0 1 0 0 0 1,,0 1 - -,1.90
4 SpSt2 2.3,0.00 0 -1 0 0 0 0 0 0,,-1 1 - -,2.30
5 2A 3.3,-0.70 -1 -1 -1 -1 -1 -1 -1 -1,,-1 0 - -,2.60
6 FSSp3 2.3,-0.24 -1 0 0 0 -1 -1 0 -1,,0 -1 - -,2.06
7 CiSt2 2.3,0.00 0 0 0 0 0 0 0 0,,-1 -1 - -,2.30
8 CCoSp1 2.0,-0.24 -1 -1 -1 -1 -1 -1 -1 0,,-1 0 - -,1.76
26.8,,,,25.12
Program Components,Factor,,,
Skating Skills,0.80 5.75 5.00 5.25 5.25 6.00 6.00 5.50 6.50,,5.75 6.25 - -,5.85
Transition / Linking Footwork,0.80 5.50 4.25 5.50 5.00 5.75 5.50 5.00 5.00,,5.50 6.00 - -,5.45
Performance / Execution,0.80 5.25 4.00 5.25 5.00 5.25 5.75 5.25 5.50,,5.25 6.00 - -,5.40
Choreography / Composition,0.80 6.00 4.25 5.25 4.75 5.75 6.00 5.00 6.00,,5.00 6.00 - -,5.80
Interpretation,0.80 5.25 4.50 5.25 4.75 5.25 6.00 4.75 6.25,,5.50 6.00 - -,5.55
Judges Total Program Component Score (factored),,,,22.44
Deductions:,,,,0.00
Cup of Russia 2005,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Emily HUGHES,USA 46.56 25.36,,22.20,1.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
