Cup of Russia 2005,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
1 Tatiana TOTMIANINA / Maxim MARININ,RUS 64.62 32.38,,32.24,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 FiDs4 3.5,1.40 2 1 2 2 2 1 2 2,,2 2 - -,4.90
2 3LoTh 5.0,1.26 1 2 1 2 1 1 2 1,,2 2 - -,6.26
3 2T 1.3,-0.48 -2 -2 -1 -2 -3 0 -1 0,,-2 1 - -,0.82
4 2Tw3 4.0,0.50 1 1 1 2 1 1 1 1,,1 1 - -,4.50
5 3Li4 4.0,0.20 0 0 0 0 0 1 1 1,,1 1 - -,4.20
6 CiSt3 3.1,0.40 1 1 1 0 1 0 1 1,,1 0 - -,3.50
7 FCCoSp3 3.0,0.40 0 1 1 1 1 0 1 1,,1 0 - -,3.40
8 PCoSp4 4.5,0.30 0 0 1 1 2 0 0 1,,1 2 - -,4.80
28.4,,,,32.38
Program Components,Factor,,,
Skating Skills,0.80 8.50 8.00 8.25 7.50 7.75 8.50 8.50 8.50,,8.25 8.25 - -,8.25
Transition / Linking Footwork,0.80 8.25 7.25 8.00 7.50 7.25 8.00 8.50 7.75,,8.00 8.00 - -,7.95
Performance / Execution,0.80 8.25 7.50 8.00 7.00 7.75 8.50 8.50 8.25,,8.00 8.00 - -,7.95
Choreography / Composition,0.80 8.50 7.75 8.25 7.25 7.50 8.25 8.75 8.25,,8.25 8.00 - -,8.15
Interpretation,0.80 8.25 7.50 8.25 7.50 7.50 8.25 8.75 8.00,,8.00 8.00 - -,8.00
Judges Total Program Component Score (factored),,,,32.24
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
2 Julia OBERTAS / Sergei SLAVNOV,RUS 57.62 30.34,,27.28,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0,-1.00 -1 -1 -1 -1 -1 0 -1 0,,-1 -1 - -,3.00
2 3FTh 5.0,0.70 1 1 1 2 1 1 1 1,,1 1 - -,5.70
3 3Li4 4.0,0.30 0 0 1 1 1 1 1 1,,1 0 - -,4.30
4 2Tw3 4.0,0.10 1 1 0 0 0 1 0 1,,0 0 - -,4.10
5 SlSt1 1.8,0.00 0 0 0 0 0 -1 0 1,,0 0 - -,1.80
6 FiDs4 3.5,0.70 1 1 1 1 1 1 1 1,,2 1 - -,4.20
7 FCCoSp4 3.5,0.04 0 0 -1 1 0 1 1 1,,-1 0 - -,3.54
8 PCoSp3 4.0,-0.30 -2 -1 -1 0 0 0 -1 0,,-1 -1 - -,3.70
29.8,,,,30.34
Program Components,Factor,,,
Skating Skills,0.80 7.25 7.75 7.00 6.50 6.75 8.00 7.00 8.00,,7.00 7.00 - -,7.05
Transition / Linking Footwork,0.80 6.75 7.50 6.75 6.50 6.50 8.00 6.75 7.50,,6.00 6.75 - -,6.70
Performance / Execution,0.80 6.75 7.50 6.75 6.25 7.00 8.00 6.75 7.75,,6.50 6.75 - -,6.70
Choreography / Composition,0.80 7.00 7.75 7.00 6.50 6.75 8.00 7.00 7.75,,6.25 6.75 - -,6.85
Interpretation,0.80 6.75 7.50 6.75 6.50 6.50 8.00 7.00 7.75,,6.25 7.00 - -,6.80
Judges Total Program Component Score (factored),,,,27.28
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
3 Dorota ZAGORSKA / Mariusz SIUDEK,POL 57.24 30.04,,27.20,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 3T 4.0,0.00 -1 0 0 0 0 -1 0 0,,0 0 - -,4.00
2 3STh 4.5,0.70 1 1 1 1 1 0 1 1,,1 2 - -,5.20
3 CCoSp1 2.0,-0.06 -1 -1 0 0 0 0 0 0,,0 0 - -,1.94
4 2Tw3 4.0,0.40 0 1 1 1 1 1 0 1,,1 1 - -,4.40
5 PCoSp3 4.0,0.00 0 0 0 0 1 0 0 0,,0 0 - -,4.00
6 SlSt1 1.8,0.00 0 0 0 0 0 0 0 1,,1 0 - -,1.80
7 3Li4 4.0,0.50 1 1 1 2 1 1 1 1,,1 1 - -,4.50
8 FiDs4 3.5,0.70 2 1 1 1 1 1 1 1,,1 1 - -,4.20
27.8,,,,30.04
Program Components,Factor,,,
Skating Skills,0.80 7.00 7.75 7.00 6.25 7.25 7.00 6.75 7.50,,6.50 6.75 - -,6.80
Transition / Linking Footwork,0.80 6.75 7.50 6.75 6.25 7.00 6.50 6.75 7.00,,7.00 6.50 - -,6.75
Performance / Execution,0.80 6.50 7.50 7.00 5.75 7.25 6.50 6.75 7.50,,6.50 6.75 - -,6.70
Choreography / Composition,0.80 6.75 7.50 7.00 6.00 7.25 6.75 7.00 7.50,,6.75 7.00 - -,6.90
Interpretation,0.80 6.50 7.75 7.00 6.25 7.50 6.25 7.00 7.50,,7.00 6.75 - -,6.85
Judges Total Program Component Score (factored),,,,27.20
Deductions:,,,,0.00
Cup of Russia 2005,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Maria MUKHORTOVA / Maxim TRANKOV,RUS 49.24 26.24,,24.00,1.00
