"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Men Single Skating,,,
"",,피겨 스케이팅 남자 싱글 / Patinage individuel hommes,,,
"",,SAT 17 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
1,CHEN Nathan,USA 9 215.08 127.64 87.44,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4Lz,13.60 1.57 2 2 1 2 1 1 1 2 2,,15.17,
2,4F+2T,13.60 1.29 2 2 2 1 1 1 1 1 1,,14.89,
3,4F,12.30 -2.23 -1 -2 -2 -2 -2 -2 -2 -2 -1,,10.07,
4,CCSp4,3.20 0.57 2 1 1 2 1 1 1 1 1,,3.77,
5,StSq4,3.90 1.10 2 2 2 2 1 1 1 1 2,,5.00,
6,4T+3T,16.06 x 1.57 2 3 2 1 2 1 1 2 1,,17.63,
7,4T,11.33 x 1.71 1 2 2 1 2 2 2 2 1,,13.04,
8,4S,11.55 x 1.86 2 2 2 2 2 1 1 2 2,,13.41,
9,3A,9.35 x 1.00 1 1 1 1 1 0 1 1 1,,10.35,
10,3F+1Lo+3S,11.22 x 0.90 0 2 2 1 1 1 2 1 1,,12.12,
11,ChSq1,2.00 1.40 2 2 2 2 2 2 2 1 2,,3.40,
12,FCCoSp4,3.50 0.93 1 2 2 2 2 2 2 1 2,,4.43,
13,CCoSp4,3.50 0.86 1 3 2 2 2 1 2 1 2,,4.36,
"",,115.11,,127.64,
"",Program Components,Factor,,,
"",Skating Skills,2.00 9.00 9.25 8.75 9.00 8.50 8.75 8.75 8.50 9.00,,8.82,
"",Transitions,2.00 8.50 9.00 8.50 8.25 8.00 8.00 8.50 8.25 8.25,,8.32,
"",Performance,2.00 9.00 9.75 9.25 9.50 9.00 8.25 8.75 8.75 9.00,,9.04,
"",Composition,2.00 9.00 9.50 9.00 8.75 8.75 8.50 8.75 8.75 8.50,,8.79,
"",Interpretation of the Music,2.00 9.00 9.25 8.75 9.25 8.75 8.50 8.50 8.50 8.50,,8.75,
"",Judges Total Program Component Score (factored),,,87.44,
Deductions:,,,,0.00,
FSKMSINGLES-----------FNL-000100--_77B 1.0,,Report Created  SAT 17 FEB 2018 14:12,,Page 1 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Men Single Skating,,,
"",,피겨 스케이팅 남자 싱글 / Patinage individuel hommes,,,
"",,SAT 17 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
2,HANYU Yuzuru,JPN 22 206.17 109.55 96.62,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4S,10.50 3.00 3 2 3 3 3 3 3 3 3,,13.50,
2,4T,10.30 3.00 3 2 3 3 3 3 3 3 3,,13.30,
3,3F,5.30 1.60 3 2 3 3 2 2 2 2 2,,6.90,
4,FCCoSp4,3.50 1.00 2 2 2 2 2 2 2 2 1,,4.50,
5,StSq3,3.30 1.43 3 2 3 3 3 2 3 3 3,,4.73,
6,4S+3T,16.28 x 2.71 3 1 3 3 2 2 3 3 3,,18.99,
7,4T+REP,7.93 x -2.06 -1 -2 -2 -2 -2 -1 -2 -2 -1,,5.87,
8,3A+1Lo+3S,14.74 x 2.14 3 1 2 3 2 2 3 2 1,,16.88,
9,3Lo,5.61 x 1.20 3 1 2 2 1 2 2 2 1,,6.81,
10,3Lz,6.60 x -1.10 -1 -2 -2 -1 -2 -2 -1 -2 -1,,5.50,
11,FCSSp4,3.00 0.93 2 2 2 2 1 1 2 3 2,,3.93,
12,ChSq1,2.00 2.00 3 2 3 3 3 2 3 3 3,,4.00,
13,CCoSp4,3.50 1.14 3 2 2 3 2 2 3 2 2,,4.64,
"",,92.56,,109.55,
"",Program Components,Factor,,,
"",Skating Skills,2.00 9.75 9.50 9.75 9.75 9.50 9.75 9.75 9.75 9.75,,9.71,
"",Transitions,2.00 9.50 9.25 9.75 9.75 9.25 9.50 9.50 9.50 9.50,,9.50,
"",Performance,2.00 9.75 9.50 9.75 9.75 9.00 9.50 9.75 9.75 9.50,,9.64,
"",Composition,2.00 9.75 9.50 9.75 10.00 9.50 9.75 9.50 10.00 9.75,,9.71,
"",Interpretation of the Music,2.00 10.00 9.50 9.75 9.75 9.75 9.75 9.75 9.75 9.75,,9.75,
"",Judges Total Program Component Score (factored),,,96.62,
Deductions:,,,,0.00,
FSKMSINGLES-----------FNL-000100--_77B 1.0,,Report Created  SAT 17 FEB 2018 14:12,,Page 2 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Men Single Skating,,,
"",,피겨 스케이팅 남자 싱글 / Patinage individuel hommes,,,
"",,SAT 17 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
3,UNO Shoma,JPN 24 202.73 111.01 92.72,,-1.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4Lo,12.00 -4.00 -3 -3 -3 -3 -3 -3 -3 -3 -3,,8.00,
2,4F,12.30 1.57 2 2 2 1 1 1 1 2 2,,13.87,
3,3Lo,5.10 1.20 3 1 2 1 1 2 2 2 2,,6.30,
4,FCSp4,3.20 0.93 2 2 2 2 2 2 1 1 2,,4.13,
5,FCCoSp4,3.50 0.93 3 2 2 2 2 2 1 1 2,,4.43,
6,StSq3,3.30 1.07 3 3 3 2 2 1 1 2 2,,4.37,
7,3A,9.35 x 1.86 2 2 2 2 1 2 1 2 2,,11.21,
8,4T+2T,12.76 x -1.54 -1 -1 -1 -2 -1 -1 -2 -2 -1,,11.22,
9,4T,11.33 x 1.29 1 1 2 1 1 2 1 1 2,,12.62,
10,3A+1Lo+3F,15.73 x 1.29 2 1 1 1 1 2 1 1 2,,17.02,
11,3S+3T,9.57 x 0.70 2 0 1 1 1 1 1 1 1,,10.27,
12,ChSq1,2.00 1.50 3 1 3 3 3 2 1 1 2,,3.50,
13,CCoSp3,3.00 1.07 2 3 2 3 2 2 1 1 3,,4.07,
"",,103.14,,111.01,
"",Program Components,Factor,,,
"",Skating Skills,2.00 9.25 9.25 9.25 9.50 9.25 9.50 8.75 9.50 9.50,,9.36,
"",Transitions,2.00 9.00 9.25 9.00 9.25 9.25 9.00 8.50 9.00 9.00,,9.07,
"",Performance,2.00 9.00 9.50 9.50 9.25 9.00 9.25 8.50 9.50 9.25,,9.25,
"",Composition,2.00 9.25 9.25 9.50 9.50 9.25 9.25 8.75 9.25 9.50,,9.32,
"",Interpretation of the Music,2.00 9.25 9.50 9.50 9.50 9.50 9.50 8.75 9.25 9.00,,9.36,
"",Judges Total Program Component Score (factored),,,92.72,
Deductions:,,Falls -1.00,,-1.00,
FSKMSINGLES-----------FNL-000100--_77B 1.0,,Report Created  SAT 17 FEB 2018 14:12,,Page 3 / 24,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Men Single Skating,,,
"",,피겨 스케이팅 남자 싱글 / Patinage individuel hommes,,,
"",,SAT 17 FEB 2018 Free Skating,,,
"",,프리 스케이팅 / Programme libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
4,FERNANDEZ Javier,ESP 23 197.66 101.52 96.14,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4T,10.30 2.14 3 2 3 3 1 2 1 2 2,,12.44,
2,4S+2T,11.80 1.43 2 2 1 2 1 1 -1 1 2,,13.23,
3,3A+3T,12.80 0.86 1 1 1 1 0 1 0 1 1,,13.66,
4,ChSq1,2.00 1.90 3 3 3 2 3 2 2 3 3,,3.90,
5,CSSp3,2.60 1.07 3 2 2 2 2 2 2 3 2,,3.67,
6,2S,1.43 x 0.17 3 1 1 2 0 1 0 0 1,,1.60,
7,3Lo,5.61 x 1.50 3 2 2 2 2 2 1 3 2,,7.11,
8,3A,9.35 x 1.86 3 2 2 1 2 2 1 2 2,,11.21,
9,3F+1Lo+3S,11.22 x 1.30 2 2 3 1 2 2 1 2 2,,12.52,
10,3Lz,6.60 x 1.40 3 2 3 2 2 2 1 1 2,,8.00,
11,FCCoSp4,3.50 0.57 2 2 1 0 1 1 1 1 1,,4.07,
12,StSq4,3.90 2.00 3 3 3 3 3 2 2 3 3,,5.90,
13,CCoSp3,3.00 1.21 3 3 2 3 2 2 2 2 3,,4.21,
"",,84.11,,101.52,
"",Program Components,Factor,,,
"",Skating Skills,2.00 9.50 9.25 9.50 9.50 9.50 9.50 8.75 9.50 9.75,,9.46,
