"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ice Dance,,,
"",,피겨 스케이팅 아이스 댄스 / Danse sur glace,,,
"",,TUE 20 FEB 2018 Free Dance,,,
"",,프리 댄스 / Danse libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,SegmeInnfto Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
1,PAPADAKIS Gabriella / CIZERON Guillaume,FRA 18 123.35 63.98 59.37,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,STw4,6.60 1.80 3 2 3 3 3 3 3 3 3,,8.40,
2,CuLi4,4.50 1.80 3 3 3 3 3 3 3 3 3,,6.30,
3,CiSt4,8.60 2.99 2 2 3 3 3 3 3 3 2,,11.59,
4,StaLi4,4.50 1.80 3 3 3 3 3 3 3 3 3,,6.30,
5,CoSp4,5.60 1.80 3 3 3 3 3 3 3 3 3,,7.40,
6,MiSt4,8.60 2.99 3 2 3 2 2 3 3 3 3,,11.59,
7,ChSp1,1.00 2.00 2 2 3 3 3 3 3 3 3,,3.00,
8,SlLi4,4.50 1.80 3 3 3 3 3 3 3 3 2,,6.30,
9,ChLi1,1.00 2.10 2 3 3 3 3 3 3 3 3,,3.10,
"",,44.90,,63.98,
"",Program Components,Factor,,,
"",Skating Skills,1.20 9.75 9.50 9.75 9.75 9.75 10.00 10.00 10.00 9.50,,9.79,
"",Transitions,1.20 9.75 9.50 9.75 10.00 10.00 9.75 9.50 9.75 9.75,,9.75,
"",Performance,1.20 10.00 9.75 10.00 10.00 10.00 10.00 10.00 10.00 10.00,,10.00,
"",Composition,1.20 9.75 9.75 10.00 10.00 10.00 10.00 9.75 10.00 10.00,,9.93,
"",Interpretation of the Music/Timing,1.20 10.00 9.75 10.00 10.00 10.00 10.00 10.00 10.00 10.00,,10.00,
"",Judges Total Program Component Score (factored),,,59.37,
Deductions:,,,,0.00,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
2,VIRTUE Tessa / MOIR Scott,CAN 20 122.40 63.35 59.05,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,StaLi4,4.50 1.80 3 3 3 3 3 3 3 3 3,,6.30,
2,STw4,6.60 1.63 3 3 3 3 3 2 2 3 2,,8.23,
3,ChSp1,1.00 2.10 2 3 3 3 3 3 3 3 3,,3.10,
4,CiSt4,8.60 2.99 3 3 3 3 2 2 3 2 3,,11.59,
5,RoLi4,4.50 1.71 3 3 3 3 3 3 3 2 2,,6.21,
6,Sp4,5.60 1.63 3 3 3 3 2 3 2 2 3,,7.23,
7,MiSt4,8.60 2.99 3 3 3 3 2 2 3 2 3,,11.59,
8,CuLi4,4.50 1.80 3 3 3 3 3 3 3 3 3,,6.30,
9,ChLi1,1.00 1.80 3 3 3 3 2 2 3 2 2,,2.80,
"",,44.90,,63.35,
"",Program Components,Factor,,,
"",Skating Skills,1.20 9.75 9.75 9.75 10.00 9.50 9.75 9.75 9.50 9.75,,9.71,
"",Transitions,1.20 9.75 10.00 9.75 10.00 9.25 9.25 9.50 9.50 9.50,,9.61,
"",Performance,1.20 10.00 10.00 10.00 10.00 10.00 9.50 10.00 9.75 10.00,,9.96,
"",Composition,1.20 10.00 10.00 10.00 10.00 9.75 9.50 9.75 10.00 10.00,,9.93,
"",Interpretation of the Music/Timing,1.20 10.00 10.00 10.00 10.00 10.00 9.75 10.00 10.00 10.00,,10.00,
"",Judges Total Program Component Score (factored),,,59.05,
Deductions:,,,,0.00,
FSKXICEDANCE----------FNL-000100--_77B 1.0,,Report Created  TUE 20 FEB 2018 13:25,,Page 1 / 11,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ice Dance,,,
"",,피겨 스케이팅 아이스 댄스 / Danse sur glace,,,
"",,TUE 20 FEB 2018 Free Dance,,,
"",,프리 댄스 / Danse libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,SegmeInnfto Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
3,SHIBUTANI Maia / SHIBUTANI Alex,USA 17 114.86 59.37 55.49,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,CoSp4,5.60 1.54 2 3 2 3 3 3 2 2 3,,7.14,
2,CiSt4,8.60 2.20 2 2 2 2 2 2 2 2 2,,10.80,
3,SlLi4,4.50 1.46 2 3 2 3 2 2 3 2 3,,5.96,
4,StaLi4,4.50 1.54 2 3 2 3 3 3 2 2 3,,6.04,
5,STw4,6.60 1.80 2 3 3 3 3 3 3 3 3,,8.40,
6,RoLi3,4.00 1.54 2 3 2 3 3 3 3 2 2,,5.54,
7,DiSt4,8.60 1.89 1 1 2 2 2 2 2 1 2,,10.49,
8,ChLi1,1.00 1.40 2 2 2 2 3 1 2 2 2,,2.40,
9,ChSp1,1.00 1.60 1 3 2 3 2 2 2 2 3,,2.60,
"",,44.40,,59.37,
"",Program Components,Factor,,,
"",Skating Skills,1.20 9.50 9.00 9.25 9.50 9.25 9.25 9.50 9.25 9.25,,9.32,
"",Transitions,1.20 9.25 8.75 9.25 9.50 9.00 8.75 9.25 9.00 9.00,,9.07,
"",Performance,1.20 9.25 9.50 8.75 9.75 9.50 9.25 9.50 9.25 9.25,,9.36,
"",Composition,1.20 9.25 9.50 9.00 9.25 9.25 9.00 9.00 9.25 9.50,,9.21,
"",Interpretation of the Music/Timing,1.20 9.25 9.25 9.25 9.50 9.50 9.25 9.00 9.00 9.50,,9.29,
"",Judges Total Program Component Score (factored),,,55.49,
Deductions:,,,,0.00,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
4,BOBROVA Ekaterina / SOLOVIEV Dmitri,OAR 15 111.45 56.25 55.20,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,STw4,6.60 1.20 2 2 2 2 2 3 2 1 2,,7.80,
2,CuLi4,4.50 1.37 1 3 2 3 1 3 2 2 3,,5.87,
3,SlLi4,4.50 1.03 2 1 2 1 2 2 3 1 2,,5.53,
4,CiSt3,7.10 1.89 2 1 2 3 1 2 2 0 2,,8.99,
5,Sp4,5.60 1.37 2 1 2 3 2 3 3 1 3,,6.97,
6,ChSp1,1.00 1.10 1 2 2 2 1 2 2 1 1,,2.10,
7,RoLi4,4.50 1.80 3 3 3 3 3 3 3 2 3,,6.30,
8,DiSt4,8.60 1.89 2 1 2 2 1 2 2 1 2,,10.49,
9,ChLi1,1.00 1.20 1 1 2 1 2 3 3 1 2,,2.20,
"",,43.40,,56.25,
"",Program Components,Factor,,,
"",Skating Skills,1.20 9.25 8.75 9.25 9.25 8.75 9.25 9.25 9.00 9.25,,9.14,
"",Transitions,1.20 9.25 8.50 9.25 9.00 8.00 9.00 9.25 8.75 8.50,,8.89,
"",Performance,1.20 9.50 8.75 9.50 9.75 9.25 9.50 9.50 9.00 8.75,,9.29,
"",Composition,1.20 9.50 9.00 9.50 9.50 8.75 9.50 9.50 9.25 9.00,,9.32,
"",Interpretation of the Music/Timing,1.20 9.25 9.00 9.50 9.75 9.50 9.75 9.50 9.00 9.00,,9.36,
"",Judges Total Program Component Score (factored),,,55.20,
Deductions:,,,,0.00,
FSKXICEDANCE----------FNL-000100--_77B 1.0,,Report Created  TUE 20 FEB 2018 13:25,,Page 2 / 11,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Ice Dance,,,
"",,피겨 스케이팅 아이스 댄스 / Danse sur glace,,,
"",,TUE 20 FEB 2018 Free Dance,,,
"",,프리 댄스 / Danse libre,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,SegmeInnfto Element Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
5,HUBBELL Madison / DONOHUE Zachary,USA 19 109.94 54.94 56.00,,-1.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,STw3,5.60 1.20 2 2 1 3 3 2 2 1 2,,6.80,
2,SeSt4,8.60 2.51 3 2 2 3 3 2 2 2 2,,11.11,
3,CoSp4,5.60 1.46 2 3 2 3 3 2 3 2 2,,7.06,
4,DiSt3,7.10 2.36 2 2 2 3 2 3 2 2 2,,9.46,
5,CuLi4,4.50 1.80 3 3 2 3 3 3 3 3 3,,6.30,
6,StaLi4,4.50 1.37 2 3 2 2 2 3 3 1 2,,5.87,
7,SlLi4,4.50 1.54 2 3 2 3 3 2 3 2 3,,6.04,
8,ChTw,0.00 0.00 - - - - - - - - -,,0.00,
9,ChSp1,1.00 1.30 1 2 2 1 2 2 2 3 2,,2.30,
"",,41.40,,54.94,
"",Program Components,Factor,,,
"",Skating Skills,1.20 9.25 9.25 8.75 9.25 9.25 9.25 9.50 9.50 9.25,,9.29,
"",Transitions,1.20 9.00 9.25 9.00 9.25 9.50 9.00 9.25 9.25 9.50,,9.21,
"",Performance,1.20 9.00 9.25 9.00 9.50 9.25 9.25 9.50 9.00 9.75,,9.25,
