"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Men Single Skating,,,
"",,피겨 스케이팅 남자 싱글 / Patinage individuel hommes,,,
"",,FRI 16 FEB 2018 Short Program,,,
"",,쇼트 프로그램 / Programme court,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment ElemInefont Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
1,HANYU Yuzuru,JPN 25 111.68 63.18 48.50,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4S,10.50 2.71 3 2 3 3 3 2 3 3 2,,13.21,
2,FCSp4,3.20 1.00 2 2 2 2 2 2 2 3 2,,4.20,
3,CSSp4,3.00 1.43 2 3 3 3 3 2 3 3 3,,4.43,
4,3A,9.35 x 3.00 3 3 3 3 3 3 3 3 3,,12.35,
5,4T+3T,16.06 x 2.57 3 2 2 3 2 2 3 3 3,,18.63,
6,StSq4,3.90 2.10 2 3 3 3 3 3 3 3 3,,6.00,
7,CCoSp3,3.00 1.36 2 3 2 3 3 3 2 3 3,,4.36,
"",,49.01,,63.18,
"",Program Components,Factor,,,
"",Skating Skills,1.00 10.00 9.75 10.00 9.75 9.75 9.50 9.50 9.75 9.50,,9.71,
"",Transitions,1.00 9.00 9.50 9.75 9.50 9.50 9.25 8.75 9.75 9.50,,9.43,
"",Performance,1.00 10.00 9.75 10.00 10.00 9.75 9.75 9.75 10.00 9.75,,9.86,
"",Composition,1.00 9.50 10.00 9.75 9.75 9.75 9.75 9.50 10.00 9.75,,9.75,
"",Interpretation of the Music,1.00 9.50 9.75 9.75 10.00 9.75 9.75 9.50 10.00 9.75,,9.75,
"",Judges Total Program Component Score (factored),,,48.50,
Deductions:,,Total Total Total Program,,0.00,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
2,FERNANDEZ Javier,ESP 29 107.58 59.79 47.79,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4T+3T,14.60 2.00 2 2 2 2 2 2 2 2 2,,16.60,
2,4S,10.50 2.71 3 3 2 3 3 3 2 3 2,,13.21,
3,FUSp4,2.90 0.50 2 1 2 1 0 2 0 1 0,,3.40,
4,3A,9.35 x 2.43 3 3 2 3 2 2 2 3 2,,11.78,
5,CSSp4,3.00 1.29 3 2 3 3 2 3 2 3 2,,4.29,
6,StSq4,3.90 1.90 3 2 3 3 2 3 3 3 2,,5.80,
7,CCoSp4,3.50 1.21 3 3 2 2 2 2 3 3 2,,4.71,
"",,47.75,,59.79,
"",Program Components,Factor,,,
"",Skating Skills,1.00 10.00 9.50 9.50 9.50 9.25 9.50 9.00 9.25 9.00,,9.36,
"",Transitions,1.00 9.50 9.50 9.50 9.50 9.00 9.50 9.00 9.25 9.25,,9.36,
"",Performance,1.00 10.00 9.75 10.00 10.00 9.25 9.50 9.50 9.75 9.50,,9.71,
"",Composition,1.00 10.00 10.00 9.50 10.00 9.50 9.75 9.25 9.50 9.50,,9.68,
"",Interpretation of the Music,1.00 10.00 9.75 10.00 9.75 9.50 9.75 9.50 9.50 9.25,,9.68,
"",Judges Total Program Component Score (factored),,,47.79,
Deductions:,,,,0.00,
FSKMSINGLES-----------QUAL000100--_77B 1.0,,Report Created  FRI 16 FEB 2018 14:29,,Page 1 / 15,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Men Single Skating,,,
"",,피겨 스케이팅 남자 싱글 / Patinage individuel hommes,,,
"",,FRI 16 FEB 2018 Short Program,,,
"",,쇼트 프로그램 / Programme court,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment ElemInefont Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
3,UNO Shoma,JPN 28 104.17 58.13 46.04,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4F,12.30 1.43 0 1 2 2 1 1 2 2 1,,13.73,
2,FCSp4,3.20 0.93 1 2 2 2 2 1 2 2 2,,4.13,
3,StSq3,3.30 1.07 2 2 3 3 2 1 2 2 2,,4.37,
4,4T+3T,16.06 x 1.14 1 1 2 2 1 1 1 1 1,,17.20,
5,3A,9.35 x 0.71 0 1 2 1 0 1 1 1 -1,,10.06,
6,CSSp4,3.00 1.00 2 2 3 2 2 2 0 2 2,,4.00,
7,CCoSp4,3.50 1.14 3 2 2 2 3 2 2 3 2,,4.64,
"",,50.71,,58.13,
"",Program Components,Factor,,,
"",Skating Skills,1.00 9.00 9.25 10.00 9.25 9.50 9.25 9.25 9.25 9.25,,9.29,
"",Transitions,1.00 8.75 8.75 9.50 9.25 9.25 9.00 9.00 8.75 9.00,,9.00,
"",Performance,1.00 9.00 9.00 9.75 9.50 9.25 9.25 9.25 9.25 9.25,,9.25,
"",Composition,1.00 9.00 9.00 9.50 9.50 9.50 9.25 9.25 9.25 9.25,,9.29,
"",Interpretation of the Music,1.00 8.75 8.75 10.00 9.50 9.25 9.50 9.25 9.25 9.00,,9.21,
"",Judges Total Program Component Score (factored),,,46.04,
Deductions:,,Total Total Total Program,,0.00,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
4,JIN Boyang,CHN 30 103.32 60.27 43.05,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4Lz+3T,17.90 1.86 3 1 2 2 1 1 2 2 3,,19.76,
2,4T,10.30 1.14 -1 1 1 2 0 1 2 1 2,,11.44,
3,FCSp4,3.20 0.79 1 2 2 2 1 1 1 2 3,,3.99,
4,3A,9.35 x 2.14 2 2 3 2 2 1 2 2 3,,11.49,
5,CSSp4,3.00 0.79 1 2 2 2 2 1 1 1 3,,3.79,
6,CCoSp4,3.50 1.00 2 2 3 2 1 1 2 2 3,,4.50,
7,StSq4,3.90 1.40 2 2 3 3 1 1 2 1 3,,5.30,
"",,51.15,,60.27,
"",Program Components,Factor,,,
"",Skating Skills,1.00 8.25 8.75 9.00 8.75 9.00 8.50 9.00 8.50 9.25,,8.79,
"",Transitions,1.00 7.75 8.00 8.50 8.75 8.50 8.00 8.50 7.75 9.25,,8.29,
"",Performance,1.00 8.00 8.50 9.00 9.00 9.00 8.50 8.75 9.00 9.50,,8.82,
"",Composition,1.00 8.00 8.25 8.75 8.75 9.00 8.50 8.50 7.75 9.50,,8.54,
"",Interpretation of the Music,1.00 7.75 8.50 8.75 9.25 8.75 8.50 8.75 7.75 9.50,,8.61,
"",Judges Total Program Component Score (factored),,,43.05,
Deductions:,,,,0.00,
FSKMSINGLES-----------QUAL000100--_77B 1.0,,Report Created  FRI 16 FEB 2018 14:29,,Page 2 / 15,
"",,Gangneung Ice Arena Figure Skating,,,
"",,강릉 아이스 아레나 피겨 스케이팅 / Patinage artistique,,,
"",,Palais des glaces de Gangneung,,,
"",,Men Single Skating,,,
"",,피겨 스케이팅 남자 싱글 / Patinage individuel hommes,,,
"",,FRI 16 FEB 2018 Short Program,,,
"",,쇼트 프로그램 / Programme court,,,
"",,Judges Details per Skater,,,
"",,선수별 심판 세부채점 정보 / Notation détaillée des juges par patineur,,,
"",,Total Total Total Program,,,
"",,NOC Starting,,Total,
Rank,Name,Segment ElemInefont Component Score,,,Info
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
5,ALIEV Dmitri,OAR 20 98.98 56.98 42.00,,0.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4Lz+3T,17.90 1.57 1 1 2 2 2 2 2 1 1,,19.47,
2,4T,10.30 1.29 1 1 2 1 1 1 2 2 1,,11.59,
3,FCSp4,3.20 0.43 1 1 0 1 1 1 0 1 1,,3.63,
4,3A,9.35 x 1.00 0 2 1 1 1 1 2 0 1,,10.35,
5,CSSp4,3.00 0.71 1 1 2 2 1 2 1 2 1,,3.71,
6,StSq3,3.30 0.79 0 1 1 2 2 2 2 2 1,,4.09,
7,CCoSp4,3.50 0.64 1 1 2 1 2 1 2 1 1,,4.14,
"",,50.55,,56.98,
"",Program Components,Factor,,,
"",Skating Skills,1.00 8.00 8.75 8.50 8.25 8.75 8.50 9.00 8.00 8.25,,8.43,
"",Transitions,1.00 7.50 8.25 8.00 8.00 8.50 8.25 8.50 7.75 8.00,,8.11,
"",Performance,1.00 8.00 8.50 8.50 8.50 8.75 8.50 9.25 8.25 8.50,,8.50,
"",Composition,1.00 8.00 8.75 8.25 8.50 8.75 8.50 9.00 8.25 8.50,,8.50,
"",Interpretation of the Music,1.00 7.75 8.50 8.00 8.75 8.75 8.75 9.00 8.25 8.25,,8.46,
"",Judges Total Program Component Score (factored),,,42.00,
Deductions:,,Total Total Total Program,,0.00,
"",,NOC Starting,,Total,
Rank,Name,Segment Element Component Score,,,
"",,Code Number,,Deductions,
"",,Score Score (factored),,,
6,CHAN Patrick,CAN 21 90.01 45.08 45.93,,-1.00,
"",,Base,,Scores,
"#",Executed Elements,GOE J1 J2 J3 J4 J5 J6 J7 J8 J9,,Ref.,
"",,Value,,of Panel,
1,4T,10.30 1.00 -1 0 1 2 0 0 3 2 2,,11.30,
2,3Lz+3T,10.30 1.40 3 2 2 2 1 2 2 2 2,,11.70,
3,CCSp4,3.20 1.07 2 2 2 2 2 2 3 3 2,,4.27,
