ISU Four Continents Figure Skating Championships,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
1 Miki ANDO JPN  21  134.76  73.03,,,61.73,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3Lz+2Lo  7.80  1.30 1 2 2 1 2 2,2,,2 2,9.10,
2 3Lo  5.10  1.00 1 2 2 1 2 1,1,,1 2,6.10,
3 FSSp4  3.00  0.93 2 2 2 1 3 1,2,,2 2,3.93,
4 CCoSp4  3.50  0.86 2 2 2 1 2 2,1,,1 2,4.36,
"",,,Info,,Info
5 ChSp1  2.00  1.86 2 2 1 1 2 2,2,,2 3,3.86,
6 2A+3T  8.14 x  1.30 1 3 2 1 3 1,2,,2 2,9.44,
7 3Lz  6.60 x  1.30 1 2 2 2 2 2,1,,2 2,7.90,
8 3S  4.62 x  0.90 1 1 1 1 1 2,1,,2 2,5.52,
9 3T  4.51 x  1.20 2 2 2 1 2 2,1,,2 1,5.71,
10 2A+2Lo+2Lo  7.59 x  0.79 1 2 2 0 2 2,0,,2 2,8.38,
11 SlSt3  3.30  0.86 1 3 2 1 2 2,2,,1 2,4.16,
12 FCCoSp4  3.50  1.07 2 2 3 1 3 2,2,,2 2,4.57,
59.66,,,,73.03,
Program Components Factor,,,,,
Skating Skills  1.60 7.50 8.25 8.00 7.00 8.00 7.75,7.75,,7.25 8.75,7.79,
Transition / Linking Footwork  1.60 6.75 7.50 7.75 6.75 7.75 7.50,7.25,,7.00 8.00,7.36,
Performance / Execution  1.60 7.50 8.25 8.00 7.00 8.00 8.25,7.50,,7.50 8.25,7.86,
Choreography / Composition  1.60 7.25 8.00 7.75 7.25 7.75 8.00,7.75,,7.75 8.50,7.75,
Interpretation  1.60 7.25 8.00 8.00 7.00 8.00 8.25,7.75,,7.50 8.50,7.82,
Judges Total Program Component Score (factored),,,,61.73,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
2 Mao ASADA JPN  24  132.89  70.18,,,62.71,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3A  8.50  1.29 2 -1 2 3 2 1,2,,-1 1,9.79,
2 3F+2Lo  7.10  1.00 2 1 1 1 2 1,2,,1 2,8.10,
3 3Lz e  6.00 -0.50 -1 -1 -1 -1 1 -2,-1,,1 -1,5.50,
4 CCoSp4  3.50  1.00 2 2 2 2 3 2,2,,2 2,4.50,
5 2A+3T< <  6.82 x  0.21 -1 0 1 -1 1 0,1,,1 1,7.03,
6 3F+2Lo+2Lo< <  9.24 x -0.40 -1 -1 1 -1 1 -1,0,,-1 -1,8.84,
7 3S  4.62 x -0.60 -1 -1 0 0 -1 -3,1,,-2 -1,4.02,
8 FSSp3  2.60  0.36 1 1 1 0 0 1,1,,0 1,2.96,
9 SlSt3  3.30  1.00 2 1 2 3 3 1,2,,2 2,4.30,
10 3Lo  5.61 x  1.10 1 2 1 2 2 1,2,,1 2,6.71,
11 FCCoSp4  3.50  1.07 3 1 2 2 2 2,3,,2 2,4.57,
12 ChSp1  2.00  1.86 2 2 2 1 3 2,2,,2 1,3.86,
62.79,,,,70.18,
Program Components Factor,,,,,
Skating Skills  1.60 7.75 8.25 8.00 8.00 8.50 7.75,8.25,,8.25 7.50,8.04,
Transition / Linking Footwork  1.60 7.50 7.75 7.75 7.50 7.75 7.00,7.50,,7.75 7.50,7.61,
