9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
25,Sonia LAFUENTE,ESP,13,44.59,23.34,22.25,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lo<,<,3.6,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.5
2,3T+2T,,5.5,False,0.3,1,0,0,1,1,0,1,0,0,,5.8
3,LSp3,,2.4,False,0.29,1,0,1,1,0,0,1,0,1,,2.69
4,2A,,3.3,False,0.14,0,0,1,1,1,0,0,0,0,,3.44
5,FCSp3,,2.8,False,0.03,1,0,1,0,0,0,0,-1,-1,,2.83
6,SlSt3,,3.3,False,0.07,0,0,1,0,0,0,0,0,1,,3.37
7,CCoSp4,,3.5,False,0.21,0,0,1,1,0,0,1,0,1,,3.71
,,,24.4,,,,,,,,,,,,,23.34
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,5.0,6.0,5.75,5.75,5.5,6.0,6.0,5.25,,5.75
,Transition / Linking Footwork  ,,,,0.8,5.5,4.5,5.5,6.0,5.25,5.25,5.5,5.75,5.0,,5.39
,Performance / Execution  ,,,,0.8,5.75,5.0,5.75,5.75,5.5,5.25,5.75,5.75,4.75,,5.54
,Choreography / Composition  ,,,,0.8,5.75,4.5,6.0,6.0,5.75,5.25,6.0,6.0,5.0,,5.68
,Interpretation  ,,,,0.8,5.5,4.75,6.0,5.75,5.5,5.25,5.75,5.75,4.75,,5.46
,,,,,,,,,,,,,,,,22.25
Deduction, Falls,-1.0
