9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
27,Bettina HEIM,SUI,6,37.23,19.12,19.11,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3S<,<,2.9,False,-0.9,-1,-1,-1,0,-1,-2,-1,-3,-2,,2.0
2,2A,,3.3,False,0.0,0,0,0,0,0,0,0,0,0,,3.3
3,3T<+COMBO,<,2.9,False,-2.1,-3,-3,-3,-2,-3,-3,-3,-3,-3,,0.8
4,CCoSp4,,3.5,False,0.29,1,-1,1,1,2,0,0,1,0,,3.79
5,LSp4,,2.7,False,0.43,1,0,1,1,2,1,1,1,0,,3.13
6,SlSt3,,3.3,False,0.0,0,0,0,0,0,1,0,0,0,,3.3
7,FCSp3,,2.8,False,0.0,0,0,0,0,0,-1,0,0,0,,2.8
,,,21.4,,,,,,,,,,,,,19.12
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.75,5.0,5.0,5.25,4.25,4.75,5.5,5.5,4.75,,5.0
,Transition / Linking Footwork  ,,,,0.8,4.5,4.5,4.75,5.25,3.75,4.75,5.25,5.25,4.5,,4.79
,Performance / Execution  ,,,,0.8,4.5,4.75,4.5,5.5,3.75,4.75,5.0,5.25,4.5,,4.75
,Choreography / Composition  ,,,,0.8,4.5,4.75,4.5,5.0,4.0,4.5,5.0,4.75,4.75,,4.68
,Interpretation  ,,,,0.8,4.5,4.5,4.75,5.0,4.0,4.75,4.75,5.0,4.5,,4.68
,,,,,,,,,,,,,,,,19.11
Deduction, Falls,-1.0
