10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Brittany VISE / Nicholas KOLE,USA,0,42.92,23.84,20.08,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,FiDs1,,2.8,False,0.0,0,0,0,1,0,0,0,0,0,0,,2.8
2,3T,,4.0,False,-3.0,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,,1.0
3,3LoTh,,5.0,False,0.0,0,0,0,0,0,0,0,0,1,-1,,5.0
4,FCCoSp2,,2.5,False,-0.18,0,-1,-1,-1,-1,0,-2,-1,0,-1,,2.32
5,2Tw3,,4.0,False,-0.06,0,-1,-1,0,0,0,-1,0,0,0,,3.94
6,3Li2,,3.0,False,0.0,0,1,0,0,0,0,0,0,0,0,,3.0
7,CiSt2,,2.3,False,0.1,1,1,0,0,0,0,0,0,1,1,,2.4
8,PCoSp2,,3.5,False,-0.12,0,0,-1,0,1,0,-1,-1,0,0,,3.38
,,,27.1,,,,,,,,,,,,,,23.84
,Program Components,,,,Factor
,Skating Skills ,,,,0.8,5.25,5.0,5.0,5.25,4.75,5.0,5.0,5.0,5.5,5.0,,5.1
,Transition / Linking Footwork ,,,,0.8,5.0,4.5,4.75,4.75,4.25,4.75,4.5,4.75,4.75,4.75,,4.75
,Performance / Execution ,,,,0.8,5.25,4.75,4.75,5.5,4.5,5.0,5.0,4.75,5.5,5.25,,5.1
,Choreography / Composition ,,,,0.8,5.0,5.0,5.0,5.5,4.75,5.0,4.75,5.0,5.25,5.5,,5.05
,Interpretation ,,,,0.8,5.0,4.75,4.75,5.25,4.5,5.25,5.0,5.0,5.25,5.25,,5.1
,,,,,,,,,,,,,,,,,20.08
Deduction,Falls,-1.0
