ISU Grand Prix Final 2013-14,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Aliona SAVCHENKO / Robin SZOLKOWY GER  5,147.57  74.36,,73.21,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3FTh  5.50  1.60 3 3 2,2 2 3 2,,2 2,7.10,
2 3T+3T+SEQ  6.56  1.30 1 2 2,2 2 2 2,,2 1,7.86,
3 BoDs4  4.50  1.50 2 2 2,3 2 3 2,,2 2,6.00,
4 CCoSp3  3.00  0.79 2 2 1,2 1 2 1,,2 1,3.79,
"",,,Info,,Info
5 ChSq1  2.00  1.40 2 1 2,2 2 2 2,,2 2,3.40,
6 3Tw3  6.38 x  0.90 1 0 1,2 2 2 0,,1 2,7.28,
7 2A  3.63 x  0.14 0 0 0,1 0 1 0,,0 1,3.77,
8 5RLi4  7.70 x  1.30 2 1 1,2 3 2 2,,2 2,9.00,
9 4Li4  4.40 x  1.29 3 1 2,3 3 3 2,,2 3,5.69,
10 PCoSp4  4.50  0.57 1 1 1,2 1 2 1,,1 1,5.07,
11 5ALi4  7.15 x  1.50 3 1 2,2 2 3 2,,2 2,8.65,
12 3STh  4.95 x  1.80 3 2 2,3 3 3 2,,2 3,6.75,
60.27,,,,74.36,
Program Components Factor,,,,,
Skating Skills  1.60 9.25 8.50 9.00,9.25 9.00 9.50 9.00,,9.50 8.75,9.11,
Transition / Linking Footwork  1.60 9.00 8.25 8.75,9.00 8.75 9.50 9.25,,9.25 8.75,8.96,
Performance / Execution  1.60 10.00 8.25 9.00,9.50 9.00 9.75 9.25,,9.50 9.00,9.29,
Choreography / Composition  1.60 9.50 8.50 8.75,9.25 9.25 10.00 9.25,,9.25 9.00,9.18,
Interpretation  1.60 9.25 8.50 9.00,9.25 9.50 9.75 9.00,,9.50 9.00,9.21,
Judges Total Program Component Score (factored),,,,73.21,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Tatiana VOLOSOZHAR / Maxim TRANKOV RUS  6,141.18  67.96,,74.22,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Tw4  6.20  2.10 3 3 3,3 3 3 3,,3 3,8.30,
2 3S  4.20 -1.70 -2 -2 -3,-2 -3 -2 -3,,-2 -3,2.50,
3 3T+COMBO  4.10 -1.60 -2 -3 -3,-3 -2 -2 -2,,-2 -2,2.50,
4 FiDs3  3.20  1.50 3 2 2,2 2 3 2,,2 2,4.70,
5 FCCoSp4  3.50  1.07 2 2 3,2 2 1 3,,2 2,4.57,
6 3LoTh  5.50 x  2.00 2 2 3,3 3 3 3,,3 3,7.50,
7 ChSq1  2.00  1.40 2 2 2,2 2 2 2,,2 2,3.40,
8 3STh  4.95 x  2.10 3 3 3,3 2 3 3,,3 3,7.05,
9 5RLi4  7.70 x  1.40 2 2 2,2 2 2 2,,2 2,9.10,
10 PCoSp2  3.50  0.79 2 2 1,1 2 1 2,,1 2,4.29,
11 5BLi4  7.15 x  1.50 2 3 2,2 2 2 3,,1 2,8.65,
12 3Li4  4.40 x  1.00 2 3 2,2 3 1 2,,1 2,5.40,
56.40,,,,67.96,
Program Components Factor,,,,,
Skating Skills  1.60 9.50 9.50 9.25,9.25 9.50 9.00 9.25,,9.50 9.50,9.39,
