11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
23,Abigail PIETERSEN,RSA,0,49.09,24.28,25.81,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,FCSp1,,1.7,False,0.0,0,0,0,0,0,0,0,0,0,0,-1,,1.7
2,2A,,3.3,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.2
3,1Lo,,0.5,False,-0.02,0,-1,0,0,0,-1,0,0,0,-2,-2,,0.48
4,2Lz+2T,,3.2,False,0.0,0,0,0,0,0,-1,0,0,0,-1,-1,,3.2
5,2F+2T,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,0,0,,3.0
6,LSp1,,1.5,False,-0.25,-2,0,-1,0,-2,-1,-1,-2,0,-1,-2,,1.25
7,SpSq4,,3.4,False,-0.23,0,0,-1,0,0,-1,0,0,-1,-1,-1,,3.17
8,2S,,1.43,True,0.0,0,0,0,0,0,-1,0,0,0,0,0,,1.43
9,FSSp1,,1.7,False,-0.25,-1,-1,-1,0,0,-1,-1,0,-1,-1,-1,,1.45
10,2T,,1.43,True,0.0,0,0,0,0,0,0,0,0,0,0,0,,1.43
11,2F,,1.87,True,-0.1,0,0,0,0,-1,-1,-1,0,0,0,-1,,1.77
12,SlSt2,,2.3,False,-0.1,0,0,-1,0,0,0,-1,0,-1,-1,-1,,2.2
13,CCoSp1,,2.0,False,0.0,0,0,0,0,0,0,-1,0,0,0,0,,2.0
,,,27.33,,,,,,,,,,,,,,,24.28
,Program Components,,,,Factor
,Skating Skills ,,,,1.6,4.0,3.25,3.75,3.5,3.0,3.75,3.5,3.5,3.25,3.0,3.75,,3.5
,Transition / Linking Footwork ,,,,1.6,3.25,2.75,3.25,2.75,2.5,3.0,2.75,3.0,3.0,2.0,2.75,,2.92
,Performance / Execution ,,,,1.6,3.5,3.25,3.75,3.5,2.75,3.25,3.0,3.0,3.0,2.75,4.25,,3.25
,Choreography / Composition ,,,,1.6,3.75,3.0,3.5,3.25,3.0,3.5,2.75,3.0,3.25,2.75,3.75,,3.25
,Interpretation ,,,,1.6,3.5,3.25,3.5,3.5,2.75,3.25,2.5,3.0,3.0,2.5,3.75,,3.21
,,,,,,,,,,,,,,,,,,25.81
Deduction,Falls,-1.0
