11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Lesley HAWKER,CAN,0,97.17,54.71,42.46,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,3Lz+2T+2Lo,,8.8,False,0.0,0,0,-1,0,0,0,0,0,0,0,-1,,8.8
2,2A,,3.3,False,0.0,0,0,0,0,0,0,0,1,0,1,1,,3.3
3,CoSp3,,2.5,False,-0.05,0,0,-1,0,0,0,0,0,-1,-1,0,,2.45
4,3F,,5.5,False,0.0,0,0,0,0,0,0,0,0,0,1,0,,5.5
5,SpSq4,,3.4,False,0.17,0,1,0,0,0,0,1,0,0,0,-1,,3.57
6,3Lz,,6.6,True,0.17,1,0,0,0,0,1,0,1,0,1,1,,6.77
7,3F+2T<,,6.49,True,-2.0,-2,-2,-3,-2,-2,-2,-1,-2,-2,-2,-2,,4.49
8,FSSp3,,2.3,False,-0.1,-1,-1,0,0,-1,0,0,1,0,0,-1,,2.2
9,FCSp3,,2.3,False,-0.05,-1,0,0,0,0,0,-1,0,0,0,0,,2.25
10,3S+2T,,6.38,True,0.0,0,0,-1,0,0,0,0,1,0,0,0,,6.38
11,SlSt3,,3.1,False,0.0,0,1,0,0,0,0,0,0,0,0,0,,3.1
12,3T,,4.4,True,-1.0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,,3.4
13,CCoSp2,,2.5,False,0.0,0,0,0,0,0,0,0,0,0,0,0,,2.5
,,,57.57,,,,,,,,,,,,,,,54.71
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.0,5.5,4.75,5.5,5.25,5.5,6.0,5.25,5.25,5.5,5.25,,5.5
,Transition / Linking Footwork  ,,,,1.6,5.75,4.75,4.25,5.0,4.75,5.0,5.75,5.25,5.0,5.0,5.25,,5.04
,Performance / Execution  ,,,,1.6,6.0,5.5,4.5,5.5,4.75,5.5,6.25,5.0,5.25,5.25,5.0,,5.42
,Choreography / Composition  ,,,,1.6,6.0,5.25,4.75,5.25,5.0,5.25,6.25,4.75,5.25,5.0,5.25,,5.33
,Interpretation  ,,,,1.6,6.0,5.0,4.5,5.25,4.75,5.5,6.5,5.0,5.0,5.25,5.25,,5.25
,,,,,,,,,,,,,,,,,,42.46
