11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Kimmie MEISSNER,USA,0,120.26,61.1,59.16,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,3Lz+3T,,10.0,False,0.83,0,1,0,1,1,1,1,0,1,1,1,,10.83
2,2A,,3.3,False,1.0,1,1,2,1,1,1,1,1,1,2,1,,4.3
3,1F,,0.5,False,0.0,0,0,0,0,0,0,0,0,-1,-1,-2,,0.5
4,SlSt3,,3.1,False,0.58,1,1,1,1,1,2,2,2,1,2,1,,3.68
5,CCoSp4,,3.5,False,0.5,1,1,1,1,2,1,1,2,1,2,2,,4.0
6,3S,,4.95,True,0.5,0,0,2,1,0,1,0,1,1,1,0,,5.45
7,SpSq4,,3.4,False,0.83,1,0,1,1,0,1,1,0,1,2,1,,4.23
8,3Lo,,5.5,True,0.5,0,0,2,0,0,1,1,1,1,1,0,,6.0
9,SSp3,,1.8,False,-0.05,0,-1,0,0,0,0,-1,0,1,-1,-1,,1.75
10,FCSp3,,2.3,False,0.17,0,0,0,0,1,0,1,0,1,1,0,,2.47
11,3Lz,,6.6,True,0.33,0,0,0,0,1,1,0,1,1,1,1,,6.93
12,2A+2T+2Lo,,6.71,True,0.33,0,0,1,0,0,0,1,1,1,1,0,,7.04
13,CCoSp4,,3.5,False,0.42,1,1,1,0,1,1,0,1,1,1,0,,3.92
,,,55.16,,,,,,,,,,,,,,,61.1
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.0,7.75,7.5,7.5,7.25,8.0,7.5,7.5,7.25,8.0,7.5,,7.46
,Transition / Linking Footwork  ,,,,1.6,6.75,7.25,7.25,7.25,7.0,7.5,7.25,7.25,7.0,7.5,7.0,,7.17
,Performance / Execution  ,,,,1.6,6.75,7.5,7.5,7.5,7.25,7.75,7.75,7.25,7.25,7.5,7.5,,7.46
,Choreography / Composition  ,,,,1.6,7.0,7.5,7.5,7.5,7.25,7.75,7.5,7.0,7.0,7.75,7.25,,7.38
,Interpretation  ,,,,1.6,7.0,7.75,7.5,7.5,7.5,8.0,7.75,7.25,7.0,8.0,7.0,,7.5
,,,,,,,,,,,,,,,,,,59.16
