11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
17,Emily NAPHTAL,MEX,0,64.6,33.32,32.28,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,3Lz,,6.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.0
2,2A+2T+2Lo,,6.1,False,-0.12,0,0,-1,0,0,0,-1,0,0,0,0,,5.98
3,2S,,1.3,False,0.0,0,0,0,0,0,-1,0,0,0,-1,0,,1.3
4,LSp4,,2.6,False,0.5,1,1,1,1,1,1,1,2,0,1,1,,3.1
5,2Lo,,1.5,False,0.0,0,0,0,0,0,0,0,0,0,1,0,,1.5
6,1F+2T,,1.8,False,0.0,0,0,0,0,0,0,-1,0,0,0,0,,1.8
7,CCoSp3,,3.0,False,0.42,0,1,1,1,1,1,1,2,0,1,1,,3.42
8,SlSt3,,3.1,False,0.0,0,0,0,0,0,0,0,1,0,0,0,,3.1
9,3S<,,1.43,True,-0.6,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-3,,0.83
10,SpSq4,,3.4,False,0.17,0,1,0,0,1,0,0,0,0,1,0,,3.57
11,2F,,1.87,True,0.0,0,0,0,0,0,0,0,0,0,1,0,,1.87
12,CCoSp1,,2.0,False,-0.4,-1,-1,0,-1,-1,-2,-2,0,-2,-2,-2,,1.6
13,FCSp3,,2.3,False,-0.05,-1,0,-2,0,0,0,0,1,0,-1,-1,,2.25
,,,36.4,,,,,,,,,,,,,,,33.32
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,4.25,4.25,4.25,4.25,4.25,4.25,4.0,4.25,4.25,4.5,3.5,,4.25
,Transition / Linking Footwork  ,,,,1.6,4.0,3.75,4.0,3.5,3.75,4.0,3.25,3.75,4.0,4.0,4.25,,3.83
,Performance / Execution  ,,,,1.6,4.25,4.25,4.25,3.75,4.0,4.5,3.5,4.0,4.25,4.25,4.0,,4.13
,Choreography / Composition  ,,,,1.6,4.0,4.0,4.25,3.75,3.75,4.75,3.25,4.25,4.25,4.0,4.0,,4.0
,Interpretation  ,,,,1.6,4.0,4.0,4.25,3.75,3.75,4.25,3.0,4.25,4.0,4.25,4.5,,3.96
,,,,,,,,,,,,,,,,,,32.28
Deduction,Falls,-1.0
