11
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
14,Chae-Hwa KIM,KOR,0,74.15,36.55,38.6,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,Ref,Scores of Panel
1,3T+2T,,5.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,,5.3
2,3Lo,,5.0,False,0.0,0,-1,0,0,0,0,0,0,0,0,0,,5.0
3,FCSp3,,2.3,False,0.0,0,0,0,0,1,0,0,0,0,-1,0,,2.3
4,3S,,4.5,False,-2.17,-2,-3,-2,-2,-2,-2,-3,-3,-2,-2,-3,,2.33
5,2A+2T,,4.6,False,0.0,0,1,0,0,0,0,0,0,0,1,0,,4.6
6,CUSp3,,2.3,False,-0.25,0,0,-1,-1,0,-2,-2,-1,-1,-1,-1,,2.05
8,SpSq4,,3.4,False,0.0,0,0,0,0,0,0,1,0,0,1,0,,3.4
9,3T,,4.4,True,-2.0,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2.4
10,CCoSp3,,3.0,False,0.0,0,0,0,0,1,0,-1,0,0,1,-1,,3.0
11,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,0,0,,2.3
12,3S<+SEQ,,1.14,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.14
13,2A,,3.63,True,-1.4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,2.23
14,FSSp1,,1.7,False,-0.2,0,0,0,-2,-2,-1,-1,0,0,-1,-1,,1.5
,,,43.57,,,,,,,,,,,,,,,36.55
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,5.25,4.75,4.75,5.5,5.0,5.25,5.0,5.25,5.5,6.0,5.25,,5.13
,Transition / Linking Footwork  ,,,,1.6,5.0,4.5,4.5,4.5,4.5,4.5,4.25,4.75,5.25,4.75,4.75,,4.58
,Performance / Execution  ,,,,1.6,5.0,4.5,4.75,5.25,4.75,4.75,4.5,4.75,5.25,5.25,4.5,,4.83
,Choreography / Composition  ,,,,1.6,5.0,4.25,4.75,5.0,4.75,4.75,4.75,5.0,5.25,5.5,5.0,,4.83
,Interpretation  ,,,,1.6,5.0,4.5,4.75,5.25,4.5,4.5,4.25,5.0,5.25,5.25,4.75,,4.75
,,,,,,,,,,,,,,,,,,38.6
Deduction,Falls,-1.0
