12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Jamal OTHMAN,SUI,0,106.27,50.85,56.42,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz+2T,,7.3,False,-2.14,-2,-2,-1,-3,0,-2,-2,-2,-2,-3,-2,-2,,5.16
2,3Lo,,5.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.0
3,CiSt1,,1.8,False,0.29,0,1,0,1,0,0,1,0,0,1,1,1,,2.09
4,2F,,1.7,False,0.14,0,0,0,0,1,1,0,0,0,0,1,1,,1.84
5,3F,e,5.5,False,-1.14,-1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,,4.36
6,USp4,,2.4,False,0.5,0,1,1,1,1,1,0,1,1,1,1,1,,2.9
7,CoSp4,,3.0,False,0.64,1,1,1,1,0,1,1,1,1,2,2,2,,3.64
8,1F,,0.55,True,-0.04,0,0,-1,-1,0,0,-1,0,-1,-2,-1,0,,0.51
9,3Lz+2T+2Lo,,9.68,True,-0.14,0,-1,0,0,1,0,0,0,-1,0,0,0,,9.54
10,3S,,4.95,True,0.14,0,0,0,0,1,0,0,1,0,1,0,0,,5.09
11,CCoSp4,,3.5,False,0.29,0,0,1,0,1,1,0,0,1,1,1,1,,3.79
12,2A,,3.85,True,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,3.85
13,SlSt3,,3.1,False,0.07,0,0,0,1,1,0,0,0,0,1,0,0,,3.17
14,FCoSp4,,3.0,False,-0.09,0,0,-1,-1,0,0,0,0,-1,0,-1,0,,2.91
,,,55.33,,,,,,,,,,,,,,,,50.85
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,5.25,6.0,5.75,5.0,4.5,5.75,5.75,5.75,5.5,5.75,5.75,6.25,,5.68
,Transition / Linking Footwork  ,,,,2.0,5.0,5.25,5.5,5.25,4.75,5.5,5.5,5.75,5.25,5.5,5.25,5.75,,5.39
,Performance / Execution  ,,,,2.0,5.5,6.25,5.75,5.5,5.0,5.75,5.25,5.75,5.25,5.25,5.75,5.75,,5.61
,Choreography / Composition  ,,,,2.0,5.25,5.5,5.5,5.75,5.0,5.75,5.5,6.0,5.75,5.5,5.75,6.5,,5.71
,Interpretation  ,,,,2.0,5.5,5.75,5.5,5.75,4.75,6.0,5.75,6.0,5.75,5.5,6.0,6.0,,5.82
,,,,,,,,,,,,,,,,,,,56.42
Deduction,Falls,-1.0
