9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
34,Yasmine Kimiko YAMADA,SUI,4,43.65,23.91,19.74,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3T+3T<<,<<,5.6,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.5
2,3Lo,,5.1,False,-0.7,-1,-2,-1,-1,0,-1,0,-1,-2,,4.4
3,CCoSp3p4,,3.5,False,0.36,0,1,1,0,1,0,2,1,1,,3.86
4,2A,,3.63,True,0.5,1,1,1,1,1,0,2,1,1,,4.13
5,FCSp3,,2.8,False,0.0,0,0,0,0,0,0,0,1,-1,,2.8
6,LSp3,,2.4,False,0.29,0,0,1,0,1,1,1,0,1,,2.69
7,StSq2,,2.6,False,-0.07,0,-1,0,0,1,0,1,-1,-1,,2.53
,,,25.63,,,,,,,,,,,,,23.91
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.75,5.5,4.5,4.75,5.5,5.25,5.75,5.0,4.75,,5.07
,Transition / Linking Footwork  ,,,,0.8,4.5,5.0,4.75,4.75,5.5,4.5,4.75,4.25,4.5,,4.68
,Performance / Execution  ,,,,0.8,4.75,4.75,4.75,5.0,5.5,5.25,5.5,5.25,5.0,,5.07
,Choreography / Composition  ,,,,0.8,4.75,5.25,5.0,5.0,5.5,5.0,5.0,4.5,4.75,,4.96
,Interpretation  ,,,,0.8,5.0,5.0,5.0,4.75,5.5,5.0,5.25,4.25,4.25,,4.89
,,,,,,,,,,,,,,,,19.74
