ISU World Championships 2014,,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Anna CAPPELLINI / Luca LANOTTE ITA  31,69.70  33.77,,35.93,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.00  1.14 2 3 2,2 2 2 3,,3 2,7.14,
2 1FS4+kpYYY  7.00  0.71 2 1 1,1 1 2 2,,2 1,7.71,
3 2FS2+kpNTY  5.00  0.50 1 1 1,1 0 1 1,,2 1,5.50,
4 NtCiSt3  6.50  1.71 2 2 1,2 1 2 2,,2 -1,8.21,
Info,,,Info,,Info
5 RoLi4  4.00  1.21 2 3 2,3 2 3 2,,3 2,5.21,
28.50,,,,33.77,
Program Components Factor,,,,,
Skating Skills  0.80 8.75 9.00 8.75,8.50 8.50 9.00 8.75,,9.50 8.75,8.79,
Linking Footwork / Movement  0.70 8.75 9.25 8.50,8.75 8.50 8.50 8.75,,9.50 8.25,8.71,
Performance  0.70 9.50 9.50 8.75,9.00 8.75 9.25 9.00,,9.75 9.00,9.14,
Choreography  0.80 9.25 9.50 8.50,9.25 8.50 8.75 9.25,,9.50 9.00,9.07,
Interpretation / Timing  1.00 9.50 9.50 8.75,9.25 8.50 8.75 9.25,,9.75 9.00,9.14,
Judges Total Program Component Score (factored),,,,35.93,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Kaitlyn WEAVER / Andrew POJE CAN  33,69.20  33.50,,35.70,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.00  1.00 1 2 2,2 2 2 3,,2 2,7.00,
2 1FS3+kpYYN  6.00  0.57 1 1 1,1 1 1 2,,1 2,6.57,
3 2FS3+kpYTY  6.00  0.64 1 1 1,1 2 1 2,,1 2,6.64,
4 NtMiSt3  6.50  1.86 2 1 2,3 2 2 2,,2 1,8.36,
5 CuLi4  4.00  0.93 1 2 2,2 3 2 2,,2 1,4.93,
28.50,,,,33.50,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 8.50 8.50,8.75 9.00 9.00 9.25,,8.75 9.25,8.82,
Linking Footwork / Movement  0.70 7.50 8.25 8.25,8.75 9.25 9.00 9.50,,8.50 9.25,8.75,
Performance  0.70 8.00 8.50 8.75,9.00 9.25 9.25 9.50,,9.00 9.25,9.00,
Choreography  0.80 7.75 8.25 8.50,9.00 9.50 9.25 9.50,,8.75 9.50,8.96,
Interpretation / Timing  1.00 8.25 8.25 9.00,9.00 9.25 9.25 9.50,,9.00 9.50,9.04,
Judges Total Program Component Score (factored),,,,35.70,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Nathalie PECHALAT / Fabian BOURZAT FRA  28,68.20  31.85,,36.35,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw3  5.00  0.57 2 1 0,1 1 1 2,,1 1,5.57,
2 NtDiSt3  6.50  1.86 2 2 1,2 2 2 2,,2 1,8.36,
3 1FS4+kpYYY  7.00  0.14 0 -1 0,1 0 -1 1,,1 1,7.14,
4 2FS2+kpNTY  5.00  0.64 1 1 0,2 2 1 1,,1 2,5.64,
5 RoLi4  4.00  1.14 1 3 1,2 2 3 3,,3 2,5.14,
27.50,,,,31.85,
Program Components Factor,,,,,
