ISU World Figure Skating Championships 2010,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Daisuke TAKAHASHI JPN  24,168.40  81.90,,86.50,0.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 4F< <  5.50 -1.60 -1 -1 -1,-2 -2 -3 -3,,-2 -2,3.90,
2 3A+2T  9.50  1.60 2 2 1,2 1 2 2,,1 2,11.10,
3 3Lo  5.00  1.20 1 1 1,2 0 3 2,,1 2,6.20,
4 FCSSp4  3.00  0.10 0 0 1,1 0 1 0,,1 0,3.10,
"",Info,,,,Info
5 CiSt4  3.90  2.00 2 2 2,2 0 3 3,,2 2,5.90,
6 3F+3T  10.45 x -0.20 0 0 0,-1 0 0 -1,,0 -1,10.25,
7 3S  4.95 x  0.00 0 0 0,0 0 0 0,,-1 1,4.95,
8 3A  9.02 x  2.00 2 1 3,2 2 2 2,,2 2,11.02,
9 3Lz !  6.60 x  0.00 1 0 -1,-1 0 1 1,,0 -1,6.60,
10 2A+2T  5.28 x  0.20 0 0 1,0 0 1 0,,1 0,5.48,
11 FCCoSp4  3.50  0.10 0 0 1,1 0 1 0,,1 0,3.60,
12 SlSt4  3.90  1.80 2 1 2,2 1 3 2,,2 2,5.70,
13 CCoSp4  3.50  0.60 1 1 1,2 0 2 2,,2 1,4.10,
74.10,,,,81.90,
Program Components Factor,,,,,
Skating Skills  2.00 8.00 9.50 8.50,9.00 8.75 9.00 8.75,,8.75 8.75,8.70,
Transition / Linking Footwork  2.00 8.25 8.75 8.50,8.00 8.50 7.25 8.50,,8.25 8.50,8.45,
Performance / Execution  2.00 8.00 9.50 8.50,8.25 8.75 9.00 8.75,,8.50 8.50,8.60,
Choreography / Composition  2.00 8.25 9.25 8.75,8.50 8.75 8.25 8.75,,8.50 8.75,8.70,
Interpretation  2.00 8.25 9.25 8.75,8.50 8.75 8.50 8.75,,8.75 9.00,8.80,
Judges Total Program Component Score (factored),,,,86.50,
Deductions:,,,,0.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Jump take off with wrong edge (short)",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Patrick CHAN CAN  22,159.42  78.02,,82.40,-1.00,
"# Executed Base GOE",The Judges Panel,,,Scores,
Elements Value,(in random order),,,of Panel,
1 3A+2T  9.50 -1.68 -1 -1 -1,-1 -2 -2 -1,,-1 -1,7.82,
2 3F+3T  9.50  0.80 2 1 1,1 0 0 1,,1 2,10.30,
3 3Lz  6.00  0.40 1 0 1,1 0 0 0,,1 2,6.40,
4 CiSt3  3.30  0.80 2 2 1,2 1 1 1,,2 3,4.10,
5 FSSp4  3.00  0.50 1 1 1,1 1 1 1,,2 1,3.50,
6 3A  9.02 x  1.60 2 2 2,1 1 0 2,,2 1,10.62,
7 3Lz+2T+2Lo  9.68 x  1.20 2 1 1,1 2 1 1,,1 2,10.88,
8 CSSp4  3.00  0.70 2 1 2,2 1 0 1,,2 1,3.70,
9 3Lo  5.50 x -3.00 -3 -3 -3,-3 -3 -3 -2,,-3 -3,2.50,
10 3S  4.95 x -1.60 -1 -2 -2,-2 -2 -2 -1,,-1 -2,3.35,
11 2A  3.85 x  1.00 2 1 1,1 1 0 0,,2 1,4.85,
12 SlSt4  3.90  1.80 2 2 3,2 1 1 2,,2 3,5.70,
13 CCoSp4  3.50  0.80 2 2 2,1 1 1 2,,2 2,4.30,
74.70,,,,78.02,
Program Components Factor,,,,,
