ISU World Figure Skating Championships 2010,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
1 Yu-Na KIM KOR  15,130.49  66.45,,,65.04,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+3T  10.00  2.20 1 3 3,2 2 1 2,,,3 2,12.20,
2 3F  5.50  2.00 2 2 2,2 1 2 2,,,2 2,7.50,
3 2A+2T+2Lo  6.30  1.40 2 2 1,0 0 2 2,,,1 1,7.70,
4 FCoSp4  3.00  0.50 1 1 1,1 1 0 3,,,1 2,3.50,
"",,,Info,,,Info
5 SpSq4  3.40  1.40 1 1 2,1 2 2 3,,,1 1,4.80,
6 2A+3T  7.50  2.00 2 2 3,2 2 2 3,,,2 1,9.50,
7 3S  4.95 x -3.00 -3 -3 -3,-3 -3 -2 -3,,,-3 -3,1.95,
8 3Lz  6.60 x  1.40 0 2 1,2 1 1 2,,,2 2,8.00,
9 SlSt3  3.30  0.80 1 3 1,1 1 2 2,,,2 2,4.10,
10 A  0.00 x  0.00 - - -,- - - -,,,- -,0.00,
11 FSSp4  3.00  0.10 0 1 0,1 0 0 2,,,0 1,3.10,
12 CCoSp4  3.50  0.60 1 2 1,2 1 1 2,,,1 2,4.10,
57.05,,,,,66.45,
Program Components Factor,,,,,,
Skating Skills  1.60 8.00 8.50 8.75,7.75 8.75 8.25 8.50,,7.50,8.25,8.35,
Transition / Linking Footwork  1.60 7.25 7.75 7.75,7.50 8.75 8.00 8.00,,7.25,8.00,7.75,
Performance / Execution  1.60 7.00 8.75 7.75,7.00 8.00 8.00 7.75,,7.75,8.25,7.95,
Choreography / Composition  1.60 7.75 8.00 8.50,7.75 8.75 8.25 8.25,,7.75,8.25,8.15,
Interpretation  1.60 7.00 8.75 8.50,7.50 8.50 8.50 8.00,,8.25,8.50,8.45,
Judges Total Program Component Score (factored),,,,,65.04,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
2 Mao ASADA JPN  20,129.50  67.02,,,62.48,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 3A  8.20  0.60 1 2 1,-1 0 0 1,,,0 1,8.80,
2 3A<+2T <  4.80 -0.48 0 0 -1,0 -2 -1 -1,,,-1 2,4.32,
3 3F+2Lo  7.00  0.20 0 0 0,1 1 1 0,,,0 1,7.20,
4 FSSp4  3.00  0.40 0 0 1,1 1 1 1,,,1 2,3.40,
5 SpSq4  3.40  1.60 1 2 1,1 2 1 2,,,3 3,5.00,
6 3Lo  5.50 x  0.80 1 1 1,1 1 1 0,,,0 2,6.30,
7 3F+2Lo+2Lo  9.35 x  0.00 2 -1 0,1 0 0 0,,,-1 2,9.35,
8 3T  4.40 x  1.00 1 1 0,1 1 1 1,,,1 2,5.40,
9 2A  3.85 x  1.40 2 2 1,1 2 1 1,,,1 2,5.25,
10 FCoSp4  3.00  0.50 0 1 1,1 2 1 1,,,1 2,3.50,
11 SlSt3  3.30  0.90 1 2 1,2 2 2 2,,,3 2,4.20,
12 CCoSp4  3.50  0.80 2 1 0,2 1 1 2,,,2 3,4.30,
59.30,,,,,67.02,
Program Components Factor,,,,,,
Skating Skills  1.60 8.00 8.25 7.50,8.25 8.25 7.75 8.50,,8.50,8.25,8.25,
