Trophee Eric Bompard 2006,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
1 Albena DENKOVA / Maxim STAVISKI,BUL  61.15  31.00,,,30.15,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 NtMiTw4  3.30  0.50,1 1 1 1 0 1 1 1,,1,1 - -,3.80
2 NtMiSt4  4.30  0.70,2 2 2 1 1 1 1 1,,2,1 - -,5.00
3 SlLi4  4.00  1.00,2 2 2 1 2 2 2 2,,2,2 - -,5.00
4 Sp4  4.70  0.60,1 1 2 0 1 2 1 1,,1,2 - -,5.30
5 DiSt3  6.20  1.20,1 1 2 1 1 1 1 2,,1,1 - -,7.40
6 RoLi4  4.00  0.50,1 1 1 0 1 2 1 1,,0,2 - -,4.50
26.50,,,,,31.00
Program Components Factor,,,,,
Skating Skills  0.80,7.75 8.00 8.25 8.25 7.75 8.00 7.75 8.25,,7.75,8.00 - -,7.95
Linking Footwork / Movement  0.80,7.75 7.75 8.00 8.00 7.50 8.00 7.50 8.25,,7.50,7.75 - -,7.80
Performance  0.60,8.00 8.00 8.50 8.50 7.75 7.75 7.75 8.25,,7.75,7.75 - -,7.95
Choreography  0.60,8.25 8.25 8.25 8.00 7.75 7.75 7.75 8.25,,7.50,7.75 - -,8.05
Interpretation / Timing  1.00,8.00 8.25 8.00 8.50 7.75 7.75 7.75 8.50,,8.25,7.75 - -,7.95
Judges Total Program Component Score (factored),,,,,30.15
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
2 Isabelle DELOBEL / Olivier SCHOENFELDER,FRA  59.25  30.00,,,29.25,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 NtMiTw4  3.30  0.60,2 1 1 1 1 1 1 2,,1,0 - -,3.90
2 NtMiSt4  4.30  0.50,1 1 2 1 0 1 1 1,,1,1 - -,4.80
3 Sp3  4.00  0.40,1 1 0 1 1 2 0 1,,2,1 - -,4.40
4 SlLi4  4.00  0.90,2 2 2 0 1 2 1 2,,2,1 - -,4.90
5 DiSt3  6.20  1.00,1 1 1 0 0 1 1 1,,2,1 - -,7.20
6 CuLi4  4.00  0.80,2 1 2 1 1 2 1 2,,2,2 - -,4.80
25.80,,,,,30.00
Program Components Factor,,,,,
Skating Skills  0.80,8.00 7.50 8.00 7.75 7.50 7.75 7.50 8.25,,8.00,7.75 - -,7.75
Linking Footwork / Movement  0.80,7.25 7.25 7.50 7.50 7.50 7.75 7.75 8.25,,8.00,7.50 - -,7.55
Performance  0.60,7.75 7.50 8.00 7.75 7.50 7.50 7.50 8.25,,7.75,7.50 - -,7.65
Choreography  0.60,7.75 7.75 7.75 7.50 7.75 7.50 7.50 8.50,,7.50,7.75 - -,7.70
Interpretation / Timing  1.00,8.00 7.75 7.75 7.75 7.75 7.75 7.50 8.50,,8.00,7.50 - -,7.80
Judges Total Program Component Score (factored),,,,,29.25
Deductions:,,,,,0.00
"",Total Total,,,Total,Total
"",NOC Segment Element,,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score Score,,,Score (factored),
"",= +,,,+,-
3 Federica FAIELLA / Massimo SCALI,ITA  54.76  27.60,,,27.16,0.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 DiSt3  6.20  1.00,1 1 2 1 1 1 1 1,,1,1 - -,7.20
2 CuLi4  4.00  0.50,1 1 2 0 1 1 1 1,,2,1 - -,4.50
3 CoSp2  3.50  0.20,1 0 0 1 1 1 0 0,,2,1 - -,3.70
4 RoLi4  4.00  0.50,2 2 1 0 1 0 0 1,,1,1 - -,4.50
5 NtMiTw4  3.30  0.20,1 0 0 0 0 1 1 0,,-1,0 - -,3.50
6 NtMiSt3  3.80  0.40,1 0 1 1 0 1 1 1,,0,0 - -,4.20
24.80,,,,,27.60
Program Components Factor,,,,,
Skating Skills  0.80,6.50 7.50 7.50 7.25 7.00 7.00 7.00 7.25,,6.75,6.75 - -,7.15
Linking Footwork / Movement  0.80,5.50 7.25 7.25 7.00 6.75 7.25 6.75 7.25,,6.75,6.50 - -,7.05
Performance  0.60,6.00 7.50 7.75 7.25 7.00 7.00 6.75 7.25,,6.75,6.50 - -,7.10
Choreography  0.60,6.25 7.50 7.50 7.00 7.25 6.75 6.75 7.50,,7.25,6.50 - -,7.15
Interpretation / Timing  1.00,6.25 7.75 7.50 7.25 7.25 7.25 6.75 7.50,,7.25,6.50 - -,7.25
Judges Total Program Component Score (factored),,,,,27.16
Deductions:,,,,,0.00
Trophee Eric Bompard 2006,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
"",NOC Segment Element,,Program  Component,Deductions
Rank Name,,,,
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Anna CAPPELLINI / Luca LANOTTE,ITA  49.58  26.50,,23.08,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 NtMiTw4  3.30  0.20,1 1 0 1 0 0 0 1,,-1 0 - -,3.50
2 NtMiSt3  3.80  0.20,1 0 0 1 0 0 1 1,,1 0 - -,4.00
3 SlLi4  4.00  0.60,2 0 1 0 1 1 1 2,,1 0 - -,4.60
4 Sp3  4.00  0.30,1 0 1 0 0 1 0 1,,1 0 - -,4.30
5 DiSt2  5.40  0.20,0 1 0 0 0 0 0 1,,0 1 - -,5.60
6 RoLi4  4.00  0.50,1 1 1 1 1 0 1 1,,1 1 - -,4.50
24.50,,,,26.50
Program Components Factor,,,,
Skating Skills  0.80,5.50 5.75 6.25 6.50 6.00 6.00 6.25 6.50,,6.00 5.75 - -,6.05
Linking Footwork / Movement  0.80,5.00 5.50 6.00 6.00 5.75 6.00 6.50 6.50,,6.25 5.50 - -,5.95
Performance  0.60,5.25 5.75 6.75 6.25 6.00 6.25 6.50 6.50,,6.25 5.50 - -,6.20
Choreography  0.60,5.50 5.75 6.50 6.25 5.75 6.25 6.25 6.50,,7.00 5.75 - -,6.10
Interpretation / Timing  1.00,5.50 5.75 6.00 6.50 6.25 6.50 6.00 6.75,,7.00 5.50 - -,6.10
Judges Total Program Component Score (factored),,,,23.08
Deductions:,,,,0.00
"",Total Total,,Total,Total
"",NOC Segment Element,,Program  Component,Deductions
Rank Name,,,,
"",Code Score Score,,Score (factored),
"",= +,,+,-
5 Nathalie PECHALAT / Fabian BOURZAT,FRA  49.23  25.20,,24.03,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 Sp3  4.00  0.40,1 1 1 1 1 1 0 0,,1 1 - -,4.40
2 NtMiTw3  2.80 -0.50,-1 0 -1 -2 -2 -1 -1 -1,,-2 -1 - -,2.30
3 NtMiSt3  3.80  0.10,1 -1 0 0 0 0 0 1,,0 1 - -,3.90
4 SlLi3  3.50  0.40,1 1 2 0 0 0 1 1,,1 1 - -,3.90
5 DiSt2  5.40  0.80,1 1 1 1 1 0 0 1,,2 1 - -,6.20
6 RoLi4  4.00  0.50,1 1 1 0 1 1 1 1,,2 1 - -,4.50
23.50,,,,25.20
Program Components Factor,,,,
Skating Skills  0.80,5.50 6.00 6.50 6.50 6.25 6.00 6.50 6.50,,6.25 6.50 - -,6.25
Linking Footwork / Movement  0.80,5.75 6.00 6.25 6.50 6.00 6.25 6.75 6.50,,6.25 6.25 - -,6.20
Performance  0.60,5.25 6.25 6.75 6.25 6.50 6.25 6.50 6.25,,6.50 6.50 - -,6.35
Choreography  0.60,5.75 6.25 6.75 6.50 6.25 6.25 6.50 6.50,,6.50 6.50 - -,6.35
Interpretation / Timing  1.00,5.50 6.50 6.50 6.50 6.50 6.25 6.50 6.75,,7.00 6.50 - -,6.45
Judges Total Program Component Score (factored),,,,24.03
Deductions:,,,,0.00
"",Total Total,,Total,Total
"",NOC Segment Element,,Program  Component,Deductions
Rank Name,,,,
"",Code Score Score,,Score (factored),
"",= +,,+,-
6 Nora HOFFMANN / Attila ELEK,HUN  47.93  25.50,,22.43,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 NtMiTw3  2.80  0.00,1 1 0 0 0 0 -1 -1,,-1 0 - -,2.80
2 NtMiSt3  3.80  0.20,1 1 -1 0 0 1 0 0,,0 0 - -,4.00
3 CoSp3  4.00  0.20,1 0 0 0 0 1 1 0,,0 1 - -,4.20
4 RoLi4  4.00  0.50,2 1 1 1 1 1 1 1,,1 1 - -,4.50
5 DiSt2  5.40  0.20,1 0 0 1 1 0 0 0,,0 0 - -,5.60
6 SlLi4  4.00  0.40,1 0 1 0 0 1 1 1,,0 1 - -,4.40
24.00,,,,25.50
Program Components Factor,,,,
Skating Skills  0.80,6.00 5.50 6.25 6.25 6.00 6.25 5.50 6.25,,6.00 6.00 - -,6.00
Linking Footwork / Movement  0.80,5.25 5.50 6.00 5.75 5.75 6.25 5.00 6.50,,5.50 5.75 - -,5.75
Performance  0.60,5.25 5.50 6.50 6.00 5.75 6.25 5.50 6.25,,5.75 5.75 - -,5.85
Choreography  0.60,5.50 5.75 6.25 6.00 6.00 6.25 5.25 6.50,,5.50 5.75 - -,5.95
Interpretation / Timing  1.00,5.50 5.75 6.25 6.25 6.00 6.25 5.50 6.50,,6.00 5.75 - -,5.95
Judges Total Program Component Score (factored),,,,22.43
Deductions:,,,,0.00
Trophee Eric Bompard 2006,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
"",NOC Segment Element,,Program  Component,Deductions
Rank Name,,,,
"",Code Score Score,,Score (factored),
"",= +,,+,-
