ISU GP NHK Trophy 2013,,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Tatiana VOLOSOZHAR / Maxim TRANKOV RUS  8,82.03  44.66,,37.37,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3Tw3  5.80  2.10 3 3 2,3 3 3 3,,3 3,7.90,
2 3T  4.10  1.70 3 2 2,3 2 2 3,,3 2,5.80,
3 3LoTh  5.00  2.10 3 3 3,3 3 3 3,,2 3,7.10,
4 BiDs4  3.50  1.40 2 2 2,2 2 2 2,,2 2,4.90,
Info,,,Info,,Info
5 PCoSp4  4.50  0.86 2 1 1,2 2 0 2,,2 2,5.36,
6 5RLi4  7.00  1.20 2 1 1,3 2 2 2,,1 2,8.20,
7 StSq4  3.90  1.50 3 2 2,2 2 2 3,,2 2,5.40,
33.80,,,,44.66,
Program Components Factor,,,,,
Skating Skills  0.80 9.50 9.25 8.25,9.75 9.50 9.00 9.75,,9.00 9.50,9.36,
Transition / Linking Footwork  0.80 9.50 9.00 8.00,9.50 8.75 8.75 9.25,,8.75 9.25,9.04,
Performance / Execution  0.80 9.75 9.50 8.50,9.75 9.00 8.75 9.75,,9.50 9.75,9.43,
Choreography / Composition  0.80 9.75 9.50 8.25,9.50 9.25 9.25 9.50,,9.50 9.50,9.43,
Interpretation  0.80 10.00 9.75 8.50,9.75 9.25 9.00 9.50,,9.25 9.75,9.46,
Judges Total Program Component Score (factored),,,,37.37,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Wenjing SUI / Cong HAN CHN  5,70.13  39.93,,30.20,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3FTh  5.50  1.40 2 2 2,2 2 2 2,,2 2,6.90,
2 3T  4.10 -0.20 -1 0 -1,1 0 0 -1,,0 0,3.90,
3 3Tw4  6.20  1.20 1 2 2,2 2 2 1,,1 2,7.40,
4 5RLi4  7.00  0.80 1 0 2,2 1 1 1,,1 1,7.80,
5 BiDs3  3.20  0.70 1 1 0,1 2 1 1,,1 1,3.90,
6 StSq4  3.90  1.20 1 1 2,2 2 2 1,,2 2,5.10,
7 PCoSp3  4.00  0.93 2 2 2,2 2 2 1,,2 1,4.93,
33.90,,,,39.93,
Program Components Factor,,,,,
Skating Skills  0.80 7.50 7.75 7.50,8.00 7.50 7.50 7.75,,7.75 7.50,7.61,
Transition / Linking Footwork  0.80 7.25 7.00 7.50,7.75 7.00 6.75 7.00,,7.50 7.25,7.21,
Performance / Execution  0.80 7.50 8.00 7.25,8.25 7.50 7.25 7.50,,7.75 7.75,7.61,
Choreography / Composition  0.80 7.50 7.75 7.75,8.00 7.50 7.25 7.75,,7.75 7.50,7.64,
Interpretation  0.80 7.50 8.00 7.25,8.25 7.25 7.00 8.00,,8.00 7.75,7.68,
Judges Total Program Component Score (factored),,,,30.20,
Deductions:,,,,0.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Cheng PENG / Hao ZHANG CHN  3,65.09  36.84,,28.25,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  0.90 1 0 2,2 1 2 1,,1 1,5.00,
2 BiDs4  3.50  1.20 2 1 2,1 2 2 1,,2 2,4.70,
3 PCoSp3  4.00  0.71 1 1 2,2 1 2 1,,2 1,4.71,
