ISU GP Trophee E. Bompard 2011,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Tatiana VOLOSOZHAR / Maxim TRANKOV RUS  8,130.44  64.20,,66.24,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 1LzTw1  1.10  0.11 1 1 1,0 -2 0 0,,1 2,1.21,
2 3S  4.20  1.20 1 2 2,2 2 1 2,,1 2,5.40,
3 3T+2T  5.40  1.40 2 2 2,2 2 2 2,,0 2,6.80,
4 BoDs4  4.50  0.80 1 1 2,1 1 1 0,,1 2,5.30,
"",,,Info,,Info
5 FCCoSp4  3.50  0.64 1 1 2,1 2 1 0,,1 2,4.14,
6 3LoTh  5.50 x  2.00 3 3 3,3 3 2 3,,3 2,7.50,
7 5ALi4  7.15 x  1.50 2 2 2,2 3 2 3,,1 2,8.65,
8 5RLi4  7.15 x  1.30 2 2 2,2 2 2 0,,1 2,8.45,
9 3STh  4.95 x  0.10 0 0 -1,1 -1 0 0,,1 1,5.05,
10 3Li4  4.40 x  0.07 0 0 1,0 0 0 0,,0 1,4.47,
11 ChSp1  2.00  0.80 1 0 2,2 2 1 0,,0 2,2.80,
12 PCoSp3  4.00  0.43 0 1 1,1 1 1 0,,1 1,4.43,
53.85,,,,64.20,
Program Components Factor,,,,,
Skating Skills  1.60 8.50 9.00 8.50,8.25 8.50 8.25 8.50,,7.75 8.25,8.39,
Transition / Linking Footwork  1.60 7.75 8.50 8.50,8.00 8.25 7.75 8.75,,7.25 7.50,8.04,
Performance / Execution  1.60 8.00 8.50 8.75,8.00 8.00 8.25 8.75,,8.00 8.25,8.25,
Choreography / Composition  1.60 8.25 8.50 8.50,8.75 8.50 8.00 8.75,,8.00 8.00,8.36,
Interpretation  1.60 8.50 8.50 9.00,8.50 8.25 8.25 8.50,,7.50 8.00,8.36,
Judges Total Program Component Score (factored),,,,66.24,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Vera BAZAROVA / Yuri LARIONOV RUS  6,125.85  65.34,,60.51,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T  4.10  0.30 0 1 0,0 1 0 1,,1 0,4.40,
2 3LzTw2  5.40  1.40 2 2 2,2 1 2 2,,2 3,6.80,
3 3FTh  5.50  1.20 1 2 2,2 1 0 2,,2 2,6.70,
4 2A+2A+SEQ  5.28 -0.14 -1 0 -1,-1 0 0 0,,1 0,5.14,
5 PCoSp4  4.50  0.43 1 1 2,1 0 1 1,,0 1,4.93,
6 ChSp1  2.00  0.80 1 1 2,1 1 1 1,,1 2,2.80,
7 5ALi4  7.15 x  1.40 2 2 2,2 2 2 2,,2 2,8.55,
8 3LoTh  5.50 x  1.30 1 2 2,2 2 1 2,,2 3,6.80,
9 3Li4  4.40 x  0.64 1 1 1,2 1 2 1,,2 0,5.04,
10 FCCoSp4  3.50  0.29 1 1 0,1 1 0 0,,0 2,3.79,
11 5TLi3  6.05 x  0.64 1 1 1,2 1 1 2,,1 2,6.69,
12 BiDs2  3.00  0.70 1 1 1,1 0 2 1,,1 1,3.70,
56.38,,,,65.34,
Program Components Factor,,,,,
Skating Skills  1.60 7.50 7.75 8.00,7.50 7.50 7.25 7.50,,8.50 7.75,7.64,
Transition / Linking Footwork  1.60 7.00 7.50 7.75,7.25 6.50 7.00 7.50,,8.00 8.00,7.43,
