9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
15,ABBOTT Jeremy,USA,11,72.58,37.21,37.37,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4T<<,<<,4.1,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.0
2,3Lz+3T,,10.1,False,0.9,1,1,2,2,2,1,1,1,0,,11.0
3,FUSp3,,2.4,False,0.36,1,0,1,2,1,0,1,1,0,,2.76
4,3A,,9.35,True,-0.43,-1,1,0,-1,0,0,-1,-1,0,,8.92
5,CSSp4,,3.0,False,0.43,1,0,1,1,1,1,2,1,0,,3.43
6,CCoSp4,,3.5,False,0.5,1,1,1,1,1,1,1,1,0,,4.0
7,StSq4,,3.9,False,1.2,2,2,1,2,2,1,2,2,1,,5.1
,,,36.35,,,,,,,,,,,,,37.21
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,8.0,8.0,8.0,8.25,8.25,7.5,7.5,7.75,7.0,,7.86
,Transitions / Linking Footwork / Movement  ,,,,1.0,7.5,6.75,7.25,8.25,6.5,7.0,7.75,7.5,6.5,,7.18
,Performance / Execution  ,,,,1.0,7.75,6.75,7.25,7.75,6.5,7.0,7.25,8.0,6.5,,7.18
,Choreography / Composition  ,,,,1.0,7.75,7.5,7.5,8.25,7.5,7.5,8.0,7.5,7.0,,7.61
,Interpretation  ,,,,1.0,8.0,7.25,7.5,7.75,7.5,7.25,7.5,8.0,7.0,,7.54
,,,,,,,,,,,,,,,,37.37
Deduction,Interruption in excess,-1.0
Deduction,Falls,-1.0
