"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Pairs,,,
"",,Пары / Couples,,,
"",,WED 12 FEB 2014 Free Skating,,,
"",,Произвольная программа / Programme libre,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number ScIonfroe Score Score (factored),,,Info
1,VOLOSOZHAR Tatiana / TRANKOV Maxim,RUS 14 152.69 74.86 77.83,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3Tw4,,6.20 2.10 3 3 3 3 3 3 3 3 3,,8.30,
2 3S,,4.20 1.60 3 2 2 3 1 2 2 2 3,,5.80,
3 3T+2T,,5.40 1.10 1 2 1 2 0 2 2 1 2,,6.50,
4 FiDs4,,3.50 1.40 2 2 2 2 2 3 2 2 2,,4.90,
5 FCCoSp4,,3.50 0.93 2 2 2 2 1 2 2 1 2,,4.43,
6 3LoTh,,5.50 x 0.90 1 2 0 2 2 1 1 0 2,,6.40,
7 ChSq1,,2.00 1.30 1 2 2 2 1 3 2 2 2,,3.30,
8 3STh,,4.95 x 1.60 3 3 1 1 3 3 1 2 3,,6.55,
9 5RLi4,,7.70 x 1.50 2 3 2 2 2 3 2 1 2,,9.20,
10 PCoSp4,,4.50 1.00 2 2 2 2 2 2 2 2 2,,5.50,
11 5BLi4,,7.15 x 1.50 2 3 2 2 2 3 2 2 2,,8.65,
12 3Li4,,4.40 x 0.93 1 2 2 2 1 3 2 2 2,,5.33,
"",,59.00,,74.86,
Program Components,,Factor,,,
Skating Skills,,1.60 9.50 9.75 9.50 9.50 9.75 9.75 9.50 9.50 9.75,,9.61,
Transitions / Linking Footwork / Movement,,1.60 9.00 9.50 9.25 9.75 9.50 9.75 9.50 9.25 9.50,,9.46,
Performance / Execution,,1.60 9.75 9.75 9.75 9.75 10.00 10.00 9.75 9.50 10.00,,9.82,
Choreography / Composition,,1.60 9.50 10.00 9.50 9.75 10.00 10.00 10.00 9.50 9.75,,9.79,
Interpretation,,1.60 9.75 10.00 10.00 10.00 10.00 10.00 10.00 9.25 10.00,,9.96,
Judges Total Program Component Score (factored),,,,77.83,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
2,STOLBOVA Ksenia / KLIMOV Fedor,RUS 13 143.47 72.27 71.20,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3Tw2,,5.40 1.40 2 2 2 2 2 2 2 2 1,,6.80,
2 3FTh,,5.50 1.40 2 1 2 1 2 2 3 2 3,,6.90,
3 3T+2T+2T,,6.70 1.00 2 1 1 2 1 2 1 1 2,,7.70,
4 5RLi3,,6.50 1.20 2 2 2 2 2 1 2 1 1,,7.70,
5 BoDs3,,4.00 1.00 2 1 1 1 2 1 2 1 2,,5.00,
6 FCCoSp4,,3.50 0.71 2 1 1 1 1 2 2 1 2,,4.21,
7 ChSq1,,2.00 1.30 3 2 1 2 2 1 3 1 2,,3.30,
8 2A,,3.63 x 1.07 3 2 1 2 2 2 2 2 3,,4.70,
9 5BLi4,,7.15 x 1.20 2 1 2 2 2 1 2 1 2,,8.35,
10 PCoSp4,,4.50 0.86 3 1 2 2 2 1 2 1 2,,5.36,
11 3Li4,,4.40 x 1.00 2 2 2 2 2 2 2 2 2,,5.40,
12 3STh,,4.95 x 1.90 3 2 2 3 3 3 3 3 2,,6.85,
"",,58.23,,72.27,
Program Components,,Factor,,,
Skating Skills,,1.60 9.00 8.50 8.50 8.75 8.50 9.50 9.00 8.75 8.50,,8.71,
Transitions / Linking Footwork / Movement,,1.60 9.00 8.50 8.50 8.25 8.25 9.50 9.00 8.50 8.50,,8.61,
Performance / Execution,,1.60 9.25 8.75 8.50 9.25 9.00 9.50 9.00 8.75 9.00,,9.00,
Choreography / Composition,,1.60 9.25 9.00 8.50 8.75 9.00 9.50 9.25 9.25 8.75,,9.04,
Interpretation,,1.60 9.25 9.00 8.75 9.00 9.25 9.50 9.25 9.25 9.00,,9.14,
Judges Total Program Component Score (factored),,,,71.20,
Deductions:,,,,0.00,
FSX020101_77B 1.0,,Report Created  WED 12 FEB 2014 22:45,,Page 1/9,
"",,Iceberg Skating Palace Figure Skating,,,
"",,Дворец зимнего спорта Айсберг Фигурное катание на коньках / Patinage artistique,,,
"",,Palais des sports de glace Iceberg pour le patinage,,,
"",,Pairs,,,
"",,Пары / Couples,,,
"",,WED 12 FEB 2014 Free Skating,,,
"",,Произвольная программа / Programme libre,,,
"",,Judges Details Per Skater,,,
"",,Детализация оценки участников / Notation détaillée des juges par patineur,,,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number ScIonrfoe Score Score (factored),,,Info
3,PANG Qing / TONG Jian,CHN 15 136.58 67.62 68.96,,0.00,
"# Executed Elements",,Base Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 2A+1A+SEQ,,3.52 -0.93 -3 -1 -2 -2 -2 -2 -1 -2 -2,,2.59,
2 3T,,4.10 0.20 0 1 0 0 0 1 0 -1 1,,4.30,
3 3Tw2,,5.40 1.10 1 1 2 1 1 2 2 2 2,,6.50,
4 BoDs4,,4.50 0.60 1 1 1 1 0 1 1 0 2,,5.10,
5 FCCoSp4,,3.50 0.71 0 1 2 2 1 1 1 2 2,,4.21,
6 ChSq1,,2.00 1.30 2 2 2 2 1 3 2 1 2,,3.30,
7 5RLi4,,7.70 x 1.20 1 1 2 2 1 2 2 2 2,,8.90,
8 3STh,,4.95 x 1.40 2 2 2 2 2 2 2 3 2,,6.35,
9 3LoTh,,5.50 x 1.90 3 3 3 3 2 2 3 3 2,,7.40,
10 5BLi4,,7.15 x 1.20 1 2 2 2 0 2 1 2 2,,8.35,
11 4Li4,,4.40 x 0.93 1 1 2 2 2 2 2 2 2,,5.33,
12 PCoSp4,,4.50 0.79 1 1 2 2 1 1 2 2 2,,5.29,
"",,57.22,,67.62,
Program Components,,Factor,,,
Skating Skills,,1.60 8.25 8.75 8.50 8.50 8.75 8.00 8.75 8.50 8.75,,8.57,
Transitions / Linking Footwork / Movement,,1.60 8.25 8.50 8.50 8.50 8.50 8.25 8.75 8.25 8.50,,8.43,
Performance / Execution,,1.60 8.50 8.00 8.75 8.75 8.50 8.50 8.50 8.50 8.75,,8.57,
Choreography / Composition,,1.60 8.50 8.50 8.75 9.00 8.75 8.50 8.75 8.75 9.25,,8.71,
Interpretation,,1.60 8.50 8.75 9.00 8.75 8.75 8.75 9.00 8.75 9.25,,8.82,
Judges Total Program Component Score (factored),,,,68.96,
Deductions:,,,,0.00,
"",,Total Total Total,,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
4,SAVCHENKO Aliona / SZOLKOWY Robin,GER 16 136.14 66.95 71.19,,-2.00,
Base # Executed Elements,,Value GOE The Judges Panel (in random order),,Scoresof Panel,
1 3FTh,,5.50 1.80 3 3 2 2 1 3 3 2 3,,7.30,
2 3T+SEQ,,3.28 -2.10 -3 -3 -3 -3 -3 -3 -3 -3 -3,,1.18,
3 BoDs4,,4.50 1.40 2 2 2 2 2 2 2 1 3,,5.90,
4 CCoSp4,,3.50 0.93 2 1 2 1 2 2 3 2 2,,4.43,
5 ChSq1,,2.00 1.30 2 2 1 2 0 2 2 2 2,,3.30,
6 3Tw3,,6.38 x 1.40 1 2 2 2 2 2 2 3 2,,7.78,
7 2A,,3.63 x 0.57 1 0 1 2 1 1 1 1 2,,4.20,
8 5RLi3,,7.15 x 1.20 1 1 2 2 1 2 2 2 2,,8.35,
9 4Li4,,4.40 x 1.00 2 2 2 2 2 2 2 2 3,,5.40,
10 PCoSp4,,4.50 0.71 1 1 2 2 1 2 1 1 2,,5.21,
11 5ALi4,,7.15 x 1.50 2 2 2 3 2 2 3 2 2,,8.65,
12 3ATh,,8.25 x -3.00 -3 -3 -3 -3 -3 -3 -3 -3 -3,,5.25,
"",,60.24,,66.95,
Program Components,,Factor,,,
Skating Skills,,1.60 8.50 9.00 8.50 8.75 9.50 8.75 9.50 9.00 9.25,,8.96,
Transitions / Linking Footwork / Movement,,1.60 8.50 8.75 8.50 8.50 9.25 8.75 9.00 9.00 9.00,,8.79,
Performance / Execution,,1.60 8.50 8.75 8.50 8.50 9.00 8.75 8.50 8.50 9.25,,8.64,
Choreography / Composition,,1.60 8.50 9.00 9.00 9.00 9.25 8.75 9.25 9.00 9.25,,9.04,
Interpretation,,1.60 8.75 9.25 9.00 9.00 9.25 9.00 9.00 9.00 9.50,,9.07,
Judges Total Program Component Score (factored),,,,71.19,
Deductions:,,Falls: -2.00,,-2.00,
FSX020101_77B 1.0,,Report Created  WED 12 FEB 2014 22:45,,Page 2/9,
"",,Iceberg Skating Palace Figure Skating,,,
